states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	AB_minTMRCA	AA_minTMRCA	BB_minTMRCA	Norm_minTMRCA_1	Norm_minTMRCA_2	AB_maxTMRCA	AA_maxTMRCA	BB_maxTMRCA	Norm_maxTMRCA_1	Norm_maxTMRCA_2	timeTaken	exact indicator
161	193	152	157	0.800518134715	0.800413327143	140007.581855	74738.9968104	55683.7338512	0.465770242345	1.23708537239e+14	1.37361989929	0.733267241041	0.546315305723	0.465770242345	0.116827404597	1.6253635542	0.512373986743	0.235930472946	0.2301960253	0.00899066269144	147	230	218	0.65625	0.656485548074	281037.762523	150587.220001	109452.008826	0.462641081562	9.6662723219e+14	2.75727255581	1.47741714578	1.07383796898	0.462641081562	0.912859801519	3.25635764323	1.03326311596	0.496130853938	0.234832002111	0.0807016155891	40593.7554446	64909.1323608	30577.760273	1.17612785006	9.70428896228e+13	0.398266933311	0.636826053812	0.299999610237	1.17612785006	0.091645000275	2.09045970085	0.628220125641	0.513929795974	0.273181521067	0.0498642723185	0.000580365173391	0.00033241508595	0.000206706909012	0.464467907172	8.13523480622e-12	10.8132535564	1.71284249615	2.94960455371	0.215589462762	2.36051118279	8.6232202963	1
162	198	139	156	0.744949494949	0.743711520574	107755.520303	46142.5030156	59181.9724401	0.488719627355	6.92056641938e+13	1.05719365327	0.452705914248	0.580636662285	0.488719627355	0.0653561856899	1.7080753024	0.248956203768	0.280663195914	0.155033972723	0.00285831326801	133	235	223	0.580786026201	0.580985479568	217505.826606	92913.4619651	120279.67845	0.490086044457	5.74210203977e+14	2.13395823054	0.911577634412	1.18006866207	0.490086044457	0.54227047964	3.41435297206	0.517751629025	0.596653540024	0.163194194943	0.0279498174317	-1999.21395983	-34657.0419039	-36875.7750029	17.8902354485	-8.16969832788e+14	-0.019614366892	-0.340021602966	-0.361789680777	17.8902354485	-0.771526907757	2.00867989879	0.388982192015	0.533871698082	0.229716514477	0.0214695282592	0.000306333284243	0.000789569269045	0.000677099463473	2.39391017555	9.33020585364e-10	10.4162166749	2.17413846438	2.25469757609	0.212593313806	2.30696491458	8.62445877301	1
163	182	147	157	0.835164835165	0.834712862085	126049.281293	21520.6568033	34836.9528693	0.223553871528	4.45913880769e+12	1.23667446277	0.211140011413	0.341786716533	0.223553871528	0.00421110478929	1.70969686913	0.236208764948	0.202463112899	0.128289372744	0.00133771846277	141	230	223	0.622516556291	0.622590892152	251896.572181	45299.405395	69741.4201442	0.228349327153	3.96227230245e+13	2.47136718973	0.44443425029	0.684235819557	0.228349327153	0.0374187586189	3.42428526567	0.478254017017	0.447154539586	0.135124337607	0.0133555754194	22231.8095191	-211.506891644	-7146.00968771	-0.165472733406	102754638.116	0.218117158714	-0.00207510244338	-0.0701097824668	-0.165472733406	9.70390399029e-08	2.09877393167	0.316812845396	0.391016738881	0.168629306281	0.00731190603157	8.17950233341e-05	0.000592932574591	0.000977243636498	9.59823805341	4.1047758095e-09	10.4006536676	1.81337778314	1.9677950102	0.181775728439	1.22426562684	8.62294020122	1
164	180	147	160	0.852777777778	0.85201286723	129828.088903	55258.8139222	45707.8646543	0.38884758849	4.91378691089e+13	1.27374849306	0.542146399567	0.448441660168	0.38884758849	0.0464046366045	1.76946022825	0.272843950884	0.26448759249	0.151834874499	0.00294305555806	154	234	221	0.676923076923	0.677199541332	260932.069867	109773.196904	91096.1938106	0.384907441267	3.83235408604e+14	2.56001481337	1.07698915786	0.893748344982	0.384907441267	0.361918418376	3.53765124657	0.562804496486	0.563091571051	0.159130449706	0.0283895267806	15125.2083481	-40140.9415627	38619.783482	-0.0502855248568	1.58888847189e+14	0.148394014757	-0.393824358483	0.378900216647	-0.0502855248568	0.150050853812	2.17517905913	0.461810474939	0.357054946724	0.188229428337	0.0124997881922	0.000190183147424	0.00152948219488	0.000902762776605	6.39448080555	1.00245320342e-08	10.6392752215	2.0521923493	3.18806707463	0.246269567938	4.02326820369	8.62121564242	1
165	196	147	154	0.767857142857	0.767649473579	159541.927794	89103.0397749	76154.3847061	0.517912208928	2.88602462509e+14	1.56527213659	0.874193432244	0.747153667426	0.517912208928	0.272549311535	1.69956587977	0.642315495514	0.511932378099	0.339571383303	0.0636185829273	136	235	232	0.58244111349	0.582453131823	320122.595129	179808.506069	155092.423517	0.523082304531	2.42932322081e+15	3.14073538773	1.76410833417	1.5216178749	0.523082304531	2.29419515541	3.40450421459	1.29203282862	1.05340662243	0.344461234766	0.544108248348	58407.4344738	-53421.0951261	-62985.9202909	-0.996508547806	1.93840446536e+14	0.573037639795	-0.524116468085	-0.617957344455	-0.996508547806	0.183058314165	2.2383540615	0.949781701571	0.662149592561	0.360070670199	0.176697760299	5.63533935747e-05	0.000213535991406	0.000362014356824	5.10661658262	1.06040968499e-10	10.0297129932	2.92358576925	1.72780687761	0.231880645538	2.54409643701	8.61925559036	1
166	192	152	148	0.78125	0.781180552469	193724.892358	43847.9610548	45062.2820306	0.229475525843	2.01530016811e+13	1.9006425481	0.430194072707	0.442107823623	0.229475525843	0.0190320161712	1.77731225846	0.244057445849	0.239546794465	0.13604931773	0.00192309666535	136	222	227	0.60579064588	0.605828210611	388022.503371	88018.8175816	91076.7527263	0.230779875847	1.65618643212e+14	3.80690406149	0.863556085607	0.893557607738	0.230779875847	0.15640631335	3.563233345	0.496076021861	0.506851421858	0.140732776472	0.0177424481909	94440.0759954	34137.9208266	-32243.6026252	0.0100292073117	1.28293580597e+13	0.926555304783	0.334928485633	-0.316343255158	0.0100292073117	0.0121157410654	2.43162008277	0.363942147296	0.390856673684	0.155204924143	0.00832154657324	9.60506174579e-05	0.000194317487967	0.000397190691046	3.07914823803	6.20185683593e-11	10.3737565196	1.5621949722	1.83930231057	0.163947229547	0.795867286536	8.6184224012	1
167	198	151	160	0.785353535354	0.785024615262	131273.853047	28187.1910035	33859.4104838	0.236325056541	6.93879647507e+12	1.287932942	0.276545640989	0.332196009692	0.236325056541	0.00655283460064	1.65216007444	0.260769608293	0.23204658334	0.149142991426	0.00221621649435	138	227	214	0.625850340136	0.626122443042	262157.171505	58465.7608354	68881.650519	0.242883707174	6.18655044747e+13	2.57203433378	0.573609882027	0.675800585905	0.242883707174	0.0584243131737	3.3188033331	0.554265827592	0.495746317485	0.158191377989	0.0227495957287	36423.7835007	-5361.81010299	1250.33598693	-0.0564394156908	1233932104.18	0.357355174349	-0.0526049300766	0.0122670956079	-0.0564394156908	1.16529617436e-06	2.06414666485	0.376445217117	0.405030028591	0.189297412586	0.0112625688873	5.43881126305e-05	0.000886212204023	0.000240864435227	10.3614244431	8.37754603071e-10	10.3009988121	2.14053752342	2.26988851875	0.214077592019	2.29179311301	8.63153694048	1
168	193	146	152	0.772020725389	0.771864225888	156169.717197	49366.7661298	29443.0261407	0.252320980293	1.35281192489e+13	1.53218724562	0.484339286638	0.288866688977	0.252320980293	0.0127756345375	1.74740801113	0.273801039643	0.213984426248	0.13957400412	0.00196444645847	139	230	222	0.615044247788	0.615140604399	313478.307682	97849.7933974	60013.8790196	0.25179361466	1.10005836899e+14	3.07554802191	0.960008176494	0.588798530499	0.25179361466	0.103886899824	3.49338751243	0.581986658601	0.452063623055	0.148001084617	0.0198142855439	49546.6314535	-32105.0080456	-6313.00277259	-0.387695486971	8.29093276054e+11	0.486103952412	-0.314983498279	-0.0619371188175	-0.387695486971	0.000782975999656	2.2726054344	0.458625064407	0.354114518185	0.178812294094	0.0116059045848	0.000542946176211	0.000148719248728	0.000140419308991	0.266268159154	8.03213963597e-13	10.8061142661	1.42675815736	1.9654306179	0.15695691771	0.727690336369	8.62931208876	1
169	190	144	155	0.786842105263	0.786309448294	149548.806054	19755.0175617	42344.3978454	0.207622571673	4.67911601019e+12	1.46722922566	0.193817255281	0.415442554848	0.207622571673	0.00441884603506	1.63835174875	0.18743541962	0.220999795405	0.124648206753	0.00104732126074	141	232	223	0.61978021978	0.619901502075	298517.973765	40260.8609789	86434.6778012	0.21220755518	4.05668854598e+13	2.9287715967	0.395000892598	0.848014027835	0.21220755518	0.0383104031997	3.27906543662	0.392182893159	0.473846343035	0.132054277802	0.0105317920422	46786.7197246	8712.11200684	-18352.419971	-0.103023977967	5.46400365352e+11	0.45902634975	0.0854748739953	-0.180056315081	-0.103023977967	0.000516007528502	2.15087258188	0.2557170524	0.434756425308	0.16051008403	0.00574641139307	1.50212765675e-05	0.000251080311273	0.000147783353441	13.2766234255	9.16578168551e-11	10.2199053864	2.1342034686	1.79040657081	0.192008139559	1.42865739558	8.62870094118	1
170	194	144	148	0.752577319588	0.752506704779	132383.627142	40418.6203704	54562.3385079	0.358733783508	3.67379269376e+13	1.29882097936	0.396548676201	0.535313251849	0.358733783508	0.0346944257059	1.63699747831	0.211646209956	0.269606732738	0.146992573009	0.0019889984648	140	231	222	0.618101545254	0.618223569755	266568.20469	79275.1473084	110253.286391	0.35549707423	2.86581964627e+14	2.61531115407	0.777771592217	1.08169933473	0.35549707423	0.27064120132	3.27373828223	0.437823889404	0.571693857457	0.154184247461	0.0191373590212	25600.8517123	-30860.3305223	-17220.4308017	-0.939046127532	1.10315047461e+13	0.25117096435	-0.302771918081	-0.168950324762	-0.939046127532	0.0104178910935	2.07451435933	0.332226032103	0.57506856609	0.218676384213	0.0175950348647	0.000413314576008	0.000119133737599	0.000836087597918	1.15556212019	2.40044840478e-11	10.0747841187	1.71661135999	3.05066720035	0.236594576328	2.72206117334	8.62886516959	1
171	193	157	152	0.800518134715	0.800413327143	86121.8983064	81930.4112421	36703.6707355	0.688756775632	1.05001541766e+14	0.844945335895	0.80382249124	0.360101159032	0.688756775632	0.0991609623483	1.76468698863	0.571899176476	0.295935583767	0.245889148	0.0162317608682	141	223	226	0.628062360802	0.628076380451	174665.830136	166149.807098	73524.5024157	0.686093866576	8.54389531764e+14	1.71365333807	1.63010230067	0.721351788707	0.686093866576	0.806865182784	3.53109194213	1.14820390052	0.606981955645	0.248533015415	0.137556327053	-7625.81107103	-72571.3256766	-21499.4425701	6.16791888564	-3.19226158122e+14	-0.0748171327339	-0.712000134181	-0.210931877736	6.16791888564	-0.301469602385	1.95511001868	0.682828729919	0.415642222868	0.280923053509	0.0411994755556	0.000338454499115	0.00021023606746	0.000121212900012	0.489650703919	1.9187210524e-12	10.5143451551	2.19186117577	2.21883458304	0.209746574501	2.24953995444	8.62985907558	1
172	183	144	145	0.789617486339	0.789612759265	198544.385507	89498.3562437	55073.507029	0.364079454836	1.22365213747e+14	1.94792678519	0.878071897688	0.540328346339	0.364079454836	0.115558801795	1.72471785829	0.554150528438	0.319291930067	0.253213142749	0.0181515337478	142	232	235	0.608137044968	0.608149593521	396075.620894	177512.14126	112134.002811	0.365645004125	1.00035158461e+15	3.88591351465	1.7415786086	1.10015111759	0.365645004125	0.944708279017	3.44482667516	1.11504226167	0.66404334906	0.258225707488	0.159150549755	82594.9780361	61922.1198585	-31742.0697833	0.182699062296	4.67744267345e+13	0.810342582227	0.607520356518	-0.311422696695	0.182699062296	0.0441726577559	2.47232994372	0.842028551828	0.544901791562	0.280490544337	0.0851498091105	0.00105011837218	0.00144148603613	0.000637706019234	0.989979849153	8.04680829988e-10	11.0952119683	1.70971110999	1.8715512648	0.161387740272	0.922812182667	8.62722019653	1
173	195	149	155	0.779487179487	0.779335342837	159728.170775	24182.4165215	31098.9511931	0.173048271468	3.54086494202e+12	1.56709937381	0.237254640833	0.305113034879	0.173048271468	0.00334390875876	1.62380373074	0.275156248992	0.311570464805	0.180664295411	0.00452624220901	129	229	226	0.567032967033	0.56704529275	319401.465946	51011.8312791	63857.2751303	0.179819316216	3.32219935469e+13	3.13366036091	0.500479085602	0.6265062411	0.179819316216	0.031374061712	3.25083151222	0.560285372605	0.615797743854	0.180889583486	0.0366184784504	62453.2082353	-6196.93674197	-12147.5465413	-0.146865820041	90735349430.3	0.612730885499	-0.0607983904202	-0.119180057506	-0.146865820041	8.56883091158e-05	2.17188854809	0.35819587055	0.419483292259	0.179032935068	0.0103952024051	0.00168853224568	0.000271624763172	0.000521901043385	0.234975023008	1.19016093948e-11	9.99779608845	1.50915358795	2.82198549062	0.216604691686	1.81414568149	8.62783231034	1
174	189	150	154	0.804232804233	0.804163182729	134585.065225	38036.4625953	16015.5071547	0.200809687388	2.75730471497e+12	1.32041937509	0.373177232455	0.157128771409	0.200809687388	0.00260393308921	1.63525780748	0.167941366338	0.242547796138	0.125512063174	0.00101466761379	146	238	236	0.616033755274	0.6160392391	269036.008341	77840.752346	38213.6576024	0.215685644951	3.28882567957e+13	2.63952287288	0.763698686753	0.374915699649	0.215685644951	0.0310588886502	3.27366923064	0.390301351735	0.485557628488	0.133773285955	0.010971016735	29103.4849541	24529.3999158	1630.51575792	0.449429264484	54964065977.5	0.285535437024	0.240658908579	0.0159970543131	0.449429264484	5.19067585601e-05	2.0823172038	0.330981629509	0.288553250664	0.148760928221	0.00438039056315	2.32726401919e-05	0.000770403800743	0.00039978737118	25.1409200305	4.07614214523e-09	9.97606784949	1.70049136118	1.98117115558	0.184524733207	1.13771493299	8.62974085714	1
175	195	149	150	0.766666666667	0.766662378858	138068.931613	24251.3483498	32093.9142352	0.204047579447	4.38754103238e+12	1.35459972542	0.237930933714	0.314874656468	0.204047579447	0.00414348955067	1.67317297386	0.300636257228	0.17637383181	0.142546555703	0.00168039032223	141	230	230	0.613043478261	0.613043478261	274537.336366	51699.5244757	65616.1067385	0.213660613101	4.19172321785e+13	2.69349661878	0.507226070637	0.643762207273	0.213660613101	0.0395856385714	3.35273762246	0.606326035666	0.403816300521	0.150644406144	0.0178805370213	41233.428933	15320.098143	-15987.808578	-0.00809671245362	1.45496157104e+12	0.404542795096	0.150306086209	-0.156857019583	-0.00809671245362	0.00137403115361	2.11442506216	0.352705782241	0.32503792585	0.160266665445	0.00621585589126	1.36742671657e-05	0.00298965453453	8.408356166e-05	112.39132814	4.62125732553e-09	10.2084886546	1.6913147397	2.78507181059	0.219248250243	2.17350284057	8.62756575	1
176	205	152	151	0.739024390244	0.73902036544	156252.3372	14406.4913957	64011.7858365	0.25093473364	5.44264255866e+12	1.53299783373	0.141342654433	0.628022151722	0.25093473364	0.00513990237434	1.6636148952	0.20015582309	0.358339261648	0.167855880093	0.00309223468848	136	226	230	0.59649122807	0.596514178426	313419.556751	35382.7646966	127958.61388	0.260579429487	6.54028224009e+13	3.07497161422	0.347141697865	1.25540699998	0.260579429487	0.0617648722149	3.32250556205	0.406145963075	0.73137611482	0.171184375263	0.026557067127	51456.0515126	968.193731312	-31156.6856175	-0.293342483525	17684410181.0	0.504837347808	0.00949898682684	-0.305679469591	-0.293342483525	1.67007369855e-05	2.20518392203	0.244846622864	0.655270105654	0.204091078192	0.0116730441909	0.00091569186452	0.00050232933927	0.00139632037349	1.03672959558	5.37276546433e-10	10.3378812624	2.15057195483	2.22777217411	0.211762159857	2.22033224694	8.62632340678	1
177	184	141	153	0.798913043478	0.798247282493	128280.723882	46800.5223491	31496.5693551	0.305178710156	1.69381706366e+13	1.25856723389	0.459161767842	0.309014082325	0.305178710156	0.0159960060823	1.66494283923	0.297694777052	0.314048349639	0.183712951664	0.00524971991507	145	241	227	0.619658119658	0.619935565433	257328.12478	94617.2730443	64745.6040148	0.309649163292	1.45839166182e+14	2.52465636619	0.928293792009	0.635221670769	0.309649163292	0.137727044988	3.33414223415	0.601680168181	0.648796840689	0.187526044339	0.04570510638	15655.690709	-33904.7296324	49.566944505	-1.08124142579	180398380.529	0.15359859809	-0.332640637643	0.00048630324456	-1.08124142579	1.70363946266e-07	2.08144988188	0.434513423867	0.440585783356	0.210213854977	0.0176076499978	0.000728065517023	0.000403142699042	0.000619261556494	0.702137535449	8.56042597125e-11	10.3570180454	1.96090266434	2.12798354858	0.197396885619	1.68117867488	8.62900120787	1
178	190	153	151	0.8	0.799982686793	122922.502594	13729.0466666	20636.1565968	0.139784020575	6.52990703935e+11	1.20599751382	0.134696217516	0.202462145055	0.139784020575	0.000616668912831	1.66628004122	0.202448837573	0.259129888465	0.138505747719	0.00165164839172	135	232	234	0.579399141631	0.579404477953	244680.176453	33231.7305139	44431.6204637	0.158703806952	8.91028171078e+12	2.40056684705	0.326037816787	0.435920378153	0.158703806952	0.00841465843617	3.33939945175	0.394953764345	0.498736483304	0.13381002491	0.0116189376387	19270.596931	-33.0438485907	-10223.1569404	-0.26611009575	5921832.71859	0.189064585396	-0.00032419449984	-0.100299795345	-0.26611009575	5.59243818102e-09	2.04821233315	0.24316352059	0.313175941493	0.135810983334	0.00283138320567	0.000156339241585	0.000115770433467	0.0015048423154	5.18300054561	1.94137444091e-10	10.595716798	1.63070604413	2.27534146149	0.184322003885	1.29931418893	8.62567248045	1
179	192	143	151	0.765625	0.7653415008	183695.427211	41350.5903019	106901.844036	0.403527830247	1.06373996367e+14	1.80224307057	0.405692269901	1.04881820179	0.403527830247	0.100457075879	1.7925243599	0.233823866273	0.728200216957	0.268343377851	0.0161738799865	143	233	226	0.623093681917	0.623166153847	367987.722944	83254.5107843	212963.601561	0.402483688824	8.54265725847e+14	3.61034204172	0.816813283993	2.08939428174	0.402483688824	0.806748263417	3.58723266136	0.496448232972	1.4759841746	0.27492395863	0.149675871453	86358.7593036	-27627.9156924	-90213.0700483	-0.682275814816	7.19330996891e+13	0.847269188466	-0.271058568887	-0.885083982971	-0.682275814816	0.0679319109975	2.39653053152	0.381820730879	0.92028339085	0.271664413326	0.0515203982039	0.000889687932386	0.00131021363813	5.03264998315e-05	0.764616495538	4.88697350839e-12	11.6710581391	1.72939929114	2.07215749796	0.162862558981	1.10033732234	8.62362835556	1
180	184	146	158	0.826086956522	0.825443112942	193522.821069	37651.1759349	86140.199246	0.31983663347	5.43546429445e+13	1.89866001873	0.369397169857	0.845124887133	0.31983663347	0.051331233921	1.75223353834	0.293464743227	0.569960841386	0.246378569329	0.0159665069585	152	240	221	0.659436008677	0.659996800577	387060.085715	76754.2084665	172362.653964	0.32180644766	4.5218104309e+14	3.79746174396	0.753038561961	1.69105678594	0.32180644766	0.427029038185	3.50050230629	0.611749721388	1.13831415196	0.249973249583	0.138529243555	97943.9234762	20557.8506185	-77191.524524	-0.289112748885	2.57108924303e+13	0.960931690405	0.201693882018	-0.757329087024	-0.289112748885	0.0242807561997	2.39829992411	0.42649197246	0.682307914005	0.231163724628	0.0353084819484	6.52625253679e-05	0.00015802221651	0.000272309170441	3.29692564397	2.83724577246e-11	11.7341688971	1.87245587592	1.89885775438	0.160697943902	1.0773472682	8.62240025414	1
181	196	153	157	0.790816326531	0.790750491005	160409.633727	46358.4382819	49296.3950886	0.298158006935	3.25579813681e+13	1.57378523367	0.454824463649	0.483648873581	0.298158006935	0.0307469843801	1.61135089298	0.250876933123	0.236946102704	0.151370827407	0.002192958835	130	229	227	0.570175438596	0.570180922819	321204.753885	93640.9151961	99140.9152032	0.300091807589	2.68321320353e+14	3.15135248989	0.918714706709	0.972675423378	0.300091807589	0.253396282542	3.22304346543	0.532628956195	0.50357650604	0.160749532755	0.0223210337511	40301.7734146	23570.0215424	-28152.1551041	-0.0568477907232	1.092494087e+13	0.395402286115	0.231246409576	-0.276201902401	-0.0568477907232	0.0103172546997	2.21741035764	0.465112487863	0.462355055788	0.209133041265	0.0208555261219	0.000773753264411	3.73376733478e-05	3.20303347507e-05	0.0448256642583	1.84848088783e-15	10.3209248078	1.60082739809	2.06200433003	0.17744687595	1.05572194463	8.62219473626	1
182	189	161	158	0.843915343915	0.843878024087	124897.674413	34037.1894145	47042.9293274	0.32458618274	2.05277686839e+13	1.22537600233	0.333940205782	0.461540032252	0.32458618274	0.0193859372283	1.66039662652	0.225761794796	0.21868286058	0.133836894232	0.00146797462393	149	219	223	0.674208144796	0.674235754778	251097.919742	68022.0886589	94516.6729829	0.323656129466	1.64616613547e+14	2.46353157921	0.667367390645	0.927306800845	0.323656129466	0.155460020332	3.32109605889	0.493030795068	0.469856148957	0.144965235415	0.0161583304411	5017.52452565	-11527.3756352	41376.9907644	2.97453604627	4.53408013755e+13	0.0492271307188	-0.113095536323	0.405951285878	2.97453604627	0.0428187760142	2.06301720644	0.386902893102	0.309911194339	0.168882277198	0.00696908291652	0.000119000448194	0.000264599505726	0.00018741249346	1.89920292758	2.06645778563e-11	10.3550106298	1.6819329225	2.06592829332	0.180968487132	1.16599659205	8.62087573224	1
183	200	148	165	0.7825	0.781344994225	87498.5354473	26067.3969308	45802.8398075	0.410693941167	1.6292185904e+13	0.858451577098	0.255748257862	0.449373465136	0.410693941167	0.0153859534424	1.75646359992	0.285955176369	0.256665892917	0.154464080357	0.00306685394291	136	230	214	0.612612612613	0.613010768549	175138.848686	53622.7642166	91231.8240159	0.41354213905	1.36649680603e+14	1.71829414169	0.526095051475	0.895079018267	0.41354213905	0.129048713049	3.52105015457	0.582223572407	0.53459551939	0.158591761374	0.0275142695116	-13446.3231637	17654.4907545	28495.5591428	-1.71608436505	-1.8821802468e+13	-0.131922406096	0.173208904053	0.279571052948	-1.71608436505	-0.0177748632492	1.9505640125	0.342310107722	0.435492730259	0.199378957316	0.0113930776762	0.000742259213212	0.000144600977819	0.00136450690457	1.01656392775	5.24491359203e-11	10.4609192313	1.78967846791	2.92226448339	0.225216486577	2.61468404409	8.61957353804	1
184	195	145	152	0.761538461538	0.761326915278	182360.00032	54197.0667447	26228.6169148	0.220513499447	1.10808419466e+13	1.78914114475	0.531729556195	0.257329993474	0.220513499447	0.0104644839739	1.75855561495	0.23550992192	0.243507896279	0.136196380179	0.00187020152509	145	235	221	0.635964912281	0.636264853879	364662.15593	107681.913721	54813.462424	0.222802631837	9.55364957798e+13	3.57771477277	1.05647149619	0.537777038479	0.222802631837	0.0902223977052	3.52083523652	0.500961569072	0.507175473253	0.143167313237	0.018334944738	73078.1708224	24876.3026203	9211.88616771	0.233230993636	7.18589918407e+11	0.716972811868	0.244062384674	0.0903781779694	0.233230993636	0.000678619253054	2.40405779335	0.527858690031	0.342558908859	0.181030922239	0.0136006912149	0.00144725779978	0.00125380459349	4.52637020771e-05	0.448803349259	2.22543009925e-12	10.7648306297	1.80879749192	2.03048035892	0.178325046761	1.25305541856	8.62930069189	1
185	189	149	150	0.791005291005	0.791000867075	149655.342971	44530.9374453	41548.2274426	0.287591352167	2.28737015243e+13	1.46827446354	0.436894780972	0.407631295671	0.287591352167	0.0216013804889	1.73245417318	0.175897330604	0.19946791024	0.108333382393	0.000710563372982	137	228	232	0.595652173913	0.595674695121	300557.644794	88646.1164775	82913.197601	0.285401680925	1.79737616492e+14	2.94878288949	0.869710539779	0.81346464691	0.285401680925	0.169739936402	3.46535137223	0.407442010314	0.434086031594	0.121420305117	0.00902684441315	36305.8315224	17657.9974283	-26134.8613649	-0.116742456806	5.86606555248e+12	0.356197942845	0.173243308168	-0.256410154082	-0.116742456806	0.00553977299377	2.24284426298	0.43795396645	0.374438984762	0.181107748902	0.0119900205569	0.000213601482301	0.000465295293907	0.000148099032003	1.43583817702	2.22309231661e-11	10.2254863318	1.66106807245	1.59257793373	0.159094927155	0.684372069418	8.63134502151	1
186	201	149	147	0.73631840796	0.736301599916	138351.9499	19241.332438	50404.3139726	0.25169737926	6.79861453035e+12	1.35737642897	0.188777470302	0.494518709383	0.25169737926	0.00642045010124	1.66669346771	0.288163772491	0.284370142485	0.171757412526	0.00402894204304	128	228	238	0.549356223176	0.549482755722	277923.580149	42898.8200677	102952.525987	0.262394694932	7.01841932112e+13	2.7267191899	0.420882013105	1.01007128689	0.262394694932	0.0662802852547	3.33430789918	0.589198321252	0.598350837805	0.178080308563	0.0372759831877	44357.2615338	4566.13859127	-38502.4991542	-0.382534441819	6.96805053416e+11	0.435190839764	0.0447985655404	-0.377749535488	-0.382534441819	0.000658046143929	2.10498142943	0.341567535921	0.42745809187	0.182668031423	0.0101272607081	0.000889936028898	0.00194846637464	3.78431659556e-05	1.11598445062	6.10944790511e-12	10.5427802638	1.7067811723	2.17877020651	0.184275460628	1.31166638233	8.63023162032	1
187	197	154	156	0.786802030457	0.786785655634	138274.71375	53238.7074928	34613.0898788	0.317671232105	2.45579990781e+13	1.35661866206	0.522327055833	0.339590387917	0.317671232105	0.0231919910981	1.66422670191	0.220540918067	0.207893544722	0.128718780409	0.00126312950282	139	232	221	0.613686534216	0.613867542177	278479.49486	106962.231544	70725.4520647	0.319031898019	2.05503466284e+14	2.73217329101	1.04941066601	0.693890195482	0.319031898019	0.194072593029	3.32911252769	0.468135115031	0.439582337112	0.136330244862	0.0127202143665	37441.1636326	-30397.6272445	-928.185083969	-0.41833385089	21261759553.0	0.367336730889	-0.298232318	-0.00910646041215	-0.41833385089	2.00791007735e-05	2.11544993696	0.482204660179	0.398068373375	0.208058110517	0.0174170822495	0.000322852651379	0.00070146086091	0.000294542130177	1.54250396711	1.32220068327e-10	10.4537041272	1.46138414057	2.61855849014	0.195143395157	1.40082258134	8.6269486383	1
188	181	147	156	0.837016574586	0.83664725729	164713.32372	21002.1666636	69355.111198	0.274286487034	1.28812027172e+13	1.61600890568	0.206053084234	0.680445727273	0.274286487034	0.0121647019287	1.68409927831	0.25600409658	0.385626210393	0.190496580349	0.00578707657769	148	232	220	0.654867256637	0.655098164412	329262.037287	44390.8599384	139179.048447	0.278759601164	1.1592929141e+14	3.23040281466	0.435520475035	1.3654911254	0.278759601164	0.109480869587	3.36999261852	0.512782925005	0.782759262029	0.19221736272	0.0478073412161	48842.6286223	-10816.7598041	-47188.6313971	-0.59379882735	5.33420996667e+12	0.47919695291	-0.106123656418	-0.462969520997	-0.59379882735	0.00503750120965	2.28430414848	0.311020482503	0.630375431416	0.20605748025	0.0168276166527	0.000476432704772	0.000556527092613	0.000460228860675	1.06705096344	1.37695185573e-10	10.7641845793	1.6732512538	2.172292004	0.178626779831	1.22737589346	8.62792338624	1
