states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	AB_minTMRCA	AA_minTMRCA	BB_minTMRCA	Norm_minTMRCA_1	Norm_minTMRCA_2	AB_maxTMRCA	AA_maxTMRCA	BB_maxTMRCA	Norm_maxTMRCA_1	Norm_maxTMRCA_2	timeTaken	exact indicator
10	190	151	157	0.810526315789	0.810372507621	196765.265211	23479.0892783	36891.3652986	0.153407296029	3.81297111666e+12	1.9304717659	0.230354269551	0.361942637782	0.153407296029	0.0036008793678	1.90733994848	0.212639743771	0.38261463975	0.156043075592	0.00347043521759	122	224	217	0.553287981859	0.553357696215	394155.977777	49366.8273553	73716.8310664	0.156135724638	3.35997180035e+13	3.86707982043	0.484339887323	0.723238732672	0.156135724638	0.0317307757183	3.81896821187	0.455765381735	0.769025576749	0.160356265166	0.0321675655121	59844.4470019	5165.9582349	-28915.525019	-0.198427489717	3.72855099815e+11	0.587136226301	0.0506834196858	-0.283691354699	-0.198427489717	0.000352115501279	2.64951655397	0.309370233055	0.443751789703	0.142124422969	0.00711329216562	0.000351153355496	0.0018502826415	0.000603401003218	3.49374939228	3.54969780534e-09	10.1164034038	1.37577745701	1.85609541675	0.159734282272	0.644571108941	1977.116691	1
11	201	140	151	0.723880597015	0.723363238554	168258.96359	42365.2027063	62090.0124847	0.310400150346	4.1122912182e+13	1.65079531807	0.415646672158	0.609167557686	0.310400150346	0.0388355016311	1.79551912563	0.220828982343	0.329873813979	0.153354756421	0.00295541035179	110	237	218	0.483516483516	0.483938601765	339259.171103	86373.7940864	124574.145521	0.310894969946	3.41262235371e+14	3.32848508823	0.847416695312	1.22220184763	0.310894969946	0.322279950401	3.58256261708	0.488833486237	0.67750704546	0.162780201822	0.0306165138833	25763.7155703	23109.2663005	39449.0840675	1.21407857879	3.22580170298e+13	0.252768828075	0.226725921752	0.38703651735	1.21407857879	0.0304637051829	2.42592704595	0.412459636722	0.574547283279	0.203428813255	0.0231492393023	0.000401900713769	0.000284757699546	0.00256838224732	3.54955819823	1.33091859498e-09	9.51452217213	1.59784482931	1.81977998882	0.179600444263	0.888627994489	1815.66999817	1
12	196	145	149	0.75	0.749930581266	200720.716691	34829.9667911	24974.9881379	0.148975541526	3.7698537566e+12	1.96927885614	0.341718175844	0.245030592173	0.148975541526	0.00356016035696	1.95810948652	0.235819233552	0.297294575543	0.136129724299	0.0025101255585	116	239	223	0.502164502165	0.502465915807	401681.361645	70432.8539829	55045.4189995	0.15619130605	3.74206439233e+13	3.94091165792	0.691019504179	0.540052773576	0.15619130605	0.0353391674132	3.92002087513	0.48637464423	0.58937635074	0.137212406418	0.0209622976478	51402.2863373	-9296.64115202	-14310.9263163	-0.229635383467	3.44354045913e+11	0.504309855555	-0.0912097124582	-0.140405061675	-0.229635383467	0.00032519978285	2.73091990802	0.405046677518	0.358762420558	0.13984465378	0.00773241359803	0.000766379054767	0.00058478181586	7.02640090822e-06	0.386106726878	2.2029769032e-14	9.99250168674	1.64197009707	1.81693308111	0.173074935917	0.890705474354	1681.50685115	1
13	202	143	149	0.722772277228	0.722619677367	220465.842118	46805.7325335	20846.3804426	0.15342991986	4.31835259887e+12	2.16299905929	0.459212885166	0.204524659485	0.15342991986	0.00407814963723	1.90335952178	0.282356534458	0.265515665971	0.143922415644	0.0029529436367	109	238	218	0.478070175439	0.478530664262	439888.480595	93987.5491233	46218.7388904	0.159365719039	4.28977232414e+13	4.31576320659	0.92211554582	0.453453867418	0.159365719039	0.0405115910453	3.80529855186	0.576998982674	0.525254682793	0.144831430497	0.0241379967758	84130.8678004	36010.0989938	-1000.03053323	0.208069103385	15414157148.4	0.82541125719	0.35329649936	-0.00981133894428	0.208069103385	1.4556763938e-05	2.76044175019	0.40716491744	0.335011407032	0.134430716465	0.00674033224179	6.5330142661e-05	9.57442850904e-05	0.000267012115955	2.77633253404	1.00040084885e-11	10.1285707615	1.45855530561	2.3719426115	0.189093703707	1.18169661249	1582.08898236	1
14	206	157	147	0.73786407767	0.737464761648	196799.718412	39948.3793298	144455.930232	0.468507554406	1.69217240294e+14	1.93080978761	0.391935122832	1.4172628204	0.468507554406	0.15980474297	1.96909225742	0.27747705136	0.848400321521	0.285887410465	0.0281442529818	109	229	232	0.472885032538	0.472895045902	394584.63559	80377.8964579	289061.89728	0.468137581163	1.3680904132e+15	3.87128539911	0.788590707551	2.83599765791	0.468137581163	1.29199209526	3.93868802586	0.584759543344	1.70536283181	0.290721473764	0.252485615379	65355.8041786	18593.7172768	94367.8171209	0.864204303025	4.71081557002e+13	0.641208368607	0.182423692451	0.92584637012	0.864204303025	0.0444878234653	2.68220107043	0.444216446086	1.36792744931	0.33780910674	0.137665166293	4.49595163445e-05	0.0008140466839	0.000195230111558	11.2242843954	5.61785592653e-10	10.7181981802	2.04060153084	2.12289980437	0.194225804804	1.7508688951	1480.4401086	1
15	200	147	145	0.73	0.729982876511	189127.697677	69027.9182259	48707.5314557	0.311259141649	5.97704678783e+13	1.85553929004	0.677235624138	0.477871509289	0.311259141649	0.0564458103673	2.00751791955	0.406619977875	0.249198808056	0.163340705341	0.00511457928866	117	232	230	0.506493506494	0.506498252475	379782.076747	139058.908011	96077.7057195	0.309567812869	4.70011421887e+14	3.72605691136	1.36431242285	0.9426221545	0.309567812869	0.443867624465	4.01582695119	0.820009408857	0.514371002804	0.166140178334	0.0443012149021	47587.1595178	-56921.4259855	22930.4091137	-0.357144839241	3.5800192914e+13	0.466879496083	-0.558458351996	0.224971146849	-0.357144839241	0.0338088519644	2.69354372349	0.558669997489	0.489744023355	0.194616113283	0.0277923299781	4.41265005975e-05	0.000395021926352	0.00027985321799	7.64705035753	2.7695137637e-10	10.5592515891	1.71693550952	2.35517576645	0.192821964776	1.54853660502	1979.93113856	1
16	201	145	151	0.73631840796	0.736167121745	180045.366328	35427.6332908	90737.5174658	0.350370446432	5.73952720264e+13	1.7664321795	0.34758190541	0.890229357238	0.350370446432	0.0542027318136	1.79807270931	0.177067493643	0.550012247762	0.202183075701	0.0052749111832	107	234	224	0.467248908297	0.467360323039	360454.734008	70362.2663156	181947.197381	0.349987723689	4.54694442004e+14	3.5364355906	0.690326965794	1.78509111886	0.349987723689	0.429402632428	3.6036226699	0.390446122251	1.10709344006	0.207782514915	0.0518503237458	65504.3359613	27731.5924213	59241.6344567	0.663873815388	4.12034548908e+13	0.642665619776	0.272075745358	0.58122200868	0.663873815388	0.0389115642524	2.43727901848	0.279536879609	0.87017398134	0.23585950813	0.0242764491005	9.19549527225e-05	0.000507348019482	2.64047689598e-05	2.9022514429	1.95164829665e-12	9.52133345019	1.68563605004	1.88649533508	0.187585667691	1.06204108515	1865.11923318	1
17	198	147	148	0.744949494949	0.744945214848	215005.181215	51177.7434329	23246.9611895	0.173076537509	6.58333144837e+12	2.10942430013	0.502106856277	0.228076851731	0.173076537509	0.00621714187141	1.84998407858	0.263805592195	0.274056291886	0.145369327852	0.00282539751443	105	237	222	0.457516339869	0.457760841517	430886.078171	102179.999379	49080.0513141	0.175522090822	5.83686092235e+13	4.22744028188	1.00249199791	0.481526316289	0.175522090822	0.0551219283466	3.70370453056	0.547082254841	0.540486090841	0.146821693889	0.0236068460484	86647.8100969	-34471.2542086	5083.3430107	-0.169582538584	3.54368745217e+11	0.850105077183	-0.33819883257	0.0498728784678	-0.169582538584	0.000334657427031	2.67384242743	0.455330907408	0.353041920189	0.15116313873	0.00966431338732	0.00046529926135	0.000187812340755	0.000346113785554	0.573744867722	9.08141834929e-12	9.94392738866	1.54206048245	2.45157401459	0.200807706098	1.43725851464	1764.29445261	1
18	200	153	146	0.7475	0.747295122425	194537.955388	53506.0402688	14914.0925522	0.17585291437	3.27336884618e+12	1.90861954151	0.524949868226	0.14632274937	0.17585291437	0.00309129179865	1.86990034041	0.270964558296	0.18430629137	0.121736661529	0.00133378810239	114	227	220	0.510067114094	0.51012966855	389591.707668	107565.78211	34732.0757818	0.18262434119	3.58261429151e+13	3.82229958664	1.05533212438	0.340757763296	0.18262434119	0.0338333585291	3.73981634119	0.564763462272	0.36212462658	0.123921605273	0.0111840481926	65974.6197076	47635.1991865	1567.91712644	0.37289427761	84552272294.5	0.647279592131	0.467350815165	0.0153828966744	0.37289427761	7.98491579115e-05	2.59237053041	0.361354910812	0.234824450412	0.114987297192	0.00277752179587	8.43986697419e-05	0.000124953767909	0.000850413589205	5.77833371129	1.33789950913e-10	9.63574912524	1.49196874828	1.78435642758	0.170008845876	0.735524574431	1674.46395505	1
19	200	149	153	0.755	0.75493377193	251687.485138	58163.9303249	56987.7126501	0.228759175118	4.365241962e+13	2.46931582852	0.570648611001	0.559108693072	0.228759175118	0.0412243083819	1.92786830996	0.28553031992	0.297570460087	0.15122941152	0.00374461120301	111	237	219	0.486842105263	0.487221840897	503191.987981	115864.180336	114636.569157	0.229038572751	3.50599288017e+14	4.93683641054	1.13674803618	1.12470389456	0.229038572751	0.331097641173	3.85460756055	0.591177883444	0.613250890873	0.156232347314	0.0340982871115	128735.73103	45432.3219369	-14612.848733	0.119700540624	3.42373813373e+12	1.26303132695	0.445738299717	-0.143367234395	0.119700540624	0.00323329698267	2.8668708985	0.456601323911	0.616925072831	0.187229637251	0.027677766344	0.000861955625624	0.000732558531126	5.91377829551e-06	0.428370259135	2.1773579445e-14	9.36868343029	1.49386260013	1.98937243716	0.185897787197	0.942703105458	1603.69205775	1
20	195	155	151	0.784615384615	0.78454834639	188514.57342	25642.2667358	38036.9242475	0.168897263029	5.04636524477e+12	1.84952390381	0.251577288776	0.373181761744	0.168897263029	0.00476566749035	1.8085562264	0.243071151261	0.328689834338	0.158071111435	0.00352945269758	109	224	225	0.485523385301	0.485524589474	376757.678449	53228.8037791	76158.1504931	0.171711104608	4.36178322307e+13	3.69638442055	0.522229890107	0.747190613711	0.171711104608	0.0411916448728	3.62288718884	0.510091252592	0.67255675998	0.16321899509	0.0324861933995	64290.5619005	16256.3123597	-8046.13459405	0.0638521232587	2.6611627497e+11	0.630757234665	0.15949132076	-0.0789409433712	0.0638521232587	0.00025131389005	2.50873665532	0.311347451259	0.4909887595	0.159908416266	0.00931490979804	0.000379551643164	7.1583961244e-05	0.00046269111067	0.703823947988	2.89029978295e-12	9.57901210246	1.70389008618	2.12639849902	0.199931294805	1.37041386599	2184.59072124	1
21	205	146	147	0.714634146341	0.714629984172	261750.047744	96816.6084095	67387.1703941	0.31366523181	1.62617545319e+14	2.56804002652	0.94987155789	0.661138182545	0.31366523181	0.153572147773	1.8810590028	0.663288721388	0.342808923296	0.267428518507	0.0274857152607	104	232	223	0.457142857143	0.457232313587	523411.968988	194153.853432	133575.488869	0.313070164344	1.28499643916e+15	5.13521544049	1.9048511021	1.3105143817	0.313070164344	1.21352011959	3.76414086576	1.3280779007	0.688682181082	0.267891154144	0.222238309516	129717.18607	80010.0867641	-55910.6118782	0.0928923746186	1.54269635708e+14	1.272660421	0.784982112161	-0.548541214982	0.0928923746186	0.145688580192	2.91779848562	0.85206278407	0.503710422541	0.232328108554	0.0631320328002	0.00031967529344	0.000278662409073	3.00088904623e-05	0.482788795177	2.18749756721e-13	9.92298586845	1.64856125554	1.85875771582	0.176726996181	0.946266299793	2089.57980405	1
22	194	142	151	0.755154639175	0.754798304444	209048.657174	27443.6609564	70107.7186021	0.233322186513	1.77079537142e+13	2.05098460818	0.269250838416	0.687829588153	0.233322186513	0.0167229709391	1.87694206736	0.179701491439	0.382343403413	0.149723559567	0.00251512571987	104	234	221	0.457142857143	0.45732956038	419017.088025	56377.256309	139935.806909	0.234254245028	1.4853672741e+14	4.11099315214	0.55311948187	1.37291571247	0.234254245028	0.140274557748	3.76167733239	0.383884852419	0.77886788805	0.154552429372	0.023765557624	66752.6383601	10803.5718611	-56750.3986889	-0.344157384311	5.63124118262e+12	0.654912763771	0.105994268991	-0.556780396453	-0.344157384311	0.00531801043576	2.70195089872	0.305865746618	0.556139919983	0.159515420323	0.0107090852355	0.000184477883977	0.000916537532703	0.000500142858755	3.83970251858	1.13905408088e-09	10.1067712556	1.32981721942	1.88849219791	0.159215506908	0.624024811482	2060.59313474	1
23	199	151	145	0.743718592965	0.743565786285	125825.37584	70889.3029848	39037.4321711	0.436822598075	6.08633231674e+13	1.23447771756	0.695497743312	0.382997784384	0.436822598075	0.057477876948	2.11974948028	0.473860651853	0.262108751122	0.173598203425	0.00727745954444	102	227	223	0.453333333333	0.45335124386	254957.644328	141955.950623	77492.7980548	0.430363147682	4.74637285542e+14	2.50139948912	1.392735422	0.760284893499	0.430363147682	0.44823618024	4.22236874639	0.952511849405	0.534272208179	0.176060423294	0.0613351996227	-16811.8981966	-58572.8705548	17534.0794682	1.22052818209	-6.27396666289e+13	-0.164942195284	-0.574660739701	0.172027544181	1.22052818209	-0.0592498511515	2.44746137181	0.614838240982	0.431039237543	0.213665778461	0.0286971989369	0.00219537810312	0.000904537573888	0.000550213919951	0.33132140012	1.12825441723e-10	10.5753982665	2.11180522915	1.7303283728	0.181654321906	1.26260658008	1977.20923792	1
24	211	154	154	0.729857819905	0.729857819905	214626.194965	43491.0997766	97005.7148046	0.327305841218	8.29301964505e+13	2.10570605111	0.426692892653	0.95172688818	0.327305841218	0.0783173080073	2.03404793242	0.333550709903	0.662599726793	0.244868968134	0.0240140306548	107	216	217	0.494226327945	0.494227645964	429769.28412	88143.771773	195895.207962	0.330455188668	6.93738045938e+14	4.21648337147	0.8647820161	1.92193559997	0.330455188668	0.655149734904	4.06740240413	0.683500227064	1.34220589746	0.249017176475	0.206918094707	62809.5916887	-12088.6075749	-77963.8920495	-0.716869009998	1.41420904945e+13	0.616227377594	-0.118601804985	-0.764906815234	-0.716869009998	0.0133554544006	2.86209936658	0.528447265648	0.871630673874	0.244589331151	0.0741282270537	0.000798489016915	0.000531105180244	0.000404621914186	0.585936108454	5.78350251269e-11	10.0553926709	2.15628681765	1.6733776016	0.190428387265	1.29479771446	1898.69299196	1
25	204	149	153	0.740196078431	0.740131148951	218651.112197	114186.201984	96916.5186498	0.482738730466	5.60107226221e+14	2.14519467258	1.12028532449	0.950851781193	0.482738730466	0.528951962381	2.05371101618	0.804748823539	0.615873982565	0.345867260514	0.119609337223	109	235	222	0.477024070022	0.477217190475	437174.015503	229235.835705	193888.875523	0.483931679632	4.51873074526e+15	4.28913148267	2.24904181175	1.90225139339	0.483931679632	4.26738199988	4.10922679679	1.62178855329	1.24001141942	0.348216357265	0.984191748071	69239.380619	-103313.936599	-81207.0398385	-1.33248575296	1.01660444735e+15	0.679310290005	-1.01361710063	-0.796725465912	-1.33248575296	0.960057096604	2.89104248518	0.935542757217	0.805387114477	0.301090329979	0.196373174975	0.000211310081568	0.000268257398147	0.000178144365464	1.05627180752	1.0807553138e-11	9.97144104138	1.94191877539	1.9041122945	0.192852319636	1.37116370898	1828.487078	1
26	205	143	151	0.717073170732	0.71680764953	223714.988488	24893.9590753	81852.6190314	0.238577170953	1.85591473826e+13	2.19487656229	0.244235612849	0.803059268797	0.238577170953	0.0175268180244	1.90748836388	0.311033963361	0.572299827007	0.231543690409	0.0166111982233	106	231	224	0.465934065934	0.46598921585	445767.908393	52833.2896809	165085.500857	0.244430774889	1.70657103302e+14	4.37344650426	0.518349485714	1.61966035023	0.244430774889	0.161164515399	3.81934233291	0.631432867518	1.15323532442	0.233635536747	0.138835860106	92352.9299899	5017.94238685	-68254.6902907	-0.342364600185	1.27018115096e+12	0.906078233129	0.0492312303715	-0.669649454415	-0.342364600185	0.00119952891326	2.76315349148	0.392389407227	0.72387905716	0.201991758299	0.0291985687246	0.00109024577546	9.24023402149e-05	3.21892987358e-05	0.0571392440839	8.11455221582e-15	9.66136323732	1.95625287718	1.82444091161	0.195660472333	1.31847282042	1762.39125907	1
