states	PB2	PA	HA	NP	NA	MP	NS
62020000	2	4	4	7	3	2	5
62040000	2	9	4	5	2	2	5
62060000	2	5	3	5	3	2	4
62080000	2	5	3	5	2	2	6
62100000	2	5	4	5	2	2	4
62120000	2	5	3	5	2	2	4
62140000	2	5	3	5	2	2	4
62160000	2	5	3	5	2	2	6
62180000	2	6	3	5	2	2	4
62200000	2	4	3	5	2	2	4
62220000	2	4	3	6	2	2	5
62240000	2	5	4	6	2	2	5
62260000	2	5	4	7	2	2	5
62280000	2	5	3	6	2	2	4
62300000	2	6	5	5	2	2	4
62320000	2	8	3	5	2	2	5
62340000	2	6	3	5	2	2	4
62360000	3	5	3	5	2	2	4
62380000	2	5	4	5	2	2	4
62400000	2	6	3	5	2	2	5
62420000	2	5	4	6	3	2	4
62440000	2	5	3	5	2	2	5
62460000	2	5	4	5	2	2	5
62480000	2	5	3	5	2	2	4
62500000	2	6	3	5	2	2	4
62520000	2	5	3	5	2	2	3
62540000	2	7	3	6	2	2	4
62560000	2	5	3	7	2	2	4
62580000	2	5	3	5	2	2	4
62600000	2	4	4	5	2	2	4
62620000	2	5	3	5	2	2	5
62640000	2	5	3	5	2	2	4
62660000	2	5	4	6	2	2	5
62680000	2	5	3	5	2	2	4
62700000	2	5	3	5	2	2	5
62720000	2	5	4	5	2	2	4
62740000	3	5	3	6	2	2	4
62760000	2	6	3	5	3	2	4
62780000	2	5	3	5	3	2	4
62800000	2	5	3	5	2	2	5
62820000	2	4	3	5	2	2	3
62840000	2	5	3	5	2	2	4
62860000	2	6	3	5	2	2	4
62880000	2	4	3	7	2	2	3
62900000	2	5	3	6	2	2	5
62920000	2	5	3	6	5	2	5
62940000	2	5	3	5	2	2	5
62960000	2	6	4	5	2	2	4
62980000	2	5	3	5	2	2	4
63000000	2	5	3	5	2	2	4
63020000	2	4	3	5	2	2	4
63040000	2	6	3	7	2	2	3
63060000	2	5	3	5	2	2	4
63080000	3	5	3	5	2	2	4
63100000	3	5	3	7	2	2	4
63120000	2	5	4	5	3	2	6
63140000	2	5	4	5	2	2	6
63160000	2	4	4	5	2	2	4
63180000	2	5	3	5	2	2	3
63200000	3	5	3	5	2	2	4
63220000	2	5	3	6	2	2	4
63240000	2	5	3	5	3	2	4
63260000	2	5	3	5	2	2	4
63280000	2	6	3	5	2	2	4
63300000	2	5	3	6	2	2	4
63320000	2	5	3	5	2	2	5
63340000	2	7	3	5	2	2	5
63360000	2	5	4	6	2	3	4
63380000	2	5	3	5	2	2	6
63400000	2	5	3	5	2	3	5
63420000	2	6	3	6	3	2	4
63440000	2	5	3	5	2	2	4
63460000	2	6	3	5	2	2	5
63480000	3	5	3	5	2	2	3
63500000	2	5	3	5	2	2	4
63520000	2	5	3	5	2	2	4
63540000	2	5	3	5	2	2	4
63560000	2	7	3	5	2	2	4
63580000	2	6	3	5	2	2	4
63600000	2	5	3	5	2	2	5
63620000	2	5	4	6	2	2	5
63640000	2	5	3	5	3	2	4
63660000	3	5	4	5	2	2	4
63680000	2	5	3	5	2	2	5
63700000	2	6	3	5	2	2	4
63720000	2	4	3	6	2	2	3
63740000	2	4	3	5	2	2	4
63760000	2	5	4	5	2	2	4
63780000	2	5	3	7	2	2	3
63800000	2	6	3	6	2	2	5
63820000	2	5	3	6	2	2	4
63840000	2	5	3	6	2	2	4
63860000	2	4	3	6	2	2	4
63880000	2	5	3	5	2	2	4
63900000	2	6	3	6	2	2	3
63920000	2	5	3	5	2	2	6
63940000	2	5	4	5	2	2	4
63960000	2	6	5	6	2	2	5
63980000	2	5	3	5	2	2	5
64000000	2	5	3	5	2	2	4
64020000	2	6	4	5	2	2	4
64040000	2	5	3	5	2	2	5
64060000	3	7	3	5	2	2	5
64080000	2	5	4	5	2	2	6
64100000	2	5	4	5	2	2	4
64120000	2	6	3	5	2	2	4
64140000	3	5	3	5	2	2	4
64160000	2	5	3	5	2	3	5
64180000	3	5	4	6	2	2	4
64200000	2	5	4	5	2	2	5
64220000	2	6	4	5	2	2	5
64240000	2	5	3	5	2	2	5
64260000	2	6	3	5	2	2	4
64280000	3	6	4	5	2	2	6
64300000	2	6	3	5	3	2	3
64320000	2	5	3	5	2	2	3
64340000	2	5	4	5	2	2	4
64360000	3	6	4	6	2	2	5
64380000	2	5	3	5	3	2	5
64400000	2	5	3	5	2	2	4
64420000	2	6	3	5	2	2	4
64440000	2	5	4	6	2	2	7
64460000	2	5	3	5	2	2	5
64480000	2	5	3	5	2	2	5
64500000	2	5	3	5	2	2	4
64520000	2	5	3	5	2	2	3
64540000	3	5	3	5	2	2	5
64560000	2	5	4	5	2	2	3
64580000	2	7	3	5	2	2	3
64600000	2	5	4	7	2	2	5
64620000	2	5	3	6	2	2	5
64640000	3	5	3	5	2	2	4
64660000	2	5	3	5	2	3	3
64680000	2	5	3	6	2	2	3
64700000	2	5	3	7	2	2	3
64720000	2	5	4	5	2	2	3
64740000	2	5	3	5	2	2	3
64760000	2	5	4	5	2	2	5
64780000	2	6	3	5	2	2	5
64800000	2	5	3	5	2	2	4
64820000	2	5	3	5	2	3	4
64840000	2	5	4	5	2	2	4
64860000	2	5	4	5	2	5	4
64880000	2	5	3	5	2	2	4
64900000	3	5	3	5	2	2	5
64920000	2	6	4	5	2	2	5
64940000	2	5	3	5	2	2	4
64960000	2	5	3	5	2	2	4
64980000	2	7	3	5	2	2	5
65000000	2	5	4	5	3	2	5
65020000	2	5	3	5	3	2	3
65040000	2	5	3	6	2	2	4
65060000	3	5	3	5	2	2	5
65080000	2	5	3	5	2	2	4
65100000	2	5	4	5	2	2	5
65120000	2	5	3	5	2	2	4
65140000	2	6	4	5	2	2	4
65160000	3	5	3	5	2	2	4
65180000	2	5	3	5	3	2	5
65200000	2	5	3	5	3	2	4
65220000	2	5	3	5	2	2	7
65240000	2	5	3	5	2	2	4
65260000	2	5	3	5	2	2	5
65280000	2	5	3	5	2	2	5
65300000	2	5	3	5	2	2	4
65320000	2	5	3	5	2	2	4
65340000	2	5	3	5	2	2	5
65360000	2	5	3	5	2	2	4
65380000	2	5	3	5	2	2	6
65400000	3	5	3	5	2	2	4
65420000	3	4	4	5	3	2	6
65440000	2	5	3	5	2	2	4
65460000	2	6	3	6	3	2	5
65480000	2	6	3	8	2	2	4
65500000	2	5	3	5	2	3	4
65520000	2	5	3	5	3	2	6
65540000	2	5	4	5	2	2	4
65560000	2	5	3	5	2	2	5
65580000	2	5	3	5	2	4	4
65600000	3	5	4	5	2	2	4
65620000	2	5	4	5	2	2	3
65640000	3	5	4	5	2	2	3
65660000	2	6	3	5	2	2	4
65680000	2	5	3	5	2	2	5
65700000	3	5	4	5	2	2	3
65720000	2	5	4	5	2	2	4
65740000	2	6	3	5	2	2	4
65760000	2	5	3	5	2	2	4
65780000	2	5	3	5	2	2	5
65800000	2	6	3	5	2	3	4
65820000	2	4	4	7	2	2	4
65840000	3	6	4	5	2	2	4
65860000	2	5	3	5	2	2	6
65880000	2	6	4	5	2	2	5
65900000	2	5	3	5	2	2	6
65920000	3	5	3	5	2	2	3
65940000	3	6	4	5	3	2	5
65960000	2	5	3	5	2	2	4
65980000	2	6	3	5	2	2	5
66000000	2	5	4	5	3	2	5
66020000	2	5	3	5	2	2	5
66040000	3	7	3	5	2	3	5
66060000	2	5	4	5	2	2	4
66080000	2	5	3	6	2	2	5
66100000	2	5	3	5	2	2	5
66120000	2	5	3	8	2	2	6
66140000	2	5	3	6	2	2	4
66160000	2	6	4	5	2	2	5
66180000	2	5	3	5	2	2	4
66200000	2	5	3	5	2	2	4
66220000	2	5	4	7	3	2	7
66240000	3	5	3	7	2	2	4
66260000	2	5	4	5	2	2	3
66280000	2	5	4	5	2	2	4
66300000	2	5	3	5	2	2	3
66320000	2	5	3	5	2	2	4
66340000	2	5	3	5	3	2	6
66360000	2	5	4	5	2	2	5
66380000	3	6	3	5	2	2	6
66400000	2	4	3	5	2	2	4
66420000	2	6	4	5	2	2	5
66440000	2	5	3	7	2	2	9
66460000	2	6	4	5	2	2	5
66480000	2	5	3	5	2	2	4
66500000	2	6	4	6	2	2	4
66520000	3	5	3	6	2	4	5
66540000	3	5	3	5	2	2	5
66560000	2	5	3	5	2	2	4
66580000	2	5	3	5	2	2	6
66600000	3	6	4	5	2	2	4
66620000	2	5	3	5	2	2	5
66640000	2	5	4	7	2	3	4
66660000	2	6	3	7	2	2	4
66680000	2	5	3	5	3	2	5
66700000	2	6	3	5	2	2	5
66720000	2	6	4	5	3	2	4
66740000	2	5	3	5	2	2	5
66760000	3	5	4	5	2	2	4
66780000	3	6	3	5	2	2	5
66800000	2	5	3	5	2	2	3
66820000	2	5	3	8	2	2	4
66840000	2	5	4	5	2	2	4
66860000	2	5	3	5	2	3	4
66880000	3	5	4	5	2	2	4
66900000	2	5	3	5	2	2	4
66920000	2	5	3	5	2	2	5
66940000	2	5	3	7	2	2	4
66960000	2	6	3	5	2	2	7
66980000	2	7	3	5	2	2	4
67000000	2	5	3	6	3	2	6
67020000	2	6	4	5	2	2	4
67040000	2	5	3	5	2	3	4
67060000	2	5	4	5	2	2	4
67080000	2	5	4	6	2	2	4
67100000	3	6	4	5	2	2	4
67120000	4	6	3	5	2	2	5
67140000	2	6	4	6	2	2	6
67160000	2	6	4	5	2	3	4
67180000	2	5	3	6	2	2	4
67200000	2	5	3	5	2	2	4
67220000	2	5	3	7	2	2	5
67240000	3	5	3	5	3	2	3
67260000	2	5	4	5	2	2	3
67280000	2	5	3	5	3	2	5
67300000	2	6	4	5	2	2	4
67320000	2	6	3	5	2	2	4
67340000	2	4	3	6	2	2	5
67360000	2	5	4	5	2	2	3
67380000	2	5	3	5	2	4	4
67400000	3	5	3	5	2	2	5
67420000	2	5	4	5	2	2	4
67440000	2	6	4	5	2	2	5
67460000	2	5	4	5	2	2	4
67480000	3	5	4	5	2	2	4
67500000	3	4	3	7	2	2	5
67520000	2	5	3	5	2	2	4
67540000	2	5	3	5	2	3	4
67560000	2	6	3	7	2	2	3
67580000	2	6	3	5	2	2	3
67600000	2	5	3	6	2	2	5
67620000	2	5	3	5	2	2	4
67640000	2	4	4	7	2	2	5
67660000	3	5	3	5	2	2	5
67680000	3	5	4	7	2	2	4
67700000	3	6	4	5	2	2	4
67720000	2	6	4	8	2	2	3
67740000	3	6	3	5	2	2	4
67760000	2	5	3	6	2	2	4
67780000	2	5	3	5	2	2	4
67800000	2	5	3	5	2	2	4
67820000	2	5	4	6	2	2	5
67840000	2	6	3	5	2	2	3
67860000	2	4	3	5	2	2	4
67880000	2	5	3	6	2	2	4
67900000	2	5	3	5	2	2	4
67920000	2	6	3	5	2	2	4
67940000	3	5	3	5	2	2	5
67960000	2	5	3	6	2	2	4
67980000	2	5	3	5	3	2	4
68000000	2	5	3	5	3	2	4
68020000	2	7	4	5	2	4	3
68040000	2	5	3	5	2	2	4
68060000	2	6	4	7	2	2	4
68080000	2	5	4	5	3	2	4
68100000	2	5	3	5	2	2	5
68120000	2	5	3	5	2	2	4
68140000	2	5	4	5	2	2	4
68160000	3	6	4	5	2	2	5
68180000	2	5	3	5	2	2	4
68200000	2	5	3	5	2	2	4
68220000	3	5	3	5	2	2	5
68240000	2	5	3	5	2	2	5
68260000	2	5	4	5	2	2	5
68280000	2	6	3	5	2	2	5
68300000	2	4	3	5	2	2	6
68320000	2	5	3	6	2	2	4
68340000	2	5	3	5	2	2	4
68360000	3	5	5	6	2	4	4
68380000	2	6	3	5	2	2	5
68400000	4	5	4	6	2	2	4
68420000	3	5	3	5	2	2	4
68440000	2	6	3	5	2	4	3
68460000	2	5	4	5	2	2	5
68480000	2	5	3	5	2	2	5
68500000	2	4	3	6	3	2	4
68520000	2	4	4	5	2	2	5
68540000	2	6	3	5	2	2	5
68560000	2	5	3	5	2	2	3
68580000	2	5	4	5	2	2	4
68600000	2	6	4	5	2	2	4
68620000	3	6	3	5	3	2	4
68640000	2	6	3	7	2	2	4
68660000	2	6	4	6	2	2	4
68680000	2	5	3	5	2	2	6
68700000	3	5	4	5	2	2	5
68720000	3	5	4	7	2	2	7
68740000	2	5	4	5	2	2	4
68760000	2	5	3	5	2	2	4
68780000	2	5	3	6	2	2	4
68800000	2	5	4	5	2	2	5
68820000	2	6	3	5	2	2	5
68840000	3	6	3	5	3	2	4
68860000	2	5	3	6	2	2	6
68880000	2	5	3	5	2	2	4
68900000	2	5	3	5	2	2	4
68920000	2	5	3	5	2	2	4
68940000	2	5	3	6	2	2	3
68960000	2	5	3	9	2	4	5
68980000	2	5	3	7	2	2	6
69000000	2	5	3	5	2	2	5
69020000	2	5	3	5	2	2	5
69040000	2	6	4	5	2	2	5
69060000	2	4	3	5	3	2	4
69080000	2	5	3	5	2	2	3
69100000	2	5	3	5	2	2	4
69120000	2	5	3	5	2	2	4
69140000	2	5	4	5	2	2	3
69160000	3	5	3	5	2	2	5
69180000	2	4	4	5	2	2	4
69200000	3	5	4	5	2	4	3
69220000	2	5	3	6	2	2	3
69240000	2	6	3	5	2	2	6
69260000	3	5	4	5	2	2	5
69280000	2	6	3	7	2	2	3
69300000	2	6	3	5	2	2	4
69320000	2	5	4	8	2	2	5
69340000	2	5	3	5	2	2	6
69360000	2	5	4	5	2	4	5
69380000	2	5	4	5	2	2	4
69400000	2	5	3	5	2	2	3
69420000	2	6	3	5	3	2	5
69440000	2	5	3	5	2	2	4
69460000	2	5	4	5	2	2	4
69480000	2	5	3	6	2	2	4
69500000	2	5	3	5	2	3	4
69520000	3	5	3	6	2	2	5
69540000	2	4	3	10	2	3	4
69560000	2	5	4	5	2	2	3
69580000	3	6	3	8	2	5	5
69600000	2	5	3	7	2	4	4
69620000	2	5	3	7	2	2	4
69640000	2	5	3	5	2	2	3
69660000	3	5	3	5	2	2	5
69680000	2	5	3	5	2	2	5
69700000	2	5	4	7	2	3	4
69720000	2	5	4	5	2	3	4
69740000	2	4	3	5	2	2	5
69760000	2	5	3	5	2	2	4
69780000	2	5	3	5	2	2	4
69800000	2	4	3	5	2	2	4
69820000	2	6	5	5	2	2	5
69840000	2	5	3	5	2	2	6
69860000	2	5	3	5	2	2	4
69880000	3	4	4	5	2	2	5
69900000	3	5	4	5	2	2	5
69920000	3	4	4	5	2	2	5
69940000	3	6	4	6	3	2	4
69960000	2	5	3	5	2	2	5
69980000	3	4	4	5	2	2	4
70000000	2	5	3	6	2	2	5
70020000	3	5	4	5	2	2	3
70040000	2	5	4	5	2	2	5
70060000	2	5	3	5	2	2	4
70080000	2	5	3	5	2	2	4
70100000	2	6	4	5	2	2	4
70120000	2	6	3	5	2	2	6
70140000	2	4	3	5	3	2	6
70160000	2	5	3	7	2	2	6
70180000	3	5	3	5	2	2	4
70200000	2	5	4	5	2	2	4
70220000	2	5	4	5	2	2	5
70240000	3	5	3	5	2	2	5
70260000	2	5	3	5	3	2	4
70280000	2	5	3	5	2	2	5
70300000	2	5	4	5	2	2	5
70320000	3	5	3	5	2	2	4
70340000	2	5	3	5	2	2	4
70360000	2	5	3	5	2	3	4
70380000	2	6	4	5	2	2	5
70400000	2	4	3	5	2	2	3
70420000	2	5	5	6	2	2	4
70440000	2	5	3	5	3	2	3
70460000	3	5	4	5	2	2	5
70480000	2	5	3	5	2	2	4
70500000	2	4	3	5	2	2	5
70520000	2	5	3	5	2	2	4
70540000	2	5	4	5	2	2	4
70560000	3	4	4	5	2	2	4
70580000	3	5	4	5	2	3	6
70600000	3	5	4	5	2	4	4
70620000	2	5	3	5	2	2	4
70640000	3	5	5	5	2	2	4
70660000	2	5	3	5	2	3	4
70680000	2	5	3	5	2	2	5
70700000	2	5	3	5	2	2	3
70720000	2	5	4	5	2	2	4
70740000	2	5	3	7	2	2	4
70760000	2	5	3	6	2	2	4
70780000	2	5	3	6	2	2	6
70800000	2	5	3	5	2	2	4
70820000	2	5	4	5	2	2	3
70840000	3	4	4	5	2	2	4
70860000	2	4	3	5	2	2	4
70880000	2	6	3	6	2	3	3
70900000	2	5	3	7	2	2	4
70920000	2	5	3	5	2	2	4
70940000	2	5	3	6	2	2	4
70960000	2	5	3	5	2	2	4
70980000	2	5	3	5	2	2	4
71000000	2	5	3	5	2	2	5
71020000	2	6	3	6	2	2	4
71040000	3	5	3	5	3	2	5
71060000	3	4	3	5	2	2	5
71080000	3	4	3	5	2	2	5
71100000	2	6	3	5	2	2	5
71120000	2	5	4	5	2	2	4
71140000	2	5	4	6	3	2	4
71160000	2	5	3	5	2	2	4
71180000	3	5	4	5	2	2	4
71200000	2	6	3	6	2	2	5
71220000	2	5	3	5	3	2	5
71240000	2	5	4	5	2	2	4
71260000	2	6	3	6	2	2	4
71280000	2	4	3	5	2	3	4
71300000	2	6	3	5	2	2	5
71320000	3	6	3	5	2	2	4
71340000	2	5	3	5	3	2	4
71360000	2	5	4	5	2	2	4
71380000	2	6	4	5	2	2	5
71400000	2	5	3	5	2	2	4
71420000	3	5	3	5	2	2	4
71440000	2	5	4	5	2	2	4
71460000	2	5	4	5	2	2	4
71480000	3	4	4	5	2	2	5
71500000	3	5	3	5	2	2	4
71520000	2	5	4	5	2	2	5
71540000	2	5	3	5	2	2	4
71560000	2	5	3	5	2	2	3
71580000	3	4	3	5	2	2	5
71600000	2	5	3	7	2	2	5
71620000	2	5	3	5	2	2	4
71640000	3	5	3	5	2	4	4
71660000	2	5	4	5	3	2	4
71680000	2	5	3	5	3	2	4
71700000	2	5	3	5	2	2	4
71720000	2	5	3	6	2	2	4
71740000	3	5	4	5	3	2	5
71760000	2	6	3	5	3	2	3
71780000	2	5	3	5	2	2	4
71800000	3	6	3	5	2	2	4
71820000	2	4	4	5	2	2	4
71840000	3	5	3	7	2	2	5
71860000	2	5	3	5	3	2	5
71880000	2	5	3	5	2	2	4
71900000	2	5	4	5	2	4	4
71920000	3	5	3	5	2	2	4
71940000	2	4	3	5	2	2	4
71960000	2	6	4	5	2	2	5
71980000	2	5	4	6	2	2	5
72000000	2	5	3	5	2	2	5
72020000	2	5	4	5	2	2	4
72040000	2	5	3	5	2	2	4
72060000	2	5	3	5	2	2	4
72080000	2	9	3	5	2	2	5
72100000	3	5	3	5	2	2	5
72120000	3	5	3	5	3	2	5
72140000	2	5	3	7	2	2	4
72160000	2	5	3	5	2	3	5
72180000	3	5	3	5	2	2	5
72200000	2	6	3	6	2	2	4
72220000	2	7	3	5	2	2	3
72240000	2	5	3	5	2	2	5
72260000	2	5	4	8	3	2	6
72280000	3	6	3	5	2	2	3
72300000	2	6	3	7	2	2	4
72320000	3	5	4	5	2	2	3
72340000	2	6	3	5	2	2	3
72360000	2	5	3	5	2	2	3
72380000	2	5	3	5	2	2	3
72400000	2	5	3	5	2	2	4
72420000	2	5	5	5	2	2	4
72440000	2	5	4	5	2	2	6
72460000	2	5	3	5	2	2	4
72480000	2	5	4	7	3	2	5
72500000	3	5	3	5	2	2	4
72520000	2	5	3	5	2	2	6
72540000	2	5	3	5	2	2	5
72560000	2	6	3	5	2	2	4
72580000	3	5	3	5	2	2	6
72600000	3	5	3	5	2	2	3
72620000	2	6	3	8	3	2	4
72640000	3	4	3	5	2	3	5
72660000	3	6	3	5	2	2	5
72680000	3	5	3	5	2	2	5
72700000	2	5	3	5	2	2	4
72720000	2	5	4	5	2	2	4
72740000	2	5	3	7	2	2	4
72760000	3	5	3	5	2	2	4
72780000	2	5	3	5	2	2	5
72800000	3	5	3	5	2	2	4
72820000	2	5	3	5	2	2	5
72840000	2	5	3	5	2	2	5
72860000	2	5	3	5	2	2	6
72880000	2	4	4	5	2	2	6
72900000	2	5	3	5	2	2	3
72920000	4	5	4	5	2	2	4
72940000	2	5	3	5	2	2	7
72960000	2	6	3	6	2	3	4
72980000	3	5	4	7	2	2	5
73000000	2	5	3	7	2	2	5
73020000	3	4	3	7	2	2	6
73040000	3	6	3	5	2	2	4
73060000	2	6	3	5	3	2	4
73080000	3	6	3	5	2	2	4
73100000	2	5	3	5	2	2	4
73120000	2	4	3	5	2	2	5
73140000	2	5	3	5	2	2	4
73160000	2	5	4	5	2	2	4
73180000	2	5	4	5	2	2	4
73200000	2	5	3	5	2	2	4
73220000	2	5	3	5	2	2	5
73240000	2	5	3	5	2	2	5
73260000	2	9	3	5	2	2	5
73280000	3	5	3	5	2	2	5
73300000	2	6	3	5	2	2	4
73320000	2	4	3	5	2	2	5
73340000	2	5	3	5	2	2	5
73360000	2	6	4	5	2	2	4
73380000	2	6	3	5	2	3	5
73400000	2	6	3	7	2	3	4
73420000	2	5	4	5	2	2	4
73440000	2	5	4	5	2	2	5
73460000	2	5	3	5	2	2	5
73480000	2	4	3	5	2	2	6
73500000	2	5	3	5	2	2	6
73520000	2	5	3	5	2	2	4
73540000	2	5	3	5	2	2	3
73560000	2	5	3	5	2	2	5
73580000	2	5	4	6	2	2	3
73600000	2	4	3	10	2	2	4
73620000	2	7	3	5	2	2	4
73640000	2	5	3	5	2	4	4
73660000	2	5	3	5	2	2	5
73680000	2	4	4	5	2	2	5
73700000	2	5	4	5	2	2	4
73720000	3	6	3	7	2	2	3
73740000	2	5	3	5	2	2	5
73760000	2	5	3	5	2	2	5
73780000	3	5	4	6	2	2	6
73800000	2	5	3	5	2	2	4
73820000	2	6	3	6	2	2	5
73840000	2	5	3	5	2	2	4
73860000	2	6	3	5	2	2	4
73880000	2	5	3	5	2	4	4
73900000	3	5	3	5	2	2	4
73920000	2	5	3	5	2	2	4
73940000	2	5	3	5	2	4	5
73960000	3	5	4	5	2	2	4
73980000	3	5	4	5	2	3	3
74000000	2	6	3	6	2	3	4
74020000	2	5	3	5	2	2	4
74040000	2	5	3	5	2	2	5
74060000	2	6	3	5	2	2	4
74080000	2	6	3	5	2	2	5
74100000	2	6	3	5	2	3	4
74120000	2	6	3	6	2	2	5
74140000	2	5	3	5	2	2	5
74160000	2	5	3	5	2	3	4
74180000	2	5	3	6	2	2	4
74200000	3	5	4	5	2	2	3
74220000	3	8	4	5	2	2	6
74240000	2	6	3	5	2	2	4
74260000	3	5	3	5	2	2	4
74280000	2	5	3	5	2	2	4
74300000	2	5	3	7	2	2	4
74320000	2	6	3	5	2	2	4
74340000	2	5	4	6	2	2	4
74360000	2	5	3	5	2	2	4
74380000	2	5	3	5	2	2	5
74400000	2	5	3	5	2	2	4
74420000	2	5	3	6	2	2	6
74440000	2	5	3	6	2	2	4
74460000	2	5	3	5	2	2	4
74480000	2	5	3	5	2	2	3
74500000	2	4	4	5	2	2	4
74520000	3	5	3	5	2	2	4
74540000	2	4	4	5	2	2	4
74560000	3	6	3	5	2	2	4
74580000	2	5	3	5	2	2	4
74600000	2	5	4	7	2	2	5
74620000	3	6	3	5	2	2	4
74640000	2	7	3	5	2	2	4
74660000	2	5	3	5	2	2	4
74680000	2	5	3	5	2	2	6
74700000	2	5	3	5	2	2	4
74720000	2	6	4	7	2	2	4
74740000	2	7	4	5	2	2	4
74760000	2	5	3	5	2	2	4
74780000	2	4	3	5	2	2	4
74800000	2	6	3	5	2	2	4
74820000	2	5	3	5	2	2	4
74840000	2	5	3	5	2	2	4
74860000	2	5	3	5	2	3	4
74880000	2	6	3	6	2	2	4
74900000	2	5	3	6	2	2	4
74920000	2	5	3	5	2	2	4
74940000	3	5	3	5	2	2	4
74960000	3	4	4	5	2	4	5
74980000	3	6	3	6	2	2	4
75000000	2	7	4	5	2	2	5
75020000	3	5	4	7	2	3	4
75040000	2	5	3	5	5	2	4
75060000	2	5	3	5	2	2	6
75080000	2	5	3	5	2	2	4
75100000	2	6	4	5	2	2	5
75120000	2	5	4	5	3	2	4
75140000	2	5	3	5	2	2	7
75160000	2	5	3	5	2	2	5
75180000	2	5	3	5	2	2	4
75200000	2	6	4	5	2	2	4
75220000	2	5	4	5	2	2	4
75240000	3	5	4	5	2	2	4
75260000	2	5	4	5	2	2	4
75280000	2	5	3	7	2	2	5
75300000	2	9	4	5	2	2	4
75320000	2	6	3	6	2	2	4
75340000	2	5	3	8	2	2	5
75360000	2	6	3	6	2	2	4
75380000	2	5	3	5	2	2	4
75400000	2	6	3	5	2	2	4
75420000	2	5	3	5	2	2	3
75440000	2	5	4	8	2	2	4
75460000	2	6	3	5	2	2	4
75480000	2	5	4	6	2	2	5
75500000	2	4	3	5	2	4	5
75520000	2	5	3	5	2	2	5
75540000	3	6	4	5	2	2	5
75560000	3	5	3	6	2	2	4
75580000	2	5	3	5	2	2	5
75600000	2	5	3	5	2	2	4
75620000	2	5	3	5	2	2	5
75640000	2	5	4	5	3	2	4
75660000	2	5	3	5	2	2	5
75680000	2	6	3	5	2	2	5
75700000	2	6	5	5	2	2	4
75720000	3	5	3	5	2	2	4
75740000	3	7	3	5	2	2	4
75760000	3	5	5	5	2	2	4
75780000	2	5	3	5	2	2	3
75800000	3	5	3	8	2	2	5
75820000	3	5	3	7	2	2	5
75840000	2	5	3	7	2	4	4
75860000	2	5	3	5	2	2	4
75880000	2	5	4	12	2	2	4
75900000	2	6	3	5	2	2	4
75920000	2	7	3	6	2	2	5
75940000	2	5	3	7	2	2	4
75960000	3	7	3	5	2	2	4
75980000	2	5	3	5	2	2	6
76000000	2	6	5	5	2	2	5
76020000	3	5	3	5	2	2	4
76040000	2	5	4	5	2	2	5
76060000	2	5	4	5	2	2	3
76080000	2	5	3	5	2	3	5
76100000	2	5	3	5	2	2	6
76120000	2	6	3	5	2	2	6
76140000	2	4	3	7	2	3	5
76160000	2	4	3	6	2	2	4
76180000	2	5	3	7	2	2	5
76200000	2	4	3	6	2	3	5
76220000	2	4	3	5	2	2	4
76240000	2	4	3	6	2	2	4
76260000	2	4	3	5	2	3	5
76280000	2	4	3	5	2	2	4
76300000	2	5	3	5	2	2	5
76320000	2	5	4	5	2	4	4
76340000	2	6	3	6	2	2	5
76360000	2	5	3	5	2	2	5
76380000	2	5	3	5	2	2	4
76400000	2	6	3	6	2	2	4
76420000	2	5	3	5	2	2	5
76440000	2	5	3	5	2	2	3
76460000	2	5	3	6	2	2	4
76480000	2	4	3	7	2	2	3
76500000	2	5	3	5	2	2	4
76520000	2	5	3	8	2	2	4
76540000	2	6	3	5	2	2	4
76560000	2	5	4	5	3	4	5
76580000	2	5	4	7	2	2	3
76600000	2	5	4	5	2	2	4
76620000	3	6	3	5	2	2	6
76640000	2	6	3	5	2	2	5
76660000	2	6	3	7	2	2	4
76680000	2	6	3	5	2	2	4
76700000	2	6	3	5	2	2	4
76720000	2	6	3	5	2	2	4
76740000	2	6	3	7	2	2	6
76760000	3	5	4	5	2	2	4
76780000	2	8	3	5	2	2	4
76800000	2	5	3	5	2	2	6
76820000	3	5	3	5	2	2	4
76840000	2	5	3	5	2	2	5
76860000	2	5	3	5	3	2	5
76880000	3	5	3	5	2	2	5
76900000	3	5	4	5	2	2	4
76920000	2	5	4	5	2	2	4
76940000	2	5	3	5	2	2	4
76960000	2	5	3	5	2	2	4
76980000	2	6	3	5	2	5	4
77000000	2	5	3	5	2	2	4
77020000	2	5	3	5	2	2	4
77040000	3	6	3	5	2	2	4
77060000	2	9	4	5	2	2	4
77080000	2	4	3	5	2	2	6
77100000	2	5	4	6	2	2	5
77120000	2	5	4	5	2	2	3
77140000	2	5	3	5	2	3	4
77160000	2	5	3	7	2	2	4
77180000	2	5	3	5	2	2	4
77200000	2	5	3	5	3	4	6
77220000	2	4	3	5	2	2	3
77240000	3	5	3	5	3	2	3
77260000	2	5	3	10	2	2	4
77280000	2	5	3	5	3	2	5
77300000	2	5	3	5	2	2	4
77320000	2	5	4	6	3	2	4
77340000	2	5	4	5	2	2	4
77360000	2	5	3	5	3	2	4
77380000	3	6	3	5	2	2	4
77400000	2	5	4	5	2	2	4
77420000	2	5	3	5	2	2	4
77440000	2	5	4	5	2	2	5
77460000	2	4	3	5	2	2	4
77480000	3	7	3	5	2	2	4
77500000	3	5	4	9	2	2	4
77520000	2	6	4	7	2	5	5
