states	PB1	PB2	PA	HA	NP	NA	MP
61260000	5	3	5	8	4	2	1
61280000	5	3	5	9	4	2	3
61300000	5	3	5	7	6	2	1
61320000	6	3	6	8	4	2	1
61340000	5	3	5	6	6	2	2
61360000	5	3	4	6	4	2	2
61380000	5	3	6	6	5	2	2
61400000	5	3	6	8	4	2	2
61420000	5	3	6	7	5	2	2
61440000	5	3	8	7	5	2	2
61460000	5	3	6	5	5	2	2
61480000	6	3	4	5	5	2	2
61500000	7	3	5	5	5	2	2
61520000	6	3	5	5	5	2	2
61540000	7	3	5	5	5	2	3
61560000	5	3	5	6	5	2	2
61580000	6	3	5	6	5	2	4
61600000	5	3	4	7	6	2	2
61620000	5	3	5	6	5	2	2
61640000	7	3	7	7	7	2	1
61660000	5	3	6	8	4	2	1
61680000	6	3	6	6	5	2	1
61700000	5	3	7	6	3	2	1
61720000	5	3	9	6	4	2	1
61740000	6	3	3	7	3	2	1
61760000	5	3	4	7	5	2	2
61780000	5	3	5	6	6	2	2
61800000	5	3	7	6	5	2	2
61820000	6	3	5	6	5	3	2
61840000	5	3	5	6	5	2	2
61860000	7	3	5	5	6	2	2
61880000	5	3	5	5	6	2	2
61900000	6	3	5	5	5	2	2
61920000	5	3	5	5	6	2	2
61940000	5	3	5	6	5	2	2
61960000	5	3	5	6	5	2	2
61980000	6	3	5	6	5	2	3
62000000	5	3	6	7	5	2	2
62020000	6	3	6	6	5	2	2
62040000	6	3	4	6	5	2	2
62060000	5	3	5	7	6	2	2
62080000	5	3	4	7	5	2	2
62100000	5	3	5	6	6	2	2
62120000	6	3	8	7	6	2	1
62140000	7	3	5	7	4	2	1
62160000	8	3	6	6	5	2	1
62180000	6	3	6	6	4	2	1
62200000	5	3	4	7	4	2	1
62220000	6	3	5	6	5	2	1
62240000	5	3	4	7	4	2	1
62260000	5	3	6	6	5	2	2
62280000	7	3	4	6	4	2	2
62300000	8	3	6	7	3	2	1
62320000	6	3	6	6	3	2	1
62340000	6	3	3	7	3	2	1
62360000	6	3	3	7	3	2	1
62380000	6	3	5	7	4	2	1
62400000	5	3	4	7	5	2	2
62420000	6	3	3	7	3	2	1
62440000	5	3	5	6	4	2	1
62460000	5	3	4	6	4	2	1
62480000	5	3	4	7	5	2	1
62500000	6	3	5	6	4	2	1
62520000	6	3	6	7	5	2	2
62540000	6	3	7	5	5	2	2
62560000	5	3	5	7	5	2	2
62580000	5	3	7	7	5	2	2
62600000	7	3	6	7	5	2	2
62620000	5	3	5	6	7	2	2
62640000	6	3	5	7	5	2	2
62660000	5	3	6	6	5	2	1
62680000	5	3	4	7	5	2	2
62700000	6	3	4	7	5	2	2
62720000	5	3	4	6	4	2	1
62740000	5	3	5	7	5	2	1
62760000	5	3	4	7	4	2	1
62780000	5	3	5	7	5	3	1
62800000	5	3	4	6	4	2	2
62820000	5	3	6	8	4	3	2
62840000	8	3	4	6	5	2	1
62860000	5	3	5	5	7	2	2
62880000	5	3	5	5	5	2	2
62900000	5	3	5	6	5	2	1
62920000	5	3	6	6	4	3	1
62940000	5	3	5	6	4	2	1
62960000	7	3	6	7	4	2	1
62980000	8	3	5	8	4	2	1
63000000	6	3	4	6	4	2	1
63020000	9	3	9	6	7	2	3
63040000	5	3	4	6	5	2	1
63060000	5	3	6	6	4	2	1
63080000	6	3	4	7	5	2	1
63100000	7	3	4	7	4	2	1
63120000	6	3	4	6	4	2	1
63140000	7	3	5	7	4	2	1
63160000	5	3	4	7	4	2	1
63180000	5	3	4	6	4	3	1
63200000	6	3	5	6	4	2	1
63220000	5	3	6	6	5	2	2
63240000	6	3	6	7	4	2	1
63260000	5	3	6	6	4	2	1
63280000	5	3	6	7	4	2	1
63300000	5	3	5	6	4	2	1
63320000	5	3	7	6	4	2	1
63340000	7	3	7	7	4	2	1
63360000	5	3	4	6	4	2	1
63380000	6	3	4	7	4	2	1
63400000	6	3	6	6	4	2	1
63420000	8	3	6	6	4	3	1
63440000	7	3	6	6	4	2	1
63460000	6	3	7	6	4	2	1
63480000	5	3	5	6	4	2	1
63500000	8	3	4	7	6	3	1
63520000	8	3	4	6	9	2	1
63540000	8	3	6	6	4	2	1
63560000	6	3	5	6	4	2	1
63580000	5	3	10	6	5	2	2
63600000	5	3	5	6	5	2	2
63620000	7	3	5	5	6	2	2
63640000	6	3	6	5	5	2	2
63660000	5	3	6	5	7	2	2
63680000	5	3	7	6	5	3	2
63700000	5	3	6	6	5	2	2
63720000	7	3	5	7	5	2	2
63740000	5	3	6	6	7	2	2
63760000	5	3	6	7	5	2	2
63780000	5	3	6	6	5	2	2
63800000	5	3	7	5	5	2	2
63820000	6	3	6	6	7	2	2
63840000	6	3	6	6	7	3	2
63860000	6	3	5	7	5	2	2
63880000	5	3	4	6	4	2	2
63900000	6	3	4	6	5	2	1
63920000	5	3	5	7	4	2	1
63940000	5	3	6	6	4	2	1
63960000	6	3	4	7	5	2	2
63980000	6	3	4	7	5	2	2
64000000	5	3	5	6	5	2	2
64020000	5	3	5	6	5	2	2
64040000	5	3	5	6	5	2	2
64060000	8	3	7	7	5	2	2
64080000	5	3	7	5	6	2	2
64100000	5	3	7	5	5	2	2
64120000	6	3	6	6	5	2	5
64140000	5	3	7	5	6	3	2
64160000	5	3	6	5	5	2	2
64180000	6	3	5	7	5	2	2
64200000	5	3	5	6	7	2	2
64220000	5	3	4	5	5	2	2
64240000	5	3	7	8	5	2	1
64260000	7	3	6	7	5	2	1
64280000	5	3	8	6	5	2	1
64300000	5	3	7	6	3	2	1
64320000	6	3	5	6	5	2	1
64340000	8	3	5	6	5	3	1
64360000	5	3	4	7	5	2	1
64380000	5	3	6	7	4	2	1
64400000	5	3	4	8	7	2	1
64420000	6	3	4	7	7	2	1
64440000	5	3	7	6	4	2	1
64460000	7	3	4	6	4	2	1
64480000	5	3	4	8	4	2	1
64500000	6	3	5	5	5	2	2
64520000	5	3	6	8	4	2	3
64540000	6	3	5	6	7	2	2
64560000	5	3	5	6	5	2	2
64580000	5	3	5	6	5	2	2
64600000	5	3	6	7	6	2	2
64620000	5	4	5	8	5	2	2
64640000	6	3	5	6	5	2	2
64660000	5	3	4	7	4	2	2
64680000	5	3	3	8	3	3	1
64700000	6	3	4	6	4	2	1
64720000	8	3	3	6	3	2	1
64740000	6	3	4	7	5	2	1
64760000	6	3	4	7	4	3	1
64780000	5	3	4	6	7	2	1
64800000	5	3	4	7	4	2	1
64820000	5	4	4	6	7	2	1
64840000	5	3	6	7	5	2	2
64860000	5	3	5	6	5	2	2
64880000	6	3	5	6	5	2	2
64900000	6	3	6	8	4	2	1
64920000	5	3	6	8	5	2	2
64940000	5	3	5	7	5	2	2
64960000	6	3	5	7	5	2	3
64980000	5	3	5	7	5	2	2
65000000	5	3	5	6	6	2	2
65020000	5	3	6	6	5	2	2
65040000	5	3	5	6	6	2	2
65060000	5	3	5	7	8	2	3
65080000	6	3	8	5	5	2	2
65100000	7	3	5	6	6	2	2
65120000	6	3	3	6	5	2	2
65140000	6	5	5	5	5	2	2
65160000	5	4	5	6	5	2	2
65180000	6	3	5	7	6	2	2
65200000	5	3	4	5	5	2	2
65220000	6	3	5	6	4	2	2
65240000	6	3	5	6	7	2	2
65260000	5	3	4	6	6	2	2
65280000	5	3	5	5	5	2	2
65300000	5	3	5	6	5	2	2
65320000	5	3	5	6	5	2	2
65340000	6	3	5	6	5	2	2
65360000	5	3	5	6	4	2	2
65380000	5	3	5	7	5	2	2
65400000	5	3	6	6	4	2	1
65420000	6	3	6	8	5	2	2
65440000	5	3	6	6	5	2	4
65460000	5	3	8	6	5	2	2
65480000	5	3	6	7	5	2	2
65500000	5	3	6	7	5	2	2
65520000	5	3	5	6	5	2	2
65540000	5	3	6	6	5	2	2
65560000	5	3	5	6	5	2	2
65580000	6	3	5	7	5	2	2
65600000	5	3	4	6	5	2	2
65620000	5	3	5	6	5	2	2
65640000	6	3	5	6	5	2	3
65660000	5	3	5	6	5	2	2
65680000	5	3	4	5	4	2	2
65700000	5	3	5	6	5	2	2
65720000	5	3	4	6	5	2	2
65740000	5	3	5	6	5	2	2
65760000	6	3	4	6	5	2	2
65780000	5	3	6	6	3	2	1
65800000	5	3	4	6	4	2	1
65820000	5	3	4	6	4	2	1
65840000	5	3	4	6	4	2	1
65860000	9	3	6	8	4	2	1
65880000	6	3	6	6	5	2	1
65900000	5	3	6	7	4	3	1
65920000	5	3	6	6	4	2	1
65940000	5	3	7	6	4	2	1
65960000	5	3	5	5	5	2	3
65980000	6	3	4	6	6	2	2
66000000	5	3	5	6	6	2	2
66020000	5	3	6	6	6	2	2
66040000	5	3	6	9	6	2	1
66060000	5	3	6	7	4	3	1
66080000	5	3	6	6	5	2	1
66100000	9	3	6	6	6	2	2
66120000	6	3	5	7	6	2	3
66140000	6	3	6	6	6	2	2
66160000	5	3	4	5	4	2	3
66180000	5	3	5	7	5	2	2
66200000	6	3	5	5	8	2	2
66220000	6	3	6	5	5	2	2
66240000	5	3	5	6	5	2	2
66260000	5	3	5	5	5	2	2
66280000	5	3	5	7	5	2	2
66300000	5	3	4	6	5	2	3
66320000	5	3	5	6	5	2	2
66340000	5	3	5	7	5	3	1
66360000	7	3	6	6	5	2	1
66380000	6	3	7	6	4	2	1
66400000	6	3	6	6	6	2	1
66420000	5	3	4	6	6	2	3
66440000	5	3	6	6	5	2	3
66460000	5	3	4	7	6	2	1
66480000	6	3	4	6	5	2	1
66500000	7	3	6	7	4	2	1
66520000	5	3	7	7	4	2	1
66540000	7	3	7	6	4	2	1
66560000	7	3	8	8	4	2	1
66580000	6	3	6	8	5	2	3
66600000	8	3	4	7	6	2	1
66620000	6	3	7	6	5	2	2
66640000	6	3	5	6	5	2	2
66660000	5	3	6	6	5	2	2
66680000	5	3	8	7	5	2	2
66700000	5	3	6	7	5	2	2
66720000	6	3	5	7	5	2	2
66740000	6	3	6	6	5	2	1
66760000	5	3	6	9	5	2	1
66780000	5	3	5	7	5	2	1
66800000	5	4	8	6	4	2	2
66820000	5	3	4	7	5	2	1
66840000	5	3	5	6	8	2	2
66860000	8	3	5	6	5	2	2
66880000	5	3	7	7	5	2	2
66900000	5	3	5	5	5	2	3
66920000	5	3	5	6	5	2	2
66940000	7	3	5	6	7	2	3
66960000	5	3	5	8	6	2	2
66980000	5	4	5	8	5	2	2
67000000	5	3	5	6	3	2	1
67020000	5	3	4	6	4	2	1
67040000	8	3	5	6	4	3	1
67060000	6	3	5	6	4	2	1
67080000	6	3	4	7	4	2	1
67100000	6	3	6	7	4	2	1
67120000	6	3	4	8	5	2	1
67140000	5	3	4	6	4	2	1
67160000	5	3	5	7	5	2	2
67180000	5	3	4	9	6	2	2
67200000	6	3	5	6	5	2	2
67220000	5	3	5	6	5	2	2
67240000	6	3	6	6	6	2	2
67260000	5	3	6	7	5	2	2
67280000	7	3	6	6	4	2	1
67300000	6	3	8	6	4	2	1
67320000	5	3	6	6	4	2	1
67340000	5	3	5	7	5	2	2
67360000	5	3	6	5	5	2	2
67380000	5	3	6	8	5	2	2
67400000	5	3	7	7	5	2	2
67420000	5	3	5	6	6	2	2
67440000	6	3	6	7	8	2	2
67460000	5	3	4	6	6	2	2
67480000	5	3	5	6	5	2	2
67500000	5	3	5	6	7	2	2
67520000	5	3	4	5	4	2	3
67540000	6	3	4	7	6	2	2
67560000	5	3	6	5	5	2	2
67580000	6	4	4	5	4	2	2
67600000	5	3	5	6	4	2	2
67620000	5	3	4	6	5	2	2
67640000	5	3	6	6	5	2	2
67660000	5	3	4	5	5	2	2
67680000	5	3	5	8	5	2	2
67700000	5	3	6	5	5	2	2
67720000	5	3	5	7	5	2	2
67740000	6	3	5	5	4	2	2
67760000	6	3	5	5	5	2	2
67780000	6	3	5	7	5	2	2
67800000	5	3	5	6	5	3	2
67820000	5	3	5	6	5	2	2
67840000	5	3	5	5	6	2	2
67860000	5	3	5	7	5	2	2
67880000	6	3	5	6	5	2	2
67900000	5	3	4	7	5	2	2
67920000	5	3	4	6	5	3	2
67940000	6	3	7	7	6	2	2
67960000	5	3	7	7	5	2	2
67980000	6	4	5	8	5	2	2
68000000	5	3	5	6	5	2	2
68020000	6	3	6	5	5	2	2
68040000	6	3	4	6	6	2	2
68060000	5	3	5	6	5	2	2
68080000	5	3	6	8	4	2	1
68100000	5	3	5	6	5	2	2
68120000	5	3	5	6	7	2	2
68140000	6	3	5	6	5	2	6
68160000	5	3	5	7	6	2	3
68180000	5	3	6	6	5	2	2
68200000	5	3	5	6	5	2	2
68220000	5	3	5	6	5	2	2
68240000	5	3	6	6	5	2	2
68260000	5	3	6	6	5	2	2
68280000	5	3	5	6	6	2	2
68300000	5	3	4	6	5	2	2
68320000	5	3	4	7	6	2	2
68340000	5	3	5	6	5	2	2
68360000	5	3	5	6	5	2	2
68380000	5	3	5	6	7	2	2
68400000	6	3	5	6	5	2	2
68420000	5	3	5	7	6	2	2
68440000	5	3	5	6	6	3	2
68460000	6	3	6	6	5	2	2
68480000	5	3	5	6	7	2	2
68500000	5	3	5	6	5	2	2
68520000	5	3	4	9	5	2	2
68540000	6	3	4	8	5	2	2
68560000	5	3	5	7	5	2	2
68580000	6	3	5	7	4	2	1
68600000	5	3	4	6	4	3	1
68620000	5	3	4	6	4	2	1
68640000	6	3	4	6	4	3	1
68660000	6	3	4	6	6	2	1
68680000	5	3	4	7	6	2	1
68700000	6	3	5	6	4	2	1
68720000	7	3	5	6	4	2	1
68740000	6	3	5	8	4	2	1
68760000	6	3	5	7	4	2	1
68780000	7	3	4	7	3	4	1
68800000	7	3	5	7	5	2	1
68820000	5	3	5	7	4	2	1
68840000	8	3	4	6	4	2	1
68860000	6	3	4	6	4	2	1
68880000	8	3	4	7	4	2	1
68900000	7	3	4	7	4	2	1
68920000	7	3	4	6	4	2	1
68940000	6	3	4	6	4	2	1
68960000	6	3	5	7	4	2	1
68980000	5	3	4	7	4	2	1
69000000	6	3	4	7	4	2	1
69020000	5	3	6	8	4	2	1
69040000	5	3	3	7	3	2	1
69060000	6	3	4	6	4	2	1
69080000	5	3	4	6	4	2	1
69100000	5	3	6	7	4	2	1
69120000	5	3	4	6	5	2	1
69140000	5	3	3	7	4	2	1
69160000	5	3	4	6	3	2	1
69180000	6	3	4	6	4	2	1
69200000	5	3	6	6	4	2	1
69220000	7	3	4	6	4	2	1
69240000	6	3	4	6	5	2	1
69260000	7	3	4	7	5	2	1
69280000	5	3	4	7	4	2	1
69300000	5	3	7	8	4	2	1
69320000	6	3	4	7	4	2	1
69340000	7	3	4	7	4	2	1
69360000	6	3	4	7	4	2	1
69380000	5	3	4	7	4	2	1
69400000	5	3	4	8	5	2	2
69420000	5	3	4	7	5	2	2
69440000	5	3	5	7	5	2	2
69460000	6	3	5	6	5	2	2
69480000	5	3	5	7	6	2	3
69500000	6	3	5	7	5	2	2
69520000	5	3	6	6	7	2	2
69540000	5	3	4	6	5	2	2
69560000	5	3	5	8	5	2	2
69580000	5	4	5	5	5	2	2
69600000	5	3	5	5	5	2	2
69620000	5	3	5	6	5	2	2
69640000	6	3	5	7	5	2	2
69660000	6	3	6	6	5	2	2
69680000	5	3	5	6	7	2	2
69700000	5	3	4	6	5	2	3
69720000	5	3	4	6	5	2	2
69740000	5	3	5	5	5	2	2
69760000	6	3	6	5	6	2	3
69780000	5	3	6	6	5	2	2
69800000	5	3	5	6	5	2	2
69820000	5	3	4	5	7	2	2
69840000	5	3	5	8	5	2	2
69860000	5	3	4	6	6	2	2
69880000	5	3	4	7	6	2	2
69900000	6	3	5	5	5	2	2
69920000	5	3	7	5	6	2	2
69940000	5	3	5	5	5	2	2
69960000	5	3	5	6	6	2	2
69980000	5	3	4	7	5	2	2
70000000	6	3	7	7	5	2	2
70020000	6	3	4	7	6	2	2
70040000	6	3	5	8	6	2	2
70060000	5	3	4	7	8	2	2
70080000	5	3	4	6	6	2	2
70100000	6	3	5	6	6	2	2
70120000	5	3	5	7	5	2	2
70140000	6	3	5	7	7	2	2
70160000	5	3	5	5	10	2	2
70180000	5	3	7	5	5	2	2
70200000	5	3	5	6	5	2	2
70220000	6	3	5	6	6	2	4
70240000	5	4	5	5	5	2	2
70260000	6	3	5	6	6	2	2
70280000	5	3	5	6	6	2	2
70300000	5	3	7	7	5	2	2
70320000	5	3	7	7	5	3	2
70340000	5	3	3	5	5	2	2
70360000	5	3	6	6	5	2	2
70380000	6	3	5	6	5	2	2
70400000	5	3	8	6	7	2	2
70420000	6	3	7	7	5	2	2
70440000	6	3	5	6	5	2	2
70460000	5	3	5	6	5	2	2
70480000	6	3	6	6	7	2	2
70500000	6	3	5	6	6	2	2
70520000	6	3	5	7	4	2	1
70540000	5	3	7	7	4	2	1
70560000	6	3	6	6	4	2	1
70580000	6	3	9	6	4	2	1
70600000	5	3	4	7	5	2	2
70620000	5	3	5	7	4	2	1
70640000	6	3	4	8	4	2	1
70660000	6	3	4	7	4	2	1
70680000	5	3	3	6	3	2	1
70700000	5	3	6	7	4	2	1
70720000	5	3	5	6	6	2	2
70740000	5	3	5	6	6	2	2
70760000	5	3	5	7	5	2	2
70780000	5	3	5	7	4	2	1
70800000	5	3	5	6	5	2	2
70820000	6	3	5	7	7	2	2
70840000	5	3	6	7	6	2	2
70860000	6	3	6	6	5	2	2
70880000	5	3	8	6	5	2	2
70900000	5	3	7	6	5	2	2
70920000	5	3	5	7	5	2	2
70940000	7	3	5	8	5	2	2
70960000	5	3	6	6	6	2	2
70980000	5	3	6	6	7	2	2
71000000	5	3	6	5	5	2	2
71020000	6	3	7	6	6	3	2
71040000	5	3	7	7	5	2	2
71060000	5	3	6	5	5	2	2
71080000	5	3	6	5	5	2	2
71100000	5	3	6	6	5	2	2
71120000	7	3	4	7	4	2	2
71140000	6	3	4	6	4	2	1
71160000	7	3	6	6	5	2	1
71180000	5	3	6	6	4	2	1
71200000	5	3	4	7	4	2	1
71220000	6	3	5	8	6	2	1
71240000	5	3	4	7	4	3	1
71260000	5	3	4	8	4	2	1
71280000	5	3	4	6	4	2	1
71300000	5	3	6	7	5	2	1
71320000	6	3	5	7	4	2	1
71340000	5	3	4	6	4	2	1
71360000	5	3	6	7	3	2	1
71380000	5	3	5	6	4	2	2
71400000	5	3	6	7	4	2	1
71420000	6	3	5	7	5	2	1
71440000	6	3	4	7	5	2	1
71460000	7	3	6	7	4	2	1
71480000	5	3	4	7	5	2	1
71500000	5	3	6	7	5	2	2
71520000	7	3	4	6	5	2	2
71540000	6	3	4	6	5	2	2
71560000	5	3	4	6	5	2	2
71580000	6	3	6	7	5	2	2
71600000	5	3	5	6	5	2	2
71620000	7	3	7	6	5	2	2
71640000	6	3	4	6	3	2	1
71660000	6	3	4	6	3	2	1
71680000	6	3	4	7	5	2	1
71700000	5	3	4	7	4	2	1
71720000	5	3	4	6	7	2	1
71740000	6	3	5	6	4	2	1
71760000	6	3	5	7	4	3	1
71780000	8	3	4	8	4	2	1
71800000	6	3	5	8	5	2	1
71820000	6	3	4	6	5	2	1
71840000	5	3	4	6	5	3	1
71860000	6	3	4	7	4	2	1
71880000	6	3	5	6	4	2	1
71900000	6	3	5	6	4	2	1
71920000	6	3	7	6	4	2	2
71940000	5	3	4	7	5	2	3
71960000	5	3	6	7	4	2	1
71980000	6	3	6	6	4	2	1
72000000	7	3	5	7	5	2	2
72020000	6	3	5	6	5	2	2
72040000	6	3	6	7	5	2	2
72060000	5	3	6	7	5	2	1
72080000	6	3	4	6	4	3	1
72100000	5	3	4	8	4	2	1
72120000	6	3	4	7	4	2	1
72140000	5	3	4	7	4	2	1
72160000	7	3	4	6	4	2	1
72180000	7	3	4	6	4	2	1
72200000	7	3	4	6	5	2	1
72220000	5	3	5	7	4	2	1
72240000	7	3	6	7	4	2	1
72260000	6	3	4	7	4	2	1
72280000	7	3	5	6	4	2	1
72300000	8	3	5	6	4	2	1
72320000	6	3	6	6	4	2	1
72340000	6	3	5	6	4	2	1
72360000	6	3	6	8	4	2	1
72380000	7	3	4	7	4	2	1
72400000	7	3	5	7	4	2	2
72420000	5	3	5	7	4	3	1
72440000	6	3	4	6	4	2	1
72460000	7	4	6	7	5	2	1
72480000	5	3	6	7	4	2	1
72500000	6	3	5	6	4	2	1
72520000	7	3	6	6	4	2	1
72540000	5	3	4	7	6	2	1
72560000	6	3	4	6	4	2	1
72580000	5	3	6	7	5	2	1
72600000	6	3	6	7	4	2	1
72620000	5	3	7	7	5	2	1
72640000	6	3	3	7	3	2	1
72660000	5	3	6	7	4	2	1
72680000	5	3	6	6	7	2	2
72700000	5	3	5	6	6	2	2
72720000	6	3	5	7	5	2	2
72740000	5	3	5	6	5	2	2
72760000	6	3	5	6	5	2	2
72780000	5	3	5	5	6	2	2
72800000	5	4	4	5	4	2	2
72820000	7	3	5	5	5	2	2
72840000	5	3	4	8	5	2	2
72860000	5	3	4	9	4	2	2
72880000	6	3	8	7	5	2	1
72900000	6	3	5	7	4	2	1
72920000	9	3	4	6	3	2	1
72940000	6	3	6	6	4	2	1
72960000	6	3	5	6	4	2	1
72980000	6	3	7	7	4	2	1
73000000	8	3	6	7	3	2	1
73020000	6	3	5	6	4	2	1
73040000	5	3	7	7	4	3	1
73060000	5	3	4	7	5	2	2
73080000	5	3	4	7	4	2	1
73100000	5	3	4	6	4	2	1
73120000	6	3	6	6	5	2	1
73140000	5	3	6	7	5	2	2
73160000	5	4	5	7	6	2	2
73180000	5	3	5	6	4	2	2
73200000	5	3	8	6	5	2	2
73220000	6	3	5	6	5	2	2
73240000	5	3	5	6	7	2	2
73260000	6	3	5	7	6	2	1
73280000	5	3	7	6	5	2	2
73300000	6	3	6	6	4	2	1
73320000	5	3	6	8	5	2	1
73340000	5	3	7	7	5	2	2
73360000	5	3	5	7	5	2	2
73380000	6	3	5	5	5	2	2
73400000	5	3	6	7	6	2	2
73420000	6	3	4	6	4	2	1
73440000	6	3	7	6	7	2	2
73460000	5	3	5	7	8	2	2
73480000	6	3	6	8	7	2	2
73500000	5	3	3	7	5	2	3
73520000	5	3	5	7	5	2	2
73540000	6	3	4	6	6	2	2
73560000	7	3	4	6	5	2	2
73580000	6	3	4	7	5	3	2
73600000	5	3	4	7	5	2	2
73620000	7	3	4	6	4	2	1
73640000	6	3	3	6	4	2	1
73660000	7	3	3	6	4	2	1
73680000	5	3	4	6	4	2	1
73700000	6	3	4	6	5	2	1
73720000	6	3	4	7	5	2	1
73740000	6	3	4	6	4	2	1
73760000	7	3	6	7	4	2	1
73780000	6	3	4	7	4	2	1
73800000	7	3	4	7	4	2	1
73820000	5	3	3	6	4	2	1
73840000	5	3	4	6	5	2	1
73860000	6	3	6	7	4	2	1
73880000	5	3	4	6	4	2	1
73900000	5	3	5	6	5	2	1
73920000	5	3	5	6	6	3	2
73940000	6	3	6	7	5	2	1
73960000	6	3	6	7	4	2	1
73980000	6	3	7	7	5	2	2
74000000	6	3	6	6	5	2	2
74020000	5	3	4	6	4	2	2
74040000	5	3	6	7	5	2	2
74060000	5	3	4	6	5	2	2
74080000	6	3	5	7	7	2	2
74100000	6	3	5	7	7	2	2
74120000	5	4	6	7	8	3	4
74140000	6	3	5	6	6	3	2
74160000	5	3	7	7	5	2	2
74180000	8	3	6	6	5	2	2
74200000	5	3	6	5	5	2	2
74220000	6	3	6	5	5	2	2
74240000	5	3	7	5	6	2	2
74260000	5	3	6	6	5	2	2
74280000	5	3	7	7	5	3	2
74300000	5	3	7	6	4	2	1
74320000	8	3	7	7	5	2	1
74340000	5	3	4	6	4	2	2
74360000	6	3	5	6	4	2	1
74380000	5	3	8	7	4	2	1
74400000	5	3	5	6	4	2	1
74420000	8	3	4	6	4	2	1
74440000	7	3	4	7	4	2	1
74460000	7	3	7	8	4	2	1
74480000	5	3	4	7	5	2	1
74500000	6	3	4	6	5	2	2
74520000	5	3	4	6	6	2	2
74540000	5	3	4	7	5	2	2
74560000	6	3	6	6	5	2	3
74580000	5	3	4	6	8	2	2
74600000	6	3	4	8	4	2	1
74620000	5	3	7	6	4	2	1
74640000	5	3	4	7	4	2	1
74660000	7	3	4	6	4	2	1
74680000	5	3	6	6	4	2	1
74700000	6	3	4	8	4	2	1
74720000	5	3	4	8	4	2	1
74740000	5	3	6	7	3	3	1
74760000	5	3	4	6	4	2	1
74780000	6	3	4	7	4	2	1
74800000	5	3	4	6	5	2	1
74820000	5	3	6	6	4	2	1
74840000	5	3	5	6	4	2	1
74860000	5	3	3	6	5	2	3
74880000	6	3	5	8	4	2	1
74900000	5	3	5	8	5	2	1
74920000	6	3	4	7	4	2	1
74940000	5	3	4	7	6	2	1
74960000	5	3	4	6	3	2	1
74980000	6	3	4	7	3	2	1
75000000	5	3	4	6	4	2	1
75020000	5	3	4	6	4	2	1
75040000	6	3	5	6	4	2	1
75060000	5	3	4	7	4	2	1
75080000	5	3	5	6	4	2	1
75100000	5	3	5	7	4	2	1
75120000	6	3	6	6	3	2	1
75140000	5	3	4	6	4	2	1
75160000	6	3	4	6	4	2	1
75180000	5	3	7	6	5	3	2
75200000	5	3	7	7	5	2	2
75220000	6	3	6	7	4	2	1
75240000	5	3	6	6	5	2	1
75260000	6	3	8	7	5	2	2
75280000	5	3	8	8	5	2	2
75300000	5	3	6	7	5	2	2
75320000	5	3	6	5	5	2	2
75340000	6	3	5	6	7	2	2
75360000	5	3	5	7	5	2	2
75380000	5	3	4	6	5	3	2
75400000	5	3	7	5	6	2	2
75420000	5	3	4	5	4	2	2
75440000	5	3	3	6	4	3	2
75460000	5	3	5	6	6	2	2
75480000	5	3	4	6	6	2	2
75500000	7	3	5	6	5	3	2
75520000	5	3	5	6	5	2	2
75540000	6	3	5	8	5	2	2
75560000	7	3	5	6	5	2	2
75580000	6	3	5	5	6	2	2
75600000	5	3	6	5	5	2	2
75620000	5	3	5	6	5	2	2
75640000	6	6	5	6	6	2	3
75660000	5	3	4	6	5	2	2
75680000	5	3	5	6	6	2	2
75700000	7	4	4	6	6	2	2
75720000	5	3	4	5	5	3	2
75740000	5	3	5	5	5	2	2
75760000	6	3	6	5	5	2	2
75780000	5	3	4	5	5	2	2
75800000	5	3	4	5	5	2	2
75820000	6	3	7	8	5	2	2
75840000	5	3	4	6	6	2	2
75860000	5	3	5	6	6	2	2
75880000	5	3	7	6	4	2	1
75900000	7	3	4	8	4	2	1
75920000	5	3	4	7	4	2	1
75940000	6	3	4	7	4	2	1
75960000	7	3	4	8	4	2	1
75980000	5	3	6	6	4	2	1
76000000	5	3	6	7	4	2	1
76020000	5	3	4	6	4	2	1
76040000	6	3	6	6	4	2	1
76060000	5	3	5	7	4	2	1
76080000	6	3	4	7	4	2	1
76100000	5	3	5	6	4	2	1
76120000	7	3	3	6	4	2	1
76140000	5	3	4	7	4	2	1
76160000	5	3	6	7	5	2	2
76180000	5	3	5	6	5	2	2
76200000	5	3	5	6	6	2	2
76220000	5	3	5	6	5	2	2
76240000	6	3	5	5	5	2	2
76260000	5	3	4	6	4	2	2
76280000	5	3	5	6	5	2	2
76300000	6	3	4	6	5	2	2
76320000	5	3	5	7	5	2	2
76340000	6	3	5	7	5	2	2
76360000	5	3	5	6	5	2	2
76380000	5	3	5	6	5	2	2
76400000	6	3	5	6	6	2	2
76420000	5	3	5	5	5	2	2
76440000	5	3	5	6	5	2	2
76460000	6	3	5	6	5	2	3
76480000	5	3	4	6	5	2	3
76500000	5	3	5	7	5	2	2
76520000	5	3	5	6	6	2	2
76540000	6	3	4	7	5	3	2
76560000	5	3	5	7	6	2	3
76580000	5	3	5	8	5	2	2
76600000	6	3	5	6	5	2	2
76620000	5	3	4	7	5	2	2
76640000	6	3	4	6	5	2	2
76660000	5	3	5	7	5	2	2
76680000	5	3	5	7	5	2	2
76700000	6	3	5	6	6	2	2
76720000	5	3	8	6	6	2	2
76740000	5	3	6	7	5	2	2
76760000	7	3	6	7	4	2	1
