states	PB2	PA	HA	NP	NA	MP	NS
68040000	2	5	4	5	2	2	6
68060000	2	5	4	5	2	2	4
68080000	2	6	3	5	2	2	5
68100000	2	6	4	7	2	2	4
68120000	2	5	3	6	2	2	6
68140000	2	5	3	5	2	2	5
68160000	3	5	4	5	2	3	3
68180000	2	5	3	5	2	2	4
68200000	2	6	3	5	2	2	4
68220000	2	4	4	5	2	2	4
68240000	2	5	4	6	2	2	5
68260000	2	5	3	5	2	2	4
68280000	2	5	3	5	2	2	7
68300000	2	4	4	6	2	2	5
68320000	3	4	4	5	2	2	4
68340000	2	5	4	5	2	2	5
68360000	2	5	3	5	2	2	4
68380000	3	4	3	5	2	2	6
68400000	2	5	3	5	2	2	5
68420000	2	5	3	5	2	2	4
68440000	2	5	3	5	3	2	4
68460000	2	7	3	5	2	2	4
68480000	2	5	3	5	2	2	4
68500000	2	5	3	5	2	2	4
68520000	2	6	4	5	2	2	4
68540000	2	5	4	5	2	2	4
68560000	2	5	3	5	2	2	4
68580000	2	6	3	5	2	2	5
68600000	2	4	3	5	2	2	4
68620000	2	5	3	5	2	2	7
68640000	2	7	3	5	2	2	5
68660000	2	5	3	5	2	2	4
68680000	2	5	3	5	2	2	3
68700000	2	6	4	6	2	2	4
68720000	2	6	4	5	2	2	3
68740000	3	5	5	5	2	2	4
68760000	2	4	4	6	2	2	5
68780000	2	5	4	5	2	2	4
68800000	2	5	3	5	2	2	4
68820000	2	5	3	7	2	2	4
68840000	3	5	3	5	2	2	4
68860000	2	5	3	5	2	2	3
68880000	2	5	3	5	2	2	4
68900000	2	5	3	5	2	2	4
68920000	3	5	3	5	2	2	4
68940000	2	5	3	5	2	2	4
68960000	2	6	4	5	2	2	4
68980000	2	5	3	5	2	2	3
69000000	2	6	4	5	2	2	3
69020000	2	6	3	5	2	2	4
69040000	2	5	3	5	2	2	5
69060000	2	5	3	5	2	4	4
69080000	2	4	4	5	2	2	5
69100000	2	5	3	5	2	2	4
69120000	2	5	4	5	2	2	5
69140000	2	5	3	5	2	2	5
69160000	2	5	4	6	2	2	4
69180000	2	5	3	5	2	2	4
69200000	2	7	4	5	2	2	4
69220000	3	7	4	5	2	2	4
69240000	2	6	3	7	2	2	4
69260000	2	5	4	5	2	2	5
69280000	2	5	3	5	2	2	3
69300000	2	6	4	5	2	2	4
69320000	2	4	3	7	2	2	4
69340000	2	6	3	5	2	2	4
69360000	2	6	4	5	2	2	4
69380000	2	5	3	6	2	2	4
69400000	3	5	4	5	2	4	5
69420000	2	5	4	7	2	2	4
69440000	3	5	3	5	2	3	4
69460000	2	5	4	5	2	2	6
69480000	2	6	3	5	2	2	4
69500000	2	5	3	5	2	2	4
69520000	2	6	3	5	2	2	4
69540000	2	6	3	5	3	2	4
69560000	2	5	3	5	2	2	5
69580000	2	5	3	5	2	2	6
69600000	2	7	3	5	3	2	7
69620000	2	6	3	5	2	2	6
69640000	2	5	3	5	2	2	4
69660000	2	5	3	5	2	2	4
69680000	2	4	4	5	2	2	5
69700000	2	5	3	6	2	2	5
69720000	2	5	3	7	2	2	4
69740000	2	5	3	5	2	2	4
69760000	2	5	3	5	2	2	5
69780000	2	5	4	5	2	2	4
69800000	2	6	3	9	2	2	5
69820000	2	5	4	5	2	2	4
69840000	2	6	4	5	2	2	4
69860000	2	5	4	5	2	2	5
69880000	2	5	3	5	2	2	5
69900000	2	6	4	5	2	4	5
69920000	3	5	4	5	2	2	6
69940000	2	5	3	5	2	2	5
69960000	2	5	3	5	2	2	4
69980000	2	5	4	5	2	2	4
70000000	2	5	3	7	2	2	5
70020000	2	5	3	5	2	2	4
70040000	2	5	4	5	2	2	4
70060000	2	5	3	5	2	2	5
70080000	2	6	3	5	3	2	6
70100000	2	5	3	6	2	2	3
70120000	2	5	3	5	2	2	5
70140000	2	5	3	5	2	2	3
70160000	2	5	3	5	2	2	4
70180000	3	6	3	5	2	2	6
70200000	2	6	3	5	2	2	5
70220000	2	8	3	5	2	2	4
70240000	2	5	3	5	2	2	5
70260000	3	6	3	5	2	2	4
70280000	2	6	3	10	2	2	4
70300000	2	6	3	5	2	2	4
70320000	2	5	4	5	2	2	6
70340000	2	5	4	5	2	2	4
70360000	2	5	3	5	2	2	3
70380000	2	7	4	5	2	2	3
70400000	3	5	3	5	2	2	4
70420000	3	5	3	5	2	2	4
70440000	3	5	3	5	2	2	4
70460000	2	5	3	5	2	2	4
70480000	2	5	3	6	2	2	4
70500000	2	6	3	7	2	2	4
70520000	2	5	3	5	2	2	5
70540000	2	5	3	5	2	2	4
70560000	3	5	3	7	2	2	6
70580000	2	6	4	5	2	2	4
70600000	2	5	3	5	2	2	5
70620000	2	6	3	7	2	2	3
70640000	2	5	3	5	2	2	5
70660000	2	5	4	7	2	2	4
70680000	2	5	3	5	2	2	3
70700000	2	5	3	5	2	2	4
70720000	2	5	3	5	2	2	4
70740000	3	5	3	5	2	3	3
70760000	2	5	3	5	2	2	5
70780000	2	5	3	5	2	2	4
70800000	2	5	3	5	2	2	4
70820000	2	7	4	5	2	2	3
70840000	3	5	3	5	2	2	3
70860000	2	5	3	5	2	2	5
70880000	2	5	4	5	2	2	3
70900000	2	5	4	5	2	2	5
70920000	2	4	4	5	2	2	5
70940000	2	5	4	5	2	2	4
70960000	2	5	3	5	2	2	5
70980000	3	5	4	6	2	2	5
71000000	2	5	3	5	2	2	5
71020000	2	4	3	5	2	2	5
71040000	2	5	4	5	2	2	7
71060000	2	10	3	6	2	2	5
71080000	2	5	4	5	2	2	5
71100000	2	5	3	7	2	2	5
71120000	2	6	4	5	2	2	5
71140000	2	6	4	5	2	2	4
71160000	2	5	3	5	2	2	4
71180000	2	5	3	7	2	2	4
71200000	2	6	4	7	2	2	4
71220000	2	5	3	7	2	4	4
71240000	2	4	4	5	2	2	4
71260000	2	6	3	5	2	2	5
71280000	2	5	3	5	2	2	5
71300000	2	5	3	7	2	2	4
71320000	2	6	4	5	2	2	3
71340000	2	5	3	6	3	2	4
71360000	2	6	3	5	2	2	4
71380000	3	5	3	5	2	2	5
71400000	3	5	3	7	3	2	3
71420000	2	5	3	9	2	2	3
71440000	2	6	3	7	2	2	4
71460000	2	5	3	7	2	2	5
71480000	3	6	4	6	2	2	4
71500000	3	5	3	5	2	2	4
71520000	2	5	3	5	2	2	4
71540000	3	5	3	5	2	2	5
71560000	2	8	3	6	2	2	3
71580000	2	5	3	6	2	2	4
71600000	2	4	3	5	2	2	4
71620000	2	4	3	5	2	2	5
71640000	2	5	4	7	2	2	5
71660000	2	6	3	5	2	2	5
71680000	2	5	3	5	2	2	4
71700000	2	4	3	5	2	2	4
71720000	3	5	3	7	2	2	5
71740000	2	5	3	5	2	2	6
71760000	2	5	4	6	2	2	3
71780000	3	5	3	7	2	2	5
71800000	2	5	3	5	2	2	3
71820000	2	6	3	8	2	2	4
71840000	2	5	3	5	2	2	4
71860000	2	6	4	5	2	2	3
71880000	3	5	3	5	2	2	4
71900000	2	5	3	5	2	2	4
71920000	2	5	3	5	2	2	6
71940000	2	5	4	5	2	2	5
71960000	2	5	3	7	2	2	4
71980000	2	5	3	5	2	2	5
72000000	2	5	3	5	2	2	5
72020000	2	5	3	5	2	2	4
72040000	2	6	4	5	2	2	4
72060000	2	4	4	5	2	2	4
72080000	2	6	3	6	2	4	4
72100000	2	6	4	5	2	2	4
72120000	2	5	3	5	2	2	6
72140000	2	5	3	5	2	2	4
72160000	3	4	3	5	2	2	5
72180000	2	5	3	5	2	2	4
72200000	2	6	4	5	2	2	3
72220000	2	5	3	10	2	2	5
72240000	2	5	3	6	2	4	4
72260000	2	5	3	6	2	2	4
72280000	2	5	3	7	2	2	4
72300000	2	6	4	5	2	2	5
72320000	2	5	3	5	2	2	4
72340000	2	5	3	5	2	2	6
72360000	2	4	4	5	2	2	4
72380000	2	5	3	5	2	2	3
72400000	2	5	3	5	2	2	4
72420000	2	7	4	5	2	2	3
72440000	2	5	3	7	2	2	4
72460000	3	6	3	5	2	2	4
72480000	2	5	3	5	2	2	5
72500000	2	6	3	5	2	2	4
72520000	3	5	3	5	2	2	4
72540000	2	5	3	7	2	2	4
72560000	2	5	3	5	2	2	4
72580000	2	5	3	7	2	2	5
72600000	2	6	3	5	2	2	5
72620000	3	5	4	5	2	2	6
72640000	2	5	3	5	2	2	3
72660000	2	5	4	5	2	2	3
72680000	2	5	3	5	2	2	3
72700000	2	5	3	5	2	2	3
72720000	2	6	3	5	3	2	5
72740000	2	5	3	5	2	2	4
72760000	2	5	3	5	2	2	4
72780000	3	5	4	5	2	2	4
72800000	2	5	3	5	2	2	8
72820000	3	5	4	7	2	2	4
72840000	3	5	3	5	2	2	5
72860000	2	5	4	5	2	2	5
72880000	2	6	3	6	2	2	4
72900000	2	5	3	5	2	2	4
72920000	2	5	3	6	2	2	5
72940000	2	5	3	7	2	2	6
72960000	2	4	3	5	2	2	5
72980000	2	5	3	5	2	2	4
73000000	2	4	3	5	2	2	4
73020000	2	5	3	8	2	2	4
73040000	2	5	3	5	2	2	5
73060000	2	7	4	5	2	2	3
73080000	2	6	3	6	2	2	4
73100000	3	5	3	5	2	2	5
73120000	2	5	3	5	2	2	4
73140000	2	5	3	5	2	2	5
73160000	2	4	3	5	2	2	5
73180000	2	6	3	5	2	2	4
73200000	2	4	3	5	2	2	4
73220000	2	6	3	5	2	2	4
73240000	2	4	3	5	2	2	4
73260000	2	6	3	5	3	3	3
73280000	2	5	3	5	2	2	5
73300000	3	6	4	5	2	2	4
73320000	3	5	4	7	2	2	4
73340000	3	5	4	5	2	2	4
73360000	3	7	4	5	2	2	4
73380000	2	7	3	6	2	2	4
73400000	3	5	3	5	2	2	6
73420000	2	6	3	5	2	2	5
73440000	2	6	3	5	2	2	4
73460000	2	5	3	5	2	2	4
73480000	2	5	3	5	2	2	5
73500000	3	4	3	5	2	2	3
73520000	2	5	3	5	2	2	4
73540000	2	5	3	6	2	2	4
73560000	3	8	3	5	2	3	4
73580000	2	6	3	5	2	2	6
73600000	3	5	3	10	2	2	4
73620000	2	5	3	5	2	2	4
73640000	2	5	3	5	2	2	4
73660000	2	5	3	5	2	2	4
73680000	2	5	3	5	2	2	5
73700000	2	5	3	5	2	2	4
73720000	2	5	4	5	2	2	4
73740000	2	5	3	5	2	2	4
73760000	2	6	3	5	2	2	6
73780000	2	5	3	5	2	2	4
73800000	2	5	4	5	2	2	5
73820000	2	5	3	5	2	2	5
73840000	2	5	3	8	2	2	3
73860000	3	5	4	5	2	2	3
73880000	3	6	3	5	2	2	4
73900000	2	6	3	5	2	2	4
73920000	2	4	4	5	2	2	3
73940000	2	4	3	5	2	2	4
73960000	2	7	4	5	2	2	4
73980000	2	6	4	5	2	2	7
74000000	2	7	3	5	2	2	4
74020000	2	5	3	7	2	2	4
74040000	2	5	3	5	2	3	6
74060000	2	5	3	5	2	2	5
74080000	2	6	3	5	2	2	5
74100000	2	5	3	6	2	2	7
74120000	2	5	3	5	2	3	5
74140000	3	5	3	5	2	2	4
74160000	2	5	4	5	2	2	5
74180000	2	5	3	5	2	2	4
74200000	3	5	3	5	2	2	3
74220000	2	5	3	5	2	2	4
74240000	2	5	3	5	2	2	4
74260000	2	4	4	5	2	2	3
74280000	2	4	4	6	3	2	4
74300000	2	5	3	5	2	2	5
74320000	2	5	3	7	2	2	4
74340000	2	5	4	5	2	2	4
74360000	2	5	3	5	2	2	4
74380000	2	5	3	5	2	2	3
74400000	2	5	4	6	2	2	5
74420000	2	5	3	5	2	2	5
74440000	2	5	3	5	2	2	6
74460000	2	5	3	5	2	4	4
74480000	2	5	3	7	2	2	5
74500000	2	5	3	7	2	2	4
74520000	2	5	5	6	2	2	4
74540000	2	5	3	5	2	2	3
74560000	2	5	4	5	2	2	3
74580000	2	7	3	5	2	2	4
74600000	2	5	3	5	2	2	4
74620000	2	5	4	5	2	2	4
74640000	2	7	3	5	2	2	4
74660000	2	5	3	5	3	2	6
74680000	2	5	3	5	2	2	3
74700000	2	5	4	6	2	2	3
74720000	3	5	3	5	2	2	5
74740000	2	5	4	5	2	2	4
74760000	2	5	3	5	2	4	4
74780000	2	5	3	5	3	2	5
74800000	2	5	3	5	2	2	5
74820000	2	5	3	5	2	2	4
74840000	2	5	4	5	2	2	5
74860000	2	5	4	5	2	2	4
74880000	2	5	3	5	2	2	4
74900000	2	5	3	7	3	4	4
74920000	2	5	5	5	2	2	5
74940000	2	5	3	5	2	2	5
74960000	3	8	3	7	2	2	5
74980000	2	5	3	6	2	2	5
75000000	2	5	3	8	2	2	6
75020000	2	5	3	6	2	2	4
75040000	2	5	3	5	2	2	5
75060000	3	5	4	5	2	2	4
75080000	2	5	4	5	2	2	4
75100000	2	5	3	7	2	2	4
75120000	2	5	3	5	2	2	4
75140000	2	6	4	5	2	2	5
75160000	2	5	3	5	2	2	5
75180000	2	5	3	5	4	2	5
75200000	2	5	3	8	2	2	4
75220000	2	5	4	5	2	2	5
75240000	2	5	3	5	2	2	6
75260000	2	5	3	5	2	2	4
75280000	3	4	3	5	2	2	4
75300000	2	5	3	7	2	2	7
75320000	2	5	3	5	2	2	4
75340000	2	5	3	5	2	2	3
75360000	2	5	3	5	2	2	4
75380000	2	5	3	5	2	2	4
75400000	2	5	3	5	2	2	4
75420000	2	5	3	6	2	2	4
75440000	2	5	3	5	2	2	6
75460000	2	5	3	5	2	2	4
75480000	2	5	3	5	2	2	4
75500000	2	4	3	5	2	2	4
75520000	2	5	4	5	2	2	5
75540000	2	5	3	5	2	2	4
75560000	3	5	3	5	2	2	5
75580000	2	6	3	5	2	2	4
75600000	2	5	3	5	2	2	6
75620000	2	5	3	5	2	2	4
75640000	2	8	3	5	2	2	4
75660000	2	7	3	5	2	2	5
75680000	2	5	3	5	2	2	5
75700000	2	5	3	5	2	2	4
75720000	3	5	4	5	2	2	4
75740000	4	5	4	5	2	2	4
75760000	2	5	4	5	2	2	4
75780000	3	6	3	5	2	2	6
75800000	2	5	3	5	3	2	6
75820000	2	5	3	5	2	2	5
75840000	2	5	3	5	2	2	4
75860000	2	6	3	7	2	2	6
75880000	2	5	3	5	2	2	4
75900000	2	5	3	5	2	3	4
75920000	2	5	3	5	2	2	5
75940000	2	5	4	5	2	2	4
75960000	3	5	4	5	2	2	5
75980000	2	5	3	6	2	2	4
76000000	2	5	3	5	2	2	4
76020000	3	6	4	5	2	2	4
76040000	2	4	3	5	2	2	5
76060000	2	5	4	5	2	2	4
76080000	3	5	3	6	2	2	4
76100000	2	5	3	5	2	2	4
76120000	2	5	3	5	2	2	4
76140000	2	5	4	5	2	2	5
76160000	2	5	4	5	2	2	4
76180000	2	5	4	5	2	2	4
76200000	2	5	3	5	2	2	5
76220000	2	5	4	7	2	2	4
76240000	2	5	3	7	2	2	4
76260000	2	7	3	5	2	2	4
76280000	2	6	4	5	2	2	4
76300000	2	5	4	5	2	2	5
76320000	2	5	3	5	2	2	5
76340000	2	5	3	5	2	2	5
76360000	3	5	4	5	2	2	4
76380000	2	5	4	5	2	2	5
76400000	2	4	3	9	2	4	4
76420000	2	6	3	5	3	2	4
76440000	2	6	3	5	2	2	4
76460000	2	4	3	6	2	2	4
76480000	2	5	3	5	2	2	4
76500000	2	6	3	5	2	2	4
76520000	2	4	3	5	2	2	4
76540000	2	5	3	5	2	2	6
76560000	2	5	3	7	2	2	4
76580000	2	5	3	5	2	2	4
76600000	2	6	3	5	2	3	3
76620000	2	5	3	5	2	2	5
76640000	2	5	3	5	2	4	3
76660000	2	5	3	5	3	2	5
76680000	3	5	3	5	2	2	4
76700000	2	5	3	5	2	2	5
76720000	2	5	3	5	2	2	4
76740000	2	5	4	5	2	2	5
76760000	2	4	4	5	2	2	5
76780000	3	4	4	5	2	2	4
76800000	2	5	3	5	2	4	4
76820000	2	7	3	5	2	2	4
76840000	2	5	3	5	2	2	6
76860000	2	5	3	5	2	2	5
76880000	3	6	3	8	2	2	4
76900000	2	5	3	5	2	2	5
76920000	2	5	3	5	2	2	4
76940000	2	5	3	5	2	2	5
76960000	2	4	4	6	2	2	4
76980000	2	6	3	5	2	2	5
77000000	2	5	3	5	2	2	3
77020000	2	4	3	5	2	2	4
77040000	2	5	3	6	2	2	6
77060000	2	5	4	5	2	2	3
77080000	3	5	3	5	3	2	4
77100000	2	5	3	5	2	2	5
77120000	2	6	3	5	2	2	5
77140000	2	5	4	5	2	2	4
77160000	2	5	3	5	2	4	4
77180000	2	4	3	5	2	4	6
77200000	3	5	4	5	2	2	4
77220000	2	5	3	6	2	2	4
77240000	2	5	3	5	2	2	4
77260000	2	5	3	5	2	2	5
77280000	2	5	3	5	2	2	3
77300000	2	6	4	5	2	2	4
77320000	2	5	3	7	2	2	4
77340000	2	5	4	5	3	2	3
77360000	2	4	3	5	2	2	4
77380000	2	5	3	5	2	2	5
77400000	2	5	4	5	2	2	4
77420000	2	5	3	5	3	3	4
77440000	2	6	3	5	2	2	4
77460000	2	5	3	5	2	2	5
77480000	2	6	4	5	2	2	5
77500000	2	5	3	5	2	2	5
77520000	2	5	4	5	3	2	5
77540000	2	6	3	5	2	2	6
77560000	2	5	3	5	2	2	5
77580000	2	4	3	5	2	2	4
77600000	2	5	3	7	2	2	5
77620000	2	5	4	5	2	2	4
77640000	2	6	3	5	2	2	4
77660000	2	4	3	6	2	2	3
77680000	2	5	3	5	2	2	5
77700000	2	5	3	5	2	2	4
77720000	2	5	3	5	2	2	5
77740000	2	5	3	5	2	2	4
77760000	3	6	3	6	2	2	4
77780000	2	6	3	5	2	2	5
77800000	2	5	4	5	2	2	4
77820000	3	5	3	5	2	2	4
77840000	2	5	3	5	3	2	4
77860000	2	5	3	5	2	2	5
77880000	2	5	3	6	2	2	6
77900000	2	5	3	6	2	2	6
77920000	4	5	4	9	2	2	5
77940000	2	5	3	5	2	2	4
77960000	2	5	3	5	2	2	4
77980000	2	5	3	6	2	2	4
78000000	2	8	4	5	2	2	4
78020000	3	5	4	5	2	2	4
78040000	3	5	3	5	2	2	4
78060000	3	4	3	5	3	3	5
78080000	2	5	3	5	2	2	3
78100000	2	6	4	5	2	2	3
78120000	2	5	3	5	2	2	3
78140000	3	5	3	5	2	2	5
78160000	2	6	3	5	2	2	3
78180000	2	5	3	6	2	2	5
78200000	2	5	3	5	2	2	4
78220000	2	5	3	5	2	2	4
78240000	2	4	3	5	2	2	4
78260000	2	5	4	5	2	2	5
78280000	2	5	3	5	2	2	4
78300000	3	6	3	6	2	2	5
78320000	2	5	3	5	3	2	5
78340000	3	5	3	5	2	2	4
78360000	2	5	3	8	2	2	4
78380000	2	6	4	6	2	2	5
78400000	2	5	3	5	2	2	6
78420000	2	6	4	5	3	2	4
78440000	2	5	4	5	2	2	5
78460000	2	5	3	6	2	2	4
78480000	2	5	4	5	2	2	5
78500000	3	5	3	5	2	3	4
78520000	2	7	3	5	2	2	4
78540000	2	6	3	5	2	2	5
78560000	2	5	4	7	2	2	5
78580000	2	5	4	6	2	2	4
78600000	2	5	3	6	2	2	5
78620000	2	4	3	5	2	2	4
78640000	2	5	4	5	2	3	4
78660000	2	7	3	6	2	2	5
78680000	2	5	3	5	2	2	5
78700000	2	5	3	6	2	2	6
78720000	2	5	3	5	2	2	5
78740000	2	6	3	5	2	4	4
78760000	2	5	3	7	2	2	4
78780000	2	6	3	7	2	2	3
78800000	3	5	3	5	2	2	5
78820000	2	6	3	6	2	2	4
78840000	2	7	3	6	2	2	4
78860000	2	5	3	5	2	2	3
78880000	2	5	3	5	2	2	4
78900000	2	4	3	5	2	2	5
78920000	2	5	4	5	2	2	6
78940000	2	5	4	7	3	2	5
78960000	2	5	3	5	2	2	5
78980000	3	5	3	6	2	4	5
79000000	2	6	3	9	2	2	4
79020000	2	5	3	5	2	2	5
79040000	2	5	3	5	2	2	7
79060000	3	6	3	5	2	2	3
79080000	2	5	4	5	2	2	4
79100000	2	6	3	5	2	2	3
79120000	2	5	3	6	2	2	4
79140000	2	5	3	5	2	2	4
79160000	2	5	3	5	2	2	6
79180000	3	5	4	5	2	2	3
79200000	2	5	3	5	2	2	3
79220000	2	5	3	5	2	2	4
79240000	2	6	4	7	2	2	4
79260000	2	5	3	5	2	2	3
79280000	2	5	4	5	2	2	5
79300000	2	5	4	5	2	2	5
79320000	2	5	3	5	2	3	4
79340000	2	7	3	7	2	2	4
79360000	2	5	4	5	3	2	5
79380000	2	4	3	6	2	2	4
79400000	2	5	3	7	2	2	6
79420000	2	5	4	5	2	2	3
79440000	2	5	3	6	2	2	3
79460000	2	7	3	6	2	2	4
79480000	3	5	3	5	2	2	4
79500000	2	5	3	5	2	2	4
79520000	2	5	4	5	2	2	4
79540000	3	5	3	5	2	2	5
79560000	2	4	4	5	2	2	4
79580000	2	5	3	8	2	2	4
79600000	2	5	3	7	2	2	6
79620000	2	7	3	5	2	2	4
79640000	3	6	3	5	2	5	4
79660000	2	5	3	5	2	2	3
79680000	2	5	3	5	2	2	3
79700000	2	4	3	5	2	4	5
79720000	2	5	3	5	2	2	6
79740000	2	5	3	5	3	2	4
79760000	2	5	3	5	2	2	5
79780000	2	5	3	5	2	2	8
79800000	2	8	3	5	2	2	5
79820000	2	5	4	5	2	2	5
79840000	2	5	4	5	2	2	4
79860000	2	5	5	5	2	2	5
79880000	2	5	3	5	2	2	4
79900000	2	5	3	5	2	2	4
79920000	2	5	3	5	2	2	4
79940000	2	6	3	5	2	2	4
79960000	3	5	3	6	2	2	4
79980000	3	6	3	7	2	2	6
80000000	2	4	4	5	2	2	5
80020000	2	5	3	7	2	2	4
80040000	3	5	3	5	2	2	4
80060000	2	5	3	5	2	2	4
80080000	2	5	4	7	2	2	4
80100000	2	5	3	5	2	2	4
80120000	2	4	3	5	2	2	4
80140000	2	6	4	5	2	2	4
80160000	2	6	3	7	2	2	4
80180000	2	5	6	5	2	2	4
80200000	2	5	4	5	2	2	4
80220000	2	5	3	5	2	2	4
80240000	2	5	3	5	2	2	6
80260000	2	6	3	5	2	3	4
80280000	2	5	3	5	2	2	4
80300000	2	6	4	6	2	2	7
80320000	2	6	4	5	2	2	4
80340000	2	5	3	7	2	4	4
80360000	3	6	3	5	3	2	4
80380000	2	6	3	5	2	2	4
80400000	2	5	4	6	2	2	4
80420000	2	5	3	5	2	2	4
80440000	2	6	3	5	2	2	5
80460000	2	6	3	5	2	2	4
80480000	2	5	3	5	2	2	6
80500000	3	5	4	5	2	2	4
80520000	2	5	3	5	3	2	4
80540000	2	6	3	7	2	2	4
80560000	2	6	3	6	2	2	4
80580000	2	6	3	5	2	2	4
80600000	2	5	4	6	2	2	5
80620000	2	4	3	5	2	2	4
80640000	2	5	4	5	2	2	4
80660000	2	8	4	5	3	2	5
80680000	2	6	4	5	2	2	5
80700000	2	6	3	5	2	2	4
80720000	2	4	3	5	2	2	5
80740000	2	5	4	5	2	2	4
80760000	2	5	3	5	2	2	4
80780000	2	5	3	6	2	3	4
80800000	2	5	4	5	2	2	4
80820000	2	5	3	5	2	2	5
80840000	2	4	4	6	2	2	4
80860000	2	5	4	6	2	2	4
80880000	2	5	4	5	2	2	3
80900000	2	5	3	5	2	2	3
80920000	3	5	4	5	2	2	3
80940000	2	5	4	5	2	2	4
80960000	2	6	4	5	3	2	4
80980000	2	5	3	5	2	2	4
81000000	2	5	4	7	2	2	5
81020000	2	6	3	5	4	2	4
81040000	2	4	3	5	2	2	4
81060000	2	6	5	6	2	2	4
81080000	2	5	3	5	2	2	4
81100000	2	5	3	5	2	2	5
81120000	3	5	3	5	2	2	5
81140000	2	5	3	5	2	2	4
81160000	2	5	3	5	2	2	6
81180000	2	5	4	5	2	2	5
81200000	2	5	3	5	2	2	4
81220000	2	4	4	5	2	2	4
81240000	2	5	3	5	2	2	4
81260000	2	5	3	5	2	2	5
81280000	2	5	4	6	2	2	3
81300000	2	6	4	5	3	2	3
81320000	3	5	4	5	3	2	5
81340000	2	5	3	6	2	3	5
81360000	2	5	4	5	2	2	5
81380000	2	4	3	5	2	2	3
81400000	2	6	3	5	2	2	4
81420000	2	5	4	5	2	2	4
81440000	2	6	3	5	3	2	6
81460000	2	5	4	5	2	2	5
81480000	2	5	3	5	3	2	4
81500000	2	5	4	5	2	2	4
81520000	2	5	3	5	2	2	4
81540000	3	5	3	5	2	2	4
81560000	2	5	3	5	2	3	5
81580000	2	5	3	7	2	2	5
81600000	2	6	3	5	3	2	4
81620000	2	5	3	5	2	2	4
81640000	2	5	3	6	2	2	7
81660000	2	6	4	6	2	2	5
81680000	2	5	3	5	2	3	4
81700000	2	6	3	8	2	2	6
81720000	2	5	3	5	2	2	3
81740000	2	5	3	5	2	2	5
81760000	2	5	3	5	2	2	5
81780000	2	5	4	5	2	2	4
81800000	2	6	5	5	2	2	5
81820000	2	5	3	5	2	2	3
81840000	2	5	3	5	2	2	5
81860000	2	4	3	5	2	2	4
81880000	2	5	4	5	2	2	4
81900000	2	5	3	6	2	2	3
81920000	3	5	3	5	2	4	4
81940000	3	5	4	7	2	2	3
81960000	2	5	3	6	2	2	4
81980000	2	5	3	7	2	2	4
82000000	2	5	4	5	2	2	4
82020000	2	4	3	7	2	2	5
82040000	2	5	3	5	2	2	5
82060000	2	5	3	5	2	2	5
82080000	2	5	3	7	2	2	5
82100000	2	5	3	5	3	2	4
82120000	2	5	4	5	2	2	4
82140000	2	5	3	5	2	2	5
82160000	2	5	4	5	2	2	4
82180000	2	5	3	5	2	2	3
82200000	3	5	3	5	2	2	5
82220000	2	8	3	5	2	2	5
82240000	2	5	3	5	2	2	3
82260000	2	5	3	5	2	2	4
82280000	2	5	4	5	2	2	5
82300000	3	5	4	6	2	2	4
82320000	3	5	3	5	2	2	5
82340000	3	5	4	5	2	2	5
82360000	3	5	4	5	2	2	5
82380000	2	4	3	5	2	2	4
82400000	2	7	3	5	2	2	4
82420000	2	4	4	5	2	2	5
82440000	2	5	3	7	2	2	3
82460000	2	4	4	5	2	2	5
82480000	2	5	3	5	2	2	6
82500000	2	5	4	5	2	2	5
82520000	2	5	3	5	2	2	5
82540000	2	5	3	5	2	2	5
82560000	2	4	3	5	2	2	4
82580000	2	4	3	6	3	2	4
82600000	2	6	3	6	2	2	4
82620000	2	5	3	5	3	2	4
82640000	2	5	3	5	2	2	4
82660000	3	7	4	6	2	3	6
82680000	2	6	3	6	2	2	4
82700000	2	5	3	5	2	2	4
82720000	2	5	3	5	2	2	5
82740000	2	5	3	5	2	2	4
82760000	2	4	3	5	2	2	5
82780000	2	5	3	5	2	2	4
82800000	2	5	3	6	2	3	4
82820000	2	6	3	5	2	2	3
82840000	2	6	3	7	2	2	3
82860000	2	5	4	5	2	2	7
82880000	2	5	3	6	2	2	5
82900000	2	5	3	5	2	2	5
82920000	3	7	3	8	2	2	4
82940000	2	7	3	5	2	2	6
82960000	2	5	3	5	2	2	5
82980000	3	5	3	7	2	2	5
83000000	2	5	3	5	2	2	4
83020000	2	9	3	6	2	2	5
83040000	3	5	4	5	2	2	4
83060000	3	5	3	6	2	2	5
83080000	2	4	4	5	2	2	5
83100000	2	6	3	5	2	2	3
83120000	2	5	3	7	2	2	5
83140000	2	5	3	5	2	2	4
83160000	2	7	5	5	2	2	6
83180000	2	5	3	5	2	2	4
83200000	2	6	3	5	2	2	4
83220000	2	5	3	5	2	4	4
83240000	2	5	3	5	2	2	3
83260000	2	5	4	5	2	2	5
83280000	2	5	4	5	3	2	4
83300000	2	5	3	5	3	2	4
83320000	2	5	4	5	2	2	6
83340000	2	5	3	5	2	2	3
83360000	2	5	3	5	2	2	3
83380000	3	5	3	5	3	2	4
83400000	2	5	3	5	2	2	5
83420000	3	5	3	5	2	2	4
83440000	2	5	3	5	2	2	5
83460000	2	6	4	5	2	2	4
83480000	3	5	3	5	2	2	3
83500000	3	5	3	5	2	2	4
83520000	2	5	4	5	2	2	3
83540000	2	5	3	5	2	2	4
