states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1982.85168614	1990.20542339	1990.20542339	1997.26074672	1997.26074672	1997.26074672	1998.52978606	1998.52978606	1999.08609889	1999.08609889	1999.08609889	1999.08609889	1999.08609889	0
20020000 	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1983.7073557	1989.85276852	1989.85276852	1996.82649085	1996.82649085	1996.82649085	1998.59235559	1998.59235559	1998.64776648	1998.64776648	1998.64776648	1998.64776648	1998.64776648	0
20040000 	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1983.90043061	1992.62789408	1992.62789408	1996.98772377	1996.98772377	1996.98772377	1998.60585538	1998.60585538	1999.10228744	1999.10228744	1999.10228744	1999.10228744	1999.10228744	0
20060000 	1983.81845052	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1984.32829152	1992.78715893	1992.78715893	1996.98586707	1996.98586707	1996.98586707	1999.16055335	1999.16055335	1999.44869068	1999.44869068	1999.44869068	1999.44869068	1999.44869068	0
20080000 	1983.91450602	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1984.41882138	1991.06434125	1991.06434125	1997.14811028	1997.14811028	1997.14811028	1998.87736228	1998.87736228	1999.50589779	1999.50589779	1999.50589779	1999.50589779	1999.50589779	0
20100000 	1983.49255872	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1983.76486408	1990.93709435	1990.93709435	1997.57240568	1997.57240568	1997.57240568	1999.06747833	1999.06747833	1999.44343569	1999.44343569	1999.44343569	1999.44343569	1999.44343569	0
20120000 	0	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1984.06681241	1990.80624164	1990.80624164	1997.82789385	1997.82789385	1997.82789385	1999.27898916	1999.27898916	1999.46648911	1999.46648911	1999.46648911	1999.46648911	1999.46648911	0
20140000 	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1983.0276484	1991.28187383	1991.28187383	1997.36007278	1997.36007278	1997.36007278	1998.21795517	1998.21795517	1998.8014348	1998.8014348	1998.8014348	1998.8014348	1998.8014348	0
20160000 	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1983.47988495	1990.90358752	1990.90358752	1997.09439241	1997.09439241	1997.09439241	1997.89602039	1997.89602039	1998.78531583	1998.78531583	1998.78531583	1998.78531583	1998.78531583	0
20180000 	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1983.00958138	1989.48831196	1989.48831196	1996.92074587	1996.92074587	1996.92074587	1997.90596591	1997.90596591	1998.71689339	1998.71689339	1998.71689339	1998.71689339	1998.71689339	0
20200000 	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1983.01459842	1990.11324198	1990.11324198	1997.18070933	1997.18070933	1997.18070933	1998.42996946	1998.42996946	1999.06093861	1999.06093861	1999.06093861	1999.06093861	1999.06093861	0
20220000 	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1983.57932479	1989.68367114	1989.68367114	1996.69653152	1996.69653152	1996.69653152	1997.86422362	1997.86422362	1998.72757052	1998.72757052	1998.72757052	1998.72757052	1998.72757052	0
20240000 	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1983.37451514	1988.84913607	1988.84913607	1997.35759525	1997.35759525	1997.35759525	1998.05506674	1998.05506674	1998.58022857	1998.58022857	1998.58022857	1998.58022857	1998.58022857	0
20260000 	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1983.70050902	1988.87115329	1988.87115329	1997.4799763	1997.4799763	1997.4799763	1997.4799763	1997.4799763	1999.06270752	1999.06270752	1999.06270752	1999.06270752	1999.06270752	0
20280000 	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1983.52021858	1989.01065608	1989.01065608	1997.59139428	1997.59139428	1997.59139428	1998.0331131	1998.0331131	1998.74933949	1998.74933949	1998.74933949	1998.74933949	1998.74933949	0
20300000 	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1983.19830425	1988.93990134	1988.93990134	1997.39104115	1997.39104115	1997.39104115	1998.01677988	1998.01677988	1998.82531913	1998.82531913	1998.82531913	1998.82531913	1998.82531913	0
20320000 	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1983.48460474	1988.70901103	1988.70901103	1997.19638072	1997.19638072	1997.19638072	1997.92673396	1997.92673396	1998.03329282	1998.03329282	1998.03329282	1998.03329282	1998.03329282	0
20340000 	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1983.1747854	1988.40957142	1988.40957142	1997.40326156	1997.40326156	1997.40326156	1997.82740258	1997.82740258	1997.87348309	1997.87348309	1997.87348309	1997.87348309	1997.87348309	0
20360000 	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1983.0385586	1987.82231483	1987.82231483	1997.41404126	1997.41404126	1997.41404126	1998.31065041	1998.31065041	1998.89713017	1998.89713017	1998.89713017	1998.89713017	1998.89713017	0
20380000 	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1983.7397531	1989.66343217	1989.66343217	1997.37290772	1997.37290772	1997.37290772	1997.85500571	1997.85500571	1998.08985496	1998.08985496	1998.08985496	1998.08985496	1998.08985496	0
20400000 	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1983.20020909	1991.11983735	1991.11983735	1997.36042947	1997.36042947	1997.36042947	1997.95731843	1997.95731843	1998.51457654	1998.51457654	1998.51457654	1998.51457654	1998.51457654	0
20420000 	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1982.98485666	1990.75435375	1990.75435375	1996.96749526	1996.96749526	1996.96749526	1998.81671043	1998.81671043	1998.92459569	1998.92459569	1998.92459569	1998.92459569	1998.92459569	0
20440000 	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1983.06220254	1992.62978938	1992.62978938	1997.69784395	1997.69784395	1997.69784395	1998.58859216	1998.58859216	1998.9102861	1998.9102861	1998.9102861	1998.9102861	1998.9102861	0
20460000 	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1983.1807144	1993.63041356	1993.63041356	1996.78574661	1996.78574661	1996.78574661	1998.694936	1998.694936	1999.05429782	1999.05429782	1999.05429782	1999.05429782	1999.05429782	0
20480000 	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1983.07477146	1993.71908516	1993.71908516	1996.47601216	1996.47601216	1996.47601216	1998.56299386	1998.56299386	1999.2127834	1999.2127834	1999.2127834	1999.2127834	1999.2127834	0
20500000 	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1982.75210955	1992.08584448	1992.08584448	1996.26711447	1996.26711447	1996.26711447	1998.74869745	1998.74869745	1999.21651538	1999.21651538	1999.21651538	1999.21651538	1999.21651538	0
20520000 	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1983.09029008	1989.37789412	1989.37789412	1997.14044292	1997.14044292	1997.14044292	1999.29838466	1999.29838466	1999.39099433	1999.39099433	1999.39099433	1999.39099433	1999.39099433	0
20540000 	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1983.40486467	1989.05719732	1989.05719732	1997.4339646	1997.4339646	1997.4339646	1998.0323472	1998.0323472	1999.09655457	1999.09655457	1999.09655457	1999.09655457	1999.09655457	0
