states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20420000 	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1982.89764316	1993.27151846	1993.27151846	1997.25156493	1997.25156493	1997.25156493	1999.04380344	1999.04380344	1999.43960027	1999.43960027	1999.43960027	1999.43960027	1999.43960027	0
20440000 	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1982.74007553	1993.86832389	1993.86832389	1997.501563	1997.501563	1997.501563	1999.29721097	1999.29721097	1999.40666206	1999.40666206	1999.40666206	1999.40666206	1999.40666206	0
20460000 	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1982.95899333	1992.88677858	1992.88677858	1997.57804965	1997.57804965	1997.57804965	1998.54056642	1998.54056642	1999.29601858	1999.29601858	1999.29601858	1999.29601858	1999.29601858	0
20480000 	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.41055331	1983.52742725	1983.52742725	1983.52742725	1983.52742725	1983.52742725	1991.84393399	1991.84393399	1997.16158804	1997.16158804	1997.16158804	1998.27776469	1998.27776469	1998.64969561	1998.64969561	1998.64969561	1998.64969561	1998.64969561	0
20500000 	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1983.44715316	1992.57733153	1992.57733153	1997.43817589	1997.43817589	1997.43817589	1998.55727263	1998.55727263	1998.78142214	1998.78142214	1998.78142214	1998.78142214	1998.78142214	0
20520000 	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1983.22267721	1991.89443878	1991.89443878	1997.75547085	1997.75547085	1997.75547085	1998.62317577	1998.62317577	1998.93333438	1998.93333438	1998.93333438	1998.93333438	1998.93333438	0
20540000 	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1982.37490615	1992.37292101	1992.37292101	1997.64289674	1997.64289674	1997.64289674	1997.86862562	1997.86862562	1998.53745357	1998.53745357	1998.53745357	1998.53745357	1998.53745357	0
20560000 	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1983.27616942	1992.49370281	1992.49370281	1997.08625703	1997.08625703	1997.08625703	1997.76448659	1997.76448659	1998.82078041	1998.82078041	1998.82078041	1998.82078041	1998.82078041	0
20580000 	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1983.25670485	1993.58849836	1993.58849836	1996.91959783	1996.91959783	1996.91959783	1997.57827303	1997.57827303	1999.15516529	1999.15516529	1999.15516529	1999.15516529	1999.15516529	0
20600000 	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1982.91269717	1992.58444333	1992.58444333	1997.15340362	1997.15340362	1997.15340362	1997.48249715	1997.48249715	1998.92238575	1998.92238575	1998.92238575	1998.92238575	1998.92238575	0
20620000 	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1982.97202091	1992.50803593	1992.50803593	1997.34716195	1997.34716195	1997.34716195	1997.75039899	1997.75039899	1998.20863732	1998.20863732	1998.20863732	1998.20863732	1998.20863732	0
20640000 	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1983.63088789	1992.91141316	1992.91141316	1997.21766397	1997.21766397	1997.21766397	1997.65925532	1997.65925532	1998.86892985	1998.86892985	1998.86892985	1998.86892985	1998.86892985	0
20660000 	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1983.44503578	1993.22675193	1993.22675193	1997.08729438	1997.08729438	1997.08729438	1998.6628361	1998.6628361	1999.52885015	1999.52885015	1999.52885015	1999.52885015	1999.52885015	0
20680000 	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.61614292	1983.68073803	1983.68073803	1983.68073803	1983.68073803	1983.68073803	1991.83460011	1991.83460011	1997.42102455	1997.42102455	1997.42102455	1998.16538049	1998.16538049	1998.65940133	1998.65940133	1998.65940133	1998.65940133	1998.65940133	0
20700000 	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1983.37168585	1992.07321625	1992.07321625	1997.41251674	1997.41251674	1997.41251674	1998.31997272	1998.31997272	1998.945531	1998.945531	1998.945531	1998.945531	1998.945531	0
20720000 	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1983.16731879	1992.47514005	1992.47514005	1997.59015363	1997.59015363	1997.59015363	1998.34939912	1998.34939912	1998.93377933	1998.93377933	1998.93377933	1998.93377933	1998.93377933	0
20740000 	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1983.31454416	1993.08181278	1993.08181278	1997.16287468	1997.16287468	1997.16287468	1998.40271375	1998.40271375	1998.87644485	1998.87644485	1998.87644485	1998.87644485	1998.87644485	0
20760000 	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1983.00823971	1992.88299793	1992.88299793	1996.3585323	1996.3585323	1996.3585323	1999.25492923	1999.25492923	1999.64717172	1999.64717172	1999.64717172	1999.64717172	1999.64717172	0
20780000 	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1983.34557089	1993.44942548	1993.44942548	1997.42652238	1997.42652238	1997.42652238	1999.2332966	1999.2332966	1999.53871372	1999.53871372	1999.53871372	1999.53871372	1999.53871372	0
20800000 	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1983.14743306	1993.06647105	1993.06647105	1997.40105726	1997.40105726	1997.40105726	1997.93198782	1997.93198782	1999.21767496	1999.21767496	1999.21767496	1999.21767496	1999.21767496	0
20820000 	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.09715255	1983.13808989	1983.13808989	1983.13808989	1983.13808989	1983.13808989	1993.43180892	1993.43180892	1997.57635767	1997.57635767	1997.57635767	1998.80281083	1998.80281083	1999.59048653	1999.59048653	1999.59048653	1999.59048653	1999.59048653	0
20840000 	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.307534	1983.41167721	1983.41167721	1983.41167721	1983.41167721	1983.41167721	1992.36238921	1992.36238921	1997.42489525	1997.42489525	1997.42489525	1999.00339221	1999.00339221	1999.44119184	1999.44119184	1999.44119184	1999.44119184	1999.44119184	0
20860000 	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.5984185	1983.97178879	1983.97178879	1983.97178879	1983.97178879	1983.97178879	1991.97367001	1991.97367001	1997.51367805	1997.51367805	1997.51367805	1998.95560792	1998.95560792	1999.41984066	1999.41984066	1999.41984066	1999.41984066	1999.41984066	0
20880000 	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1982.66853477	1991.87331334	1991.87331334	1997.17709304	1997.17709304	1997.17709304	1999.2957742	1999.2957742	1999.65692587	1999.65692587	1999.65692587	1999.65692587	1999.65692587	0
20900000 	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1982.83065159	1990.76525865	1990.76525865	1996.97084283	1996.97084283	1996.97084283	1998.96951737	1998.96951737	1999.35299462	1999.35299462	1999.35299462	1999.35299462	1999.35299462	0
20920000 	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1982.28930977	1990.61769535	1990.61769535	1997.37707952	1997.37707952	1997.37707952	1998.73361471	1998.73361471	1999.16313698	1999.16313698	1999.16313698	1999.16313698	1999.16313698	0
20940000 	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.27963828	1982.58965821	1982.58965821	1982.58965821	1982.58965821	1982.58965821	1991.27951734	1991.27951734	1997.89416963	1997.89416963	1997.89416963	1998.64026471	1998.64026471	1998.94920894	1998.94920894	1998.94920894	1998.94920894	1998.94920894	0
20960000 	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1982.45763124	1989.88862447	1989.88862447	1997.35733656	1997.35733656	1997.35733656	1998.83708527	1998.83708527	1999.19510503	1999.19510503	1999.19510503	1999.19510503	1999.19510503	0
20980000 	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.771469	1982.79526043	1982.79526043	1982.79526043	1982.79526043	1982.79526043	1989.71979279	1989.71979279	1997.11864208	1997.11864208	1997.11864208	1999.00400073	1999.00400073	1999.43098762	1999.43098762	1999.43098762	1999.43098762	1999.43098762	0
21000000 	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1982.70416355	1991.86639938	1991.86639938	1997.19331478	1997.19331478	1997.19331478	1998.40954982	1998.40954982	1999.40614194	1999.40614194	1999.40614194	1999.40614194	1999.40614194	0
21020000 	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1982.95369638	1991.39769842	1991.39769842	1997.07341719	1997.07341719	1997.07341719	1998.68817607	1998.68817607	1998.92654602	1998.92654602	1998.92654602	1998.92654602	1998.92654602	0
21040000 	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1983.04381827	1990.75840854	1990.75840854	1996.9448027	1996.9448027	1996.9448027	1998.01615664	1998.01615664	1998.32870469	1998.32870469	1998.32870469	1998.32870469	1998.32870469	0
21060000 	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1982.37117157	1991.00099423	1991.00099423	1996.53443204	1996.53443204	1996.53443204	1997.2153112	1997.2153112	1998.56058549	1998.56058549	1998.56058549	1998.56058549	1998.56058549	0
21080000 	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.28160334	1983.47069801	1983.47069801	1983.47069801	1983.47069801	1983.47069801	1990.7032885	1990.7032885	1996.39466855	1996.39466855	1996.39466855	1997.49689423	1997.49689423	1998.41587833	1998.41587833	1998.41587833	1998.41587833	1998.41587833	0
21100000 	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1982.77851737	1989.61646366	1989.61646366	1996.45313219	1996.45313219	1996.45313219	1997.1759856	1997.1759856	1998.60828249	1998.60828249	1998.60828249	1998.60828249	1998.60828249	0
21120000 	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1983.17678834	1990.10020417	1990.10020417	1996.54422377	1996.54422377	1996.54422377	1997.42026579	1997.42026579	1999.14829756	1999.14829756	1999.14829756	1999.14829756	1999.14829756	0
21140000 	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1983.20417199	1989.93432525	1989.93432525	1995.62599399	1995.62599399	1995.62599399	1998.57800877	1998.57800877	1999.37449079	1999.37449079	1999.37449079	1999.37449079	1999.37449079	0
21160000 	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1982.86526332	1983.11880665	1983.11880665	1983.11880665	1983.11880665	1983.11880665	1990.18868643	1990.18868643	1996.53872806	1996.53872806	1996.53872806	1998.17317449	1998.17317449	1998.88780727	1998.88780727	1998.88780727	1998.88780727	1998.88780727	0
21180000 	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1983.11812911	1990.40978313	1990.40978313	1997.52056542	1997.52056542	1997.52056542	1998.46852304	1998.46852304	1998.70668465	1998.70668465	1998.70668465	1998.70668465	1998.70668465	0
21200000 	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1983.01436491	1989.54458654	1989.54458654	1997.47676823	1997.47676823	1997.47676823	1998.07412585	1998.07412585	1999.03899046	1999.03899046	1999.03899046	1999.03899046	1999.03899046	0
21220000 	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1983.06179616	1988.48250922	1988.48250922	1997.1651559	1997.1651559	1997.1651559	1998.15814736	1998.15814736	1999.19955638	1999.19955638	1999.19955638	1999.19955638	1999.19955638	0
21240000 	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1983.08284692	1989.57886594	1989.57886594	1997.45409152	1997.45409152	1997.45409152	1998.39193148	1998.39193148	1998.64240306	1998.64240306	1998.64240306	1998.64240306	1998.64240306	0
21260000 	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1982.19893736	1989.81889154	1989.81889154	1996.9666169	1996.9666169	1996.9666169	1997.83366894	1997.83366894	1999.39337712	1999.39337712	1999.39337712	1999.39337712	1999.39337712	0
