states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1983.51066244	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1983.52050187	1991.06048149	1991.06048149	1991.06048149	1991.06048149	1991.06048149	1991.06048149	1993.38859613	1993.38859613	1993.38859613	1993.38859613	1993.38859613	1993.38859613	1993.38859613	1993.38859613	1993.38859613	2002.11078676	0
20020000 	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1983.27386405	1988.95888426	1988.95888426	1988.95888426	1988.95888426	1988.95888426	1988.95888426	1993.2124058	1993.2124058	1993.2124058	1993.2124058	1993.2124058	1993.2124058	1993.2124058	1993.2124058	1993.2124058	2002.4079816	0
20040000 	1982.64137108	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1982.89894912	1988.75945027	1988.75945027	1988.75945027	1988.75945027	1988.75945027	1988.75945027	1993.25546759	1993.25546759	1993.25546759	1993.25546759	1993.25546759	1993.25546759	1993.25546759	1993.25546759	1993.25546759	2002.79714855	0
20060000 	1982.68505119	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1982.80645299	1989.04035756	1989.04035756	1989.04035756	1989.04035756	1989.04035756	1989.04035756	1994.03758397	1994.03758397	1994.03758397	1994.03758397	1994.03758397	1994.03758397	1994.03758397	1994.03758397	1994.03758397	2002.48504066	0
20080000 	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1983.57149239	1988.91598554	1988.91598554	1988.91598554	1988.91598554	1988.91598554	1988.91598554	1993.87836182	1993.87836182	1993.87836182	1993.87836182	1993.87836182	1993.87836182	1993.87836182	1993.87836182	1993.87836182	2002.29569879	0
20100000 	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1983.68633639	1990.63144464	1990.63144464	1990.63144464	1990.63144464	1990.63144464	1990.63144464	1993.91637338	1993.91637338	1993.91637338	1993.91637338	1993.91637338	1993.91637338	1993.91637338	1993.91637338	1993.91637338	2002.05602795	0
20120000 	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1983.273542	1990.93486938	1990.93486938	1990.93486938	1990.93486938	1990.93486938	1990.93486938	1993.55965521	1993.55965521	1993.55965521	1993.55965521	1993.55965521	1993.55965521	1993.55965521	1993.55965521	1993.55965521	2001.89039007	0
20140000 	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1982.60410099	1990.22155527	1990.22155527	1990.22155527	1990.22155527	1990.22155527	1990.22155527	1993.67013598	1993.67013598	1993.67013598	1993.67013598	1993.67013598	1993.67013598	1993.67013598	1993.67013598	1993.67013598	2001.56033403	0
20160000 	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1982.99927014	1991.06196551	1991.06196551	1991.06196551	1991.06196551	1991.06196551	1991.06196551	1994.10998878	1994.10998878	1994.10998878	1994.10998878	1994.10998878	1994.10998878	1994.10998878	1994.10998878	1994.10998878	2001.82107987	0
20180000 	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1983.31723947	1990.39840076	1990.39840076	1990.39840076	1990.39840076	1990.39840076	1990.39840076	1994.02519398	1994.02519398	1994.02519398	1994.02519398	1994.02519398	1994.02519398	1994.02519398	1994.02519398	1994.02519398	2001.93791536	0
