states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20200000	0	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1984.30487677	1992.10612377	1992.10612377	1992.10612377	1992.10612377	1992.10612377	1992.10612377	1993.94442748	1993.94442748	1993.94442748	1993.94442748	1993.94442748	1993.94442748	1993.94442748	1993.94442748	1993.94442748	2003.40010112	0
20220000	1983.42986777	1984.04204403	1984.04204403	1984.04204403	1984.04204403	1984.04204403	1984.59235855	1984.59235855	1984.59235855	1984.59235855	1984.59235855	1984.59235855	1984.59235855	1990.75368944	1990.75368944	1990.75368944	1990.75368944	1990.75368944	1990.75368944	1993.54485772	1993.54485772	1993.54485772	1993.54485772	1993.54485772	1993.54485772	1993.54485772	1993.54485772	1993.54485772	2003.76470737	0
20240000	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1983.86180481	1991.89126622	1991.89126622	1991.89126622	1991.89126622	1991.89126622	1991.89126622	1993.39806234	1993.39806234	1993.39806234	1993.39806234	1993.39806234	1993.39806234	1993.39806234	1993.39806234	1993.39806234	2002.75886318	0
20260000	0	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1984.28490039	1992.22322909	1992.22322909	1992.22322909	1992.22322909	1992.22322909	1992.22322909	1993.09524878	1993.09524878	1993.09524878	1993.09524878	1993.09524878	1993.09524878	1993.09524878	1993.09524878	1993.09524878	2002.83070601	0
20280000	1983.98749141	1983.98749141	1983.98749141	1983.98749141	1983.98749141	1983.98749141	1984.61777897	1984.61777897	1984.61777897	1984.61777897	1984.61777897	1984.61777897	1984.61777897	1992.11654024	1992.11654024	1992.11654024	1992.11654024	1992.11654024	1992.11654024	1994.24961249	1994.24961249	1994.24961249	1994.24961249	1994.24961249	1994.24961249	1994.24961249	1994.24961249	1994.24961249	2002.82763167	0
20300000	1983.80525567	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1984.37822824	1991.06997922	1991.06997922	1991.06997922	1991.06997922	1991.06997922	1991.06997922	1993.87214602	1993.87214602	1993.87214602	1993.87214602	1993.87214602	1993.87214602	1993.87214602	1993.87214602	1993.87214602	2003.60487538	0
20320000	1983.56485609	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1984.53254903	1991.11228313	1991.11228313	1991.11228313	1991.11228313	1991.11228313	1991.11228313	1993.51758989	1993.51758989	1993.51758989	1993.51758989	1993.51758989	1993.51758989	1993.51758989	1993.51758989	1993.51758989	2004.30224274	0
20340000	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1983.42104034	1991.19295631	1991.19295631	1991.19295631	1991.19295631	1991.19295631	1991.19295631	1993.93644453	1993.93644453	1993.93644453	1993.93644453	1993.93644453	1993.93644453	1993.93644453	1993.93644453	1993.93644453	2004.10854948	0
20360000	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1983.32197915	1990.55930812	1990.55930812	1990.55930812	1990.55930812	1990.55930812	1990.55930812	1993.90762011	1993.90762011	1993.90762011	1993.90762011	1993.90762011	1993.90762011	1993.90762011	1993.90762011	1993.90762011	2003.62208182	0
20380000	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1982.70091504	1992.11173583	1992.11173583	1992.11173583	1992.11173583	1992.11173583	1992.11173583	1994.34325407	1994.34325407	1994.34325407	1994.34325407	1994.34325407	1994.34325407	1994.34325407	1994.34325407	1994.34325407	2002.82576226	0
20400000	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1983.40341169	1991.68884757	1991.68884757	1991.68884757	1991.68884757	1991.68884757	1991.68884757	1993.3626154	1993.3626154	1993.3626154	1993.3626154	1993.3626154	1993.3626154	1993.3626154	1993.3626154	1993.3626154	2003.60103716	0
20420000	1983.22699936	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1983.58455876	1991.74777178	1991.74777178	1991.74777178	1991.74777178	1991.74777178	1991.74777178	1993.59996246	1993.59996246	1993.59996246	1993.59996246	1993.59996246	1993.59996246	1993.59996246	1993.59996246	1993.59996246	2003.3757932	0
20440000	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1983.65190517	1990.92649468	1990.92649468	1990.92649468	1990.92649468	1990.92649468	1990.92649468	1993.84583915	1993.84583915	1993.84583915	1993.84583915	1993.84583915	1993.84583915	1993.84583915	1993.84583915	1993.84583915	2003.36618265	0
20460000	1982.73670618	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1983.81199719	1990.84401528	1990.84401528	1990.84401528	1990.84401528	1990.84401528	1990.84401528	1994.01016965	1994.01016965	1994.01016965	1994.01016965	1994.01016965	1994.01016965	1994.01016965	1994.01016965	1994.01016965	2003.11251497	0
20480000	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1983.31897129	1989.34464579	1989.34464579	1989.34464579	1989.34464579	1989.34464579	1989.34464579	1993.940703	1993.940703	1993.940703	1993.940703	1993.940703	1993.940703	1993.940703	1993.940703	1993.940703	2002.58811441	0
20500000	1983.68616552	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1984.09026626	1989.74454351	1989.74454351	1989.74454351	1989.74454351	1989.74454351	1989.74454351	1994.13624853	1994.13624853	1994.13624853	1994.13624853	1994.13624853	1994.13624853	1994.13624853	1994.13624853	1994.13624853	2002.41099641	0
20520000	1983.51022755	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1983.65100361	1989.36211803	1989.36211803	1989.36211803	1989.36211803	1989.36211803	1989.36211803	1993.20801097	1993.20801097	1993.20801097	1993.20801097	1993.20801097	1993.20801097	1993.20801097	1993.20801097	1993.20801097	2002.58571353	0
20540000	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1983.68851349	1989.9420577	1989.9420577	1989.9420577	1989.9420577	1989.9420577	1989.9420577	1993.87718129	1993.87718129	1993.87718129	1993.87718129	1993.87718129	1993.87718129	1993.87718129	1993.87718129	1993.87718129	2003.13483263	0
20560000	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1983.46093881	1989.43587655	1989.43587655	1989.43587655	1989.43587655	1989.43587655	1989.43587655	1993.31338681	1993.31338681	1993.31338681	1993.31338681	1993.31338681	1993.31338681	1993.31338681	1993.31338681	1993.31338681	2003.02970847	0
20580000	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1983.67318949	1989.83649541	1989.83649541	1989.83649541	1989.83649541	1989.83649541	1989.83649541	1993.79893215	1993.79893215	1993.79893215	1993.79893215	1993.79893215	1993.79893215	1993.79893215	1993.79893215	1993.79893215	2002.93698245	0
20600000	1983.64748615	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1983.75939129	1989.87803963	1989.87803963	1989.87803963	1989.87803963	1989.87803963	1989.87803963	1993.99654446	1993.99654446	1993.99654446	1993.99654446	1993.99654446	1993.99654446	1993.99654446	1993.99654446	1993.99654446	2003.45207632	0
20620000	1983.91862033	1983.91862033	1983.91862033	1983.91862033	1983.91862033	1983.91862033	1984.05045036	1984.05045036	1984.05045036	1984.05045036	1984.05045036	1984.05045036	1984.05045036	1990.58169736	1990.58169736	1990.58169736	1990.58169736	1990.58169736	1990.58169736	1993.43365046	1993.43365046	1993.43365046	1993.43365046	1993.43365046	1993.43365046	1993.43365046	1993.43365046	1993.43365046	2003.53248827	0
20640000	1983.95024982	1983.95024982	1983.95024982	1983.95024982	1983.95024982	1983.95024982	1984.01117854	1984.01117854	1984.01117854	1984.01117854	1984.01117854	1984.01117854	1984.01117854	1991.15969807	1991.15969807	1991.15969807	1991.15969807	1991.15969807	1991.15969807	1993.36247049	1993.36247049	1993.36247049	1993.36247049	1993.36247049	1993.36247049	1993.36247049	1993.36247049	1993.36247049	2003.2899371	0
20660000	1983.30794224	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1983.59926104	1991.48879534	1991.48879534	1991.48879534	1991.48879534	1991.48879534	1991.48879534	1993.480781	1993.480781	1993.480781	1993.480781	1993.480781	1993.480781	1993.480781	1993.480781	1993.480781	2003.27528909	0
20680000	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1983.36966287	1992.09347966	1992.09347966	1992.09347966	1992.09347966	1992.09347966	1992.09347966	1993.46384278	1993.46384278	1993.46384278	1993.46384278	1993.46384278	1993.46384278	1993.46384278	1993.46384278	1993.46384278	2003.58739115	0
20700000	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1983.38254579	1992.25107131	1992.25107131	1992.25107131	1992.25107131	1992.25107131	1992.25107131	1993.55292094	1993.55292094	1993.55292094	1993.55292094	1993.55292094	1993.55292094	1993.55292094	1993.55292094	1993.55292094	2003.66577697	0
20720000	1983.47823894	1983.47823894	1983.47823894	1983.47823894	1983.47823894	1983.47823894	1983.54762133	1983.54762133	1983.54762133	1983.54762133	1983.54762133	1983.54762133	1983.54762133	1992.71896352	1992.71896352	1992.71896352	1992.71896352	1992.71896352	1992.71896352	1993.85342934	1993.85342934	1993.85342934	1993.85342934	1993.85342934	1993.85342934	1993.85342934	1993.85342934	1993.85342934	2003.83549908	0
20740000	1983.65109963	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1984.16491223	1992.1088597	1992.1088597	1992.1088597	1992.1088597	1992.1088597	1992.1088597	1993.36992987	1993.36992987	1993.36992987	1993.36992987	1993.36992987	1993.36992987	1993.36992987	1993.36992987	1993.36992987	2003.75996409	0
20760000	1983.73908812	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1983.99089216	1992.24341626	1992.24341626	1992.24341626	1992.24341626	1992.24341626	1992.24341626	1992.95805694	1992.95805694	1992.95805694	1992.95805694	1992.95805694	1992.95805694	1992.95805694	1992.95805694	1992.95805694	2003.66973027	0
20780000	1983.75531003	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1984.10370224	1991.81756508	1991.81756508	1991.81756508	1991.81756508	1991.81756508	1991.81756508	1993.34653516	1993.34653516	1993.34653516	1993.34653516	1993.34653516	1993.34653516	1993.34653516	1993.34653516	1993.34653516	2003.80261725	0
20800000	1983.59108214	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1983.76227034	1992.05436491	1992.05436491	1992.05436491	1992.05436491	1992.05436491	1992.05436491	1993.49462459	1993.49462459	1993.49462459	1993.49462459	1993.49462459	1993.49462459	1993.49462459	1993.49462459	1993.49462459	2003.94850637	0
20820000	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1983.75963749	1992.45091286	1992.45091286	1992.45091286	1992.45091286	1992.45091286	1992.45091286	1993.3006823	1993.3006823	1993.3006823	1993.3006823	1993.3006823	1993.3006823	1993.3006823	1993.3006823	1993.3006823	2003.54087581	0
20840000	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1982.72758579	1991.05356796	1991.05356796	1991.05356796	1991.05356796	1991.05356796	1991.05356796	1993.129318	1993.129318	1993.129318	1993.129318	1993.129318	1993.129318	1993.129318	1993.129318	1993.129318	2003.5224177	0
20860000	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1983.35209217	1990.74630937	1990.74630937	1990.74630937	1990.74630937	1990.74630937	1990.74630937	1993.33744507	1993.33744507	1993.33744507	1993.33744507	1993.33744507	1993.33744507	1993.33744507	1993.33744507	1993.33744507	2003.22309885	0
20880000	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1983.24850707	1990.8108657	1990.8108657	1990.8108657	1990.8108657	1990.8108657	1990.8108657	1993.53635803	1993.53635803	1993.53635803	1993.53635803	1993.53635803	1993.53635803	1993.53635803	1993.53635803	1993.53635803	2003.51252492	0
20900000	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1982.8657357	1990.81928757	1990.81928757	1990.81928757	1990.81928757	1990.81928757	1990.81928757	1993.69794855	1993.69794855	1993.69794855	1993.69794855	1993.69794855	1993.69794855	1993.69794855	1993.69794855	1993.69794855	2003.99363342	0
20920000	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1983.28726699	1990.82501501	1990.82501501	1990.82501501	1990.82501501	1990.82501501	1990.82501501	1994.22233852	1994.22233852	1994.22233852	1994.22233852	1994.22233852	1994.22233852	1994.22233852	1994.22233852	1994.22233852	2003.90900691	0
20940000	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1983.36694977	1990.67289957	1990.67289957	1990.67289957	1990.67289957	1990.67289957	1990.67289957	1993.79028256	1993.79028256	1993.79028256	1993.79028256	1993.79028256	1993.79028256	1993.79028256	1993.79028256	1993.79028256	2004.00383963	0
20960000	1983.30199538	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1983.39211991	1991.19488269	1991.19488269	1991.19488269	1991.19488269	1991.19488269	1991.19488269	1993.44009765	1993.44009765	1993.44009765	1993.44009765	1993.44009765	1993.44009765	1993.44009765	1993.44009765	1993.44009765	2003.84499226	0
20980000	1983.03241177	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1983.23408094	1991.35220781	1991.35220781	1991.35220781	1991.35220781	1991.35220781	1991.35220781	1993.3330754	1993.3330754	1993.3330754	1993.3330754	1993.3330754	1993.3330754	1993.3330754	1993.3330754	1993.3330754	2003.49226475	0
21000000	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1983.09845213	1991.31093293	1991.31093293	1991.31093293	1991.31093293	1991.31093293	1991.31093293	1993.39293325	1993.39293325	1993.39293325	1993.39293325	1993.39293325	1993.39293325	1993.39293325	1993.39293325	1993.39293325	2003.60619689	0
21020000	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1983.62902305	1989.56847073	1989.56847073	1989.56847073	1989.56847073	1989.56847073	1989.56847073	1993.52080877	1993.52080877	1993.52080877	1993.52080877	1993.52080877	1993.52080877	1993.52080877	1993.52080877	1993.52080877	2003.17963204	0
21040000	1983.40620762	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1983.78687895	1990.52911752	1990.52911752	1990.52911752	1990.52911752	1990.52911752	1990.52911752	1993.7987765	1993.7987765	1993.7987765	1993.7987765	1993.7987765	1993.7987765	1993.7987765	1993.7987765	1993.7987765	2003.98445519	0
21060000	1983.97369907	1984.60460427	1984.60460427	1984.60460427	1984.60460427	1984.60460427	1984.68777413	1984.68777413	1984.68777413	1984.68777413	1984.68777413	1984.68777413	1984.68777413	1990.16204298	1990.16204298	1990.16204298	1990.16204298	1990.16204298	1990.16204298	1993.8872994	1993.8872994	1993.8872994	1993.8872994	1993.8872994	1993.8872994	1993.8872994	1993.8872994	1993.8872994	2003.69638384	0
21080000	0	1984.2913645	1984.2913645	1984.2913645	1984.2913645	1984.2913645	1984.68286187	1984.68286187	1984.68286187	1984.68286187	1984.68286187	1984.68286187	1984.68286187	1989.20826194	1989.20826194	1989.20826194	1989.20826194	1989.20826194	1989.20826194	1993.22651296	1993.22651296	1993.22651296	1993.22651296	1993.22651296	1993.22651296	1993.22651296	1993.22651296	1993.22651296	2004.45043771	0
21100000	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1983.50662776	1990.79884079	1990.79884079	1990.79884079	1990.79884079	1990.79884079	1990.79884079	1993.03154708	1993.03154708	1993.03154708	1993.03154708	1993.03154708	1993.03154708	1993.03154708	1993.03154708	1993.03154708	2004.48558875	0
21120000	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1983.1852811	1991.19110813	1991.19110813	1991.19110813	1991.19110813	1991.19110813	1991.19110813	1993.24788882	1993.24788882	1993.24788882	1993.24788882	1993.24788882	1993.24788882	1993.24788882	1993.24788882	1993.24788882	2002.3423362	0
21140000	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1983.58045923	1990.67272422	1990.67272422	1990.67272422	1990.67272422	1990.67272422	1990.67272422	1993.41504716	1993.41504716	1993.41504716	1993.41504716	1993.41504716	1993.41504716	1993.41504716	1993.41504716	1993.41504716	2004.0663332	0
21160000	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1983.402595	1991.28965528	1991.28965528	1991.28965528	1991.28965528	1991.28965528	1991.28965528	1993.49670611	1993.49670611	1993.49670611	1993.49670611	1993.49670611	1993.49670611	1993.49670611	1993.49670611	1993.49670611	2004.90330247	0
21180000	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1982.50076613	1989.30889323	1989.30889323	1989.30889323	1989.30889323	1989.30889323	1989.30889323	1993.35721755	1993.35721755	1993.35721755	1993.35721755	1993.35721755	1993.35721755	1993.35721755	1993.35721755	1993.35721755	2004.93541871	0
21200000	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1983.53674154	1991.18506523	1991.18506523	1991.18506523	1991.18506523	1991.18506523	1991.18506523	1993.44928638	1993.44928638	1993.44928638	1993.44928638	1993.44928638	1993.44928638	1993.44928638	1993.44928638	1993.44928638	2004.72444475	0
21220000	1983.96742435	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1984.07805851	1991.18495921	1991.18495921	1991.18495921	1991.18495921	1991.18495921	1991.18495921	1993.68075341	1993.68075341	1993.68075341	1993.68075341	1993.68075341	1993.68075341	1993.68075341	1993.68075341	1993.68075341	2004.82727556	0
21240000	1983.7016033	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1984.14798401	1991.07586075	1991.07586075	1991.07586075	1991.07586075	1991.07586075	1991.07586075	1993.7163577	1993.7163577	1993.7163577	1993.7163577	1993.7163577	1993.7163577	1993.7163577	1993.7163577	1993.7163577	2004.59432616	0
21260000	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1983.54309737	1990.87785541	1990.87785541	1990.87785541	1990.87785541	1990.87785541	1990.87785541	1993.8792938	1993.8792938	1993.8792938	1993.8792938	1993.8792938	1993.8792938	1993.8792938	1993.8792938	1993.8792938	2004.72081112	0
