states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	1981.04659149	2001.95148447	0
20020000 	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	1980.92933174	2001.85830503	0
20040000 	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	1981.17598649	2001.56976312	0
20060000 	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	1981.42659439	2001.58153093	0
20080000 	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	1981.91276717	2001.70961134	0
20100000 	1982.08530477	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	1982.24701269	2001.63901826	0
20120000 	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	1982.44016911	2001.77687277	0
20140000 	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	1981.73929676	2001.89368868	0
20160000 	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	1981.97972117	2001.8826244	0
20180000 	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	1981.58707143	2002.01953572	0
