states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20300000 	1983.22262333	1983.22262333	1983.22262333	1983.22262333	1983.22262333	1983.22262333	1983.40726661	1983.40726661	1983.40726661	1983.40726661	1983.40726661	1983.40726661	1983.40726661	1992.57955909	1992.57955909	1992.57955909	1992.57955909	1992.57955909	1992.57955909	1992.57955909	1997.52959786	1997.52959786	1997.52959786	1997.52959786	1997.52959786	1997.52959786	1997.52959786	1997.52959786	2007.60862703	0
20320000 	1983.4208431	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1983.49056799	1992.54736591	1992.54736591	1992.54736591	1992.54736591	1992.54736591	1992.54736591	1992.54736591	1997.07420666	1997.07420666	1997.07420666	1997.07420666	1997.07420666	1997.07420666	1997.07420666	1997.07420666	2007.28937475	0
20340000 	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1983.13282059	1992.64438719	1992.64438719	1992.64438719	1992.64438719	1992.64438719	1992.64438719	1992.64438719	1997.71941541	1997.71941541	1997.71941541	1997.71941541	1997.71941541	1997.71941541	1997.71941541	1997.71941541	2007.24506449	0
20360000 	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1983.73583635	1992.61736787	1992.61736787	1992.61736787	1992.61736787	1992.61736787	1992.61736787	1992.61736787	1997.95421195	1997.95421195	1997.95421195	1997.95421195	1997.95421195	1997.95421195	1997.95421195	1997.95421195	2007.21960303	0
20380000 	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1982.89077601	1991.59524758	1991.59524758	1991.59524758	1991.59524758	1991.59524758	1991.59524758	1991.59524758	1997.69739144	1997.69739144	1997.69739144	1997.69739144	1997.69739144	1997.69739144	1997.69739144	1997.69739144	2007.10853242	0
20400000 	1983.30772336	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1983.36363906	1992.58477108	1992.58477108	1992.58477108	1992.58477108	1992.58477108	1992.58477108	1992.58477108	1996.81885475	1996.81885475	1996.81885475	1996.81885475	1996.81885475	1996.81885475	1996.81885475	1996.81885475	2007.27728442	0
20420000 	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1983.50066109	1992.45104604	1992.45104604	1992.45104604	1992.45104604	1992.45104604	1992.45104604	1992.45104604	1996.8273203	1996.8273203	1996.8273203	1996.8273203	1996.8273203	1996.8273203	1996.8273203	1996.8273203	2007.68852095	0
20440000 	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1982.4577212	1991.89393555	1991.89393555	1991.89393555	1991.89393555	1991.89393555	1991.89393555	1991.89393555	1996.8354525	1996.8354525	1996.8354525	1996.8354525	1996.8354525	1996.8354525	1996.8354525	1996.8354525	2007.59663221	0
20460000 	1982.48148019	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1982.48528351	1991.4376986	1991.4376986	1991.4376986	1991.4376986	1991.4376986	1991.4376986	1991.4376986	1996.90015512	1996.90015512	1996.90015512	1996.90015512	1996.90015512	1996.90015512	1996.90015512	1996.90015512	2007.17482339	0
20480000 	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1982.61547372	1991.61656944	1991.61656944	1991.61656944	1991.61656944	1991.61656944	1991.61656944	1991.61656944	1996.66526614	1996.66526614	1996.66526614	1996.66526614	1996.66526614	1996.66526614	1996.66526614	1996.66526614	2007.19192649	0
20500000 	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1982.01550457	1991.69718732	1991.69718732	1991.69718732	1991.69718732	1991.69718732	1991.69718732	1991.69718732	1997.16411243	1997.16411243	1997.16411243	1997.16411243	1997.16411243	1997.16411243	1997.16411243	1997.16411243	2007.74811468	0
20520000 	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1982.57270577	1992.15197474	1992.15197474	1992.15197474	1992.15197474	1992.15197474	1992.15197474	1992.15197474	1997.6247371	1997.6247371	1997.6247371	1997.6247371	1997.6247371	1997.6247371	1997.6247371	1997.6247371	2007.65088359	0
20540000 	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1982.78829376	1992.15735067	1992.15735067	1992.15735067	1992.15735067	1992.15735067	1992.15735067	1992.15735067	1997.36101653	1997.36101653	1997.36101653	1997.36101653	1997.36101653	1997.36101653	1997.36101653	1997.36101653	2007.67685408	0
20560000 	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1982.35668771	1991.66827333	1991.66827333	1991.66827333	1991.66827333	1991.66827333	1991.66827333	1991.66827333	1997.78727369	1997.78727369	1997.78727369	1997.78727369	1997.78727369	1997.78727369	1997.78727369	1997.78727369	2007.53265979	0
20580000 	1982.60793886	1982.60793886	1982.60793886	1982.60793886	1982.60793886	1982.60793886	1982.83875602	1982.83875602	1982.83875602	1982.83875602	1982.83875602	1982.83875602	1982.83875602	1992.44825957	1992.44825957	1992.44825957	1992.44825957	1992.44825957	1992.44825957	1992.44825957	1997.79597184	1997.79597184	1997.87967882	1997.87967882	1997.87967882	1997.87967882	1997.87967882	1997.87967882	2007.04640884	0
20600000 	1982.6777436	1982.6777436	1982.6777436	1982.6777436	1982.6777436	1982.6777436	1982.83268548	1982.83268548	1982.83268548	1982.83268548	1982.83268548	1982.83268548	1982.83268548	1992.4295347	1992.4295347	1992.4295347	1992.4295347	1992.4295347	1992.4295347	1992.4295347	1997.26160584	1997.26160584	1997.26160584	1997.26160584	1997.26160584	1997.26160584	1997.26160584	1997.26160584	2007.2202043	0
20620000 	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1982.55357696	1992.0417277	1992.0417277	1992.0417277	1992.0417277	1992.0417277	1992.0417277	1992.0417277	1997.2368424	1997.2368424	1997.2368424	1997.2368424	1997.2368424	1997.2368424	1997.2368424	1997.2368424	2007.70707184	0
20640000 	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1982.59276494	1992.52045704	1992.52045704	1992.52045704	1992.52045704	1992.52045704	1992.52045704	1992.52045704	1996.51844825	1996.51844825	1996.51844825	1996.51844825	1996.51844825	1996.51844825	1996.51844825	1996.51844825	2007.54530786	0
20660000 	1983.0642894	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1983.1476584	1992.77857745	1992.77857745	1992.77857745	1992.77857745	1992.77857745	1992.77857745	1992.77857745	1996.30814811	1996.30814811	1996.95046516	1996.95046516	1996.95046516	1996.95046516	1996.95046516	1996.95046516	2007.43549088	0
20680000 	1982.99038062	1982.99038062	1982.99038062	1982.99038062	1982.99038062	1982.99038062	1982.99111254	1982.99111254	1982.99111254	1982.99111254	1982.99111254	1982.99111254	1982.99111254	1992.54972293	1992.54972293	1992.54972293	1992.54972293	1992.54972293	1992.54972293	1992.54972293	1996.62144952	1996.62144952	1996.62144952	1996.62144952	1996.62144952	1996.62144952	1996.62144952	1996.62144952	2007.39193916	0
20700000 	1982.96604657	1982.96604657	1982.96604657	1982.96604657	1982.96604657	1982.96604657	1983.00957291	1983.00957291	1983.00957291	1983.00957291	1983.00957291	1983.00957291	1983.00957291	1992.36794132	1992.36794132	1992.36794132	1992.36794132	1992.36794132	1992.36794132	1992.36794132	1997.28718563	1997.28718563	1997.28718563	1997.28718563	1997.28718563	1997.28718563	1997.28718563	1997.28718563	2007.34786965	0
20720000 	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1982.37519953	1991.96444955	1991.96444955	1991.96444955	1991.96444955	1991.96444955	1991.96444955	1991.96444955	1997.14546654	1997.14546654	1997.14546654	1997.14546654	1997.14546654	1997.14546654	1997.14546654	1997.14546654	2007.53663968	0
20740000 	1983.32238091	1983.32238091	1983.32238091	1983.32238091	1983.32238091	1983.32238091	1983.42230052	1983.42230052	1983.42230052	1983.42230052	1983.42230052	1983.42230052	1983.42230052	1992.13738792	1992.13738792	1992.13738792	1992.13738792	1992.13738792	1992.13738792	1992.13738792	1997.83767453	1997.83767453	1997.83767453	1997.83767453	1997.83767453	1997.83767453	1997.83767453	1997.83767453	2007.47523041	0
20760000 	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1983.05380347	1991.62005677	1991.62005677	1991.62005677	1991.62005677	1991.62005677	1991.62005677	1991.62005677	1997.83661623	1997.83661623	1997.83661623	1997.83661623	1997.83661623	1997.83661623	1997.83661623	1997.83661623	2007.51131692	0
20780000 	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1983.12911123	1992.59907756	1992.59907756	1992.59907756	1992.59907756	1992.59907756	1992.59907756	1992.59907756	1997.92082917	1997.92082917	1997.92082917	1997.92082917	1997.92082917	1997.92082917	1997.92082917	1997.92082917	2007.18140395	0
20800000 	1983.23375691	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1983.66868291	1992.65931913	1992.65931913	1992.65931913	1992.65931913	1992.65931913	1992.65931913	1992.65931913	1998.01797978	1998.01797978	1998.29357377	1998.29357377	1998.29357377	1998.29357377	1998.29357377	1998.29357377	2007.0537023	0
20820000 	1983.61243907	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1983.83265295	1992.34102055	1992.34102055	1992.34102055	1992.34102055	1992.34102055	1992.34102055	1992.34102055	1998.02855928	1998.02855928	1998.02855928	1998.02855928	1998.02855928	1998.02855928	1998.02855928	1998.02855928	2007.35293608	0
20840000 	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1983.15637202	1992.46721257	1992.46721257	1992.46721257	1992.46721257	1992.46721257	1992.46721257	1992.46721257	1998.20674801	1998.20674801	1998.20674801	1998.20674801	1998.20674801	1998.20674801	1998.20674801	1998.20674801	2007.19170835	0
20860000 	1983.18850288	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1983.2339046	1992.37332677	1992.37332677	1992.37332677	1992.37332677	1992.37332677	1992.37332677	1992.37332677	1998.11814061	1998.11814061	1998.15213758	1998.15213758	1998.15213758	1998.15213758	1998.15213758	1998.15213758	2007.26051578	0
20880000 	1983.20410187	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1983.54462995	1992.29049479	1992.29049479	1992.29049479	1992.29049479	1992.29049479	1992.29049479	1992.29049479	1998.05659495	1998.05659495	1998.05659495	1998.05659495	1998.05659495	1998.05659495	1998.05659495	1998.05659495	2007.22935751	0
20900000 	1983.28009601	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1983.34892013	1992.41032052	1992.41032052	1992.41032052	1992.41032052	1992.41032052	1992.41032052	1992.41032052	1998.15665293	1998.15665293	1998.34981366	1998.34981366	1998.34981366	1998.34981366	1998.34981366	1998.34981366	2007.23512519	0
20920000 	1983.80020678	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1983.84612532	1992.37162073	1992.37162073	1992.37162073	1992.37162073	1992.37162073	1992.37162073	1992.37162073	1997.96393726	1997.96393726	1997.96393726	1997.96393726	1997.96393726	1997.96393726	1997.96393726	1997.96393726	2007.06025814	0
20940000 	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1983.30438008	1992.31166933	1992.31166933	1992.31166933	1992.31166933	1992.31166933	1992.31166933	1992.31166933	1997.66973623	1997.66973623	1997.66973623	1997.66973623	1997.66973623	1997.66973623	1997.66973623	1997.66973623	2007.00581079	0
20960000 	1983.20282075	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1983.24013025	1992.41058534	1992.41058534	1992.41058534	1992.41058534	1992.41058534	1992.41058534	1992.41058534	1997.1914182	1997.1914182	1997.1914182	1997.1914182	1997.1914182	1997.1914182	1997.1914182	1997.1914182	2006.93001481	0
20980000 	1982.85801832	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1983.2675741	1992.26716745	1992.26716745	1992.26716745	1992.26716745	1992.26716745	1992.26716745	1992.26716745	1997.18502538	1997.18502538	1997.18502538	1997.18502538	1997.18502538	1997.18502538	1997.18502538	1997.18502538	2006.9277837	0
21000000 	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1982.88500579	1992.13799689	1992.13799689	1992.13799689	1992.13799689	1992.13799689	1992.13799689	1992.13799689	1997.29895734	1997.29895734	1997.29895734	1997.29895734	1997.29895734	1997.29895734	1997.29895734	1997.29895734	2007.12428789	0
21020000 	1983.43445096	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1983.67147355	1991.67954163	1991.67954163	1991.67954163	1991.67954163	1991.67954163	1991.67954163	1991.67954163	1997.71913592	1997.71913592	1997.80107328	1997.80107328	1997.80107328	1997.80107328	1997.80107328	1997.80107328	2007.31249904	0
21040000 	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1983.37949748	1992.0375232	1992.0375232	1992.0375232	1992.0375232	1992.0375232	1992.0375232	1992.0375232	1997.71517752	1997.71517752	1997.71517752	1997.71517752	1997.71517752	1997.71517752	1997.71517752	1997.71517752	2007.55092803	0
21060000 	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1982.14922368	1992.36860012	1992.36860012	1992.36860012	1992.36860012	1992.36860012	1992.36860012	1992.36860012	1997.76164644	1997.76164644	1997.76164644	1997.76164644	1997.76164644	1997.76164644	1997.76164644	1997.76164644	2007.22778693	0
21080000 	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1982.96297696	1992.14374161	1992.14374161	1992.14374161	1992.14374161	1992.14374161	1992.14374161	1992.14374161	1997.66598642	1997.66598642	1997.66598642	1997.66598642	1997.66598642	1997.66598642	1997.66598642	1997.66598642	2007.61191689	0
21100000 	1983.55944066	1983.90118503	1983.90118503	1983.90118503	1983.90118503	1983.90118503	1983.90607665	1983.90607665	1983.90607665	1983.90607665	1983.90607665	1983.90607665	1983.90607665	1992.37302883	1992.37302883	1992.37302883	1992.37302883	1992.37302883	1992.37302883	1992.37302883	1997.75890674	1997.75890674	1997.75890674	1997.75890674	1997.75890674	1997.75890674	1997.75890674	1997.75890674	2007.73517557	0
21120000 	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1983.45593681	1992.15222326	1992.15222326	1992.15222326	1992.15222326	1992.15222326	1992.15222326	1992.15222326	1997.93054388	1997.93054388	1997.93054388	1997.93054388	1997.93054388	1997.93054388	1997.93054388	1997.93054388	2007.78352568	0
21140000 	1983.45869874	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1983.62424652	1991.87824496	1991.87824496	1991.87824496	1991.87824496	1991.87824496	1991.87824496	1991.87824496	1997.9373317	1997.9373317	1998.2040396	1998.2040396	1998.2040396	1998.2040396	1998.2040396	1998.2040396	2007.67835639	0
21160000 	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1983.32842873	1991.9083333	1991.9083333	1991.9083333	1991.9083333	1991.9083333	1991.9083333	1991.9083333	1998.10834238	1998.10834238	1998.10834238	1998.10834238	1998.10834238	1998.10834238	1998.10834238	1998.10834238	2007.58313956	0
21180000 	1982.7407771	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1982.93406884	1991.52239158	1991.52239158	1991.52239158	1991.52239158	1991.52239158	1991.52239158	1991.52239158	1997.79355276	1997.79355276	1997.79355276	1997.79355276	1997.79355276	1997.79355276	1997.79355276	1997.79355276	2007.42493941	0
21200000 	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1982.58029351	1991.56583821	1991.56583821	1991.56583821	1991.56583821	1991.56583821	1991.56583821	1991.56583821	1997.5740394	1997.5740394	1997.5740394	1997.5740394	1997.5740394	1997.5740394	1997.5740394	1997.5740394	2007.77214413	0
21220000 	1982.52795939	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1982.69390871	1991.76104059	1991.76104059	1991.76104059	1991.76104059	1991.76104059	1991.76104059	1991.76104059	1997.44976569	1997.44976569	1997.44976569	1997.44976569	1997.44976569	1997.44976569	1997.44976569	1997.44976569	2007.66197519	0
21240000 	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1982.96861053	1992.30363704	1992.30363704	1992.30363704	1992.30363704	1992.30363704	1992.30363704	1992.30363704	1997.73453405	1997.73453405	1997.73453405	1997.73453405	1997.73453405	1997.73453405	1997.73453405	1997.73453405	2007.76131815	0
21260000 	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1982.68175702	1992.12066638	1992.12066638	1992.12066638	1992.12066638	1992.12066638	1992.12066638	1992.12066638	1997.71503419	1997.71503419	1997.71503419	1997.71503419	1997.71503419	1997.71503419	1997.71503419	1997.71503419	2007.75437524	0
