states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1981.98116992	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	1982.03042403	2001.83547458	0
20020000 	1981.51505329	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	1981.64673576	2001.60896995	0
20040000 	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	1981.60180288	2001.87871548	0
20060000 	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	1981.98084367	2002.11632751	0
20080000 	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	1982.49005734	2001.9252781	0
20100000 	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	1982.35624077	2001.88713731	0
20120000 	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	1981.67671847	2001.62263948	0
20140000 	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	1981.84588795	2001.63763363	0
20160000 	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	1982.40664656	2001.67666409	0
20180000 	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	1982.28059285	2001.61389305	0
