states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1981.76950537	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1981.87943349	1987.38167025	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	1990.98758855	2007.40603422	0
20020000 	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1982.34580226	1987.41398595	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	1990.86907429	2007.29159679	0
20040000 	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1981.91050339	1986.82277689	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	1990.53236979	2007.2304849	0
20060000 	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1981.98102167	1986.81429142	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	1991.37953017	2007.74186188	0
20080000 	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1981.54931158	1986.94789989	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	1990.21818127	2007.74202498	0
20100000 	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1982.35278512	1987.65808549	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	1990.53684731	2007.72582991	0
20120000 	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1983.25984308	1987.49245884	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	1989.42034212	2007.31270917	0
20140000 	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1983.43637007	1987.51166619	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	1990.66221141	2007.51947909	0
20160000 	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1982.47990605	1987.59005188	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	1990.49343002	2007.55122306	0
20180000 	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1983.3347444	1987.56886459	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	1990.50038573	2007.50774279	0
20200000 	1983.2772175	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1983.52957891	1987.2303564	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	1990.62231783	2007.50348192	0
