states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	1983.5309613	2001.58820348	0
20020000 	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	1983.24777783	2001.54019723	0
20040000 	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	1983.46732577	2001.89196512	0
20060000 	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	1983.50380945	2002.07779041	0
20080000 	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	1983.80068815	2002.01661793	0
20100000 	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	1983.8721326	2002.0229712	0
20120000 	0	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	1984.20142568	2002.43648937	0
20140000 	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	1983.37821932	2002.27782028	0
20160000 	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	1982.59968816	2002.28954376	0
20180000 	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	1983.57893566	2001.75168482	0
