states	1984.0_diversity	1985.0_diversity	1986.0_diversity	1987.0_diversity	1988.0_diversity	1989.0_diversity	1990.0_diversity	1991.0_diversity	1992.0_diversity	1993.0_diversity	1994.0_diversity	1995.0_diversity	1996.0_diversity	1997.0_diversity	1998.0_diversity	1999.0_diversity	2000.0_diversity	2001.0_diversity	2002.0_diversity	2003.0_diversity	2004.0_diversity	2005.0_diversity	2006.0_diversity	2007.0_diversity	2008.0_diversity	2009.0_diversity	2010.0_diversity	2011.0_diversity	2012.0_diversity	2013.0_diversity
20000000 	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1983.44751642	1992.17205634	1992.17205634	1992.17205634	1992.17205634	1992.17205634	1992.17205634	1992.17205634	1998.14276561	1998.14276561	1998.14276561	1998.14276561	1998.14276561	1998.14276561	1998.14276561	1998.14276561	2007.63237361	0
20020000 	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1983.42315421	1992.3627936	1992.3627936	1992.3627936	1992.3627936	1992.3627936	1992.3627936	1992.3627936	1998.16939486	1998.16939486	1998.16939486	1998.16939486	1998.16939486	1998.16939486	1998.16939486	1998.16939486	2007.13109182	0
20040000 	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1982.03432314	1992.04954974	1992.04954974	1992.04954974	1992.04954974	1992.04954974	1992.04954974	1992.04954974	1997.87947728	1997.87947728	1997.87947728	1997.87947728	1997.87947728	1997.87947728	1997.87947728	1997.87947728	2007.95557479	0
20060000 	1983.00033375	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1983.54670558	1992.029469	1992.029469	1992.029469	1992.029469	1992.029469	1992.029469	1992.029469	1997.71811458	1997.71811458	1997.71811458	1997.71811458	1997.71811458	1997.71811458	1997.71811458	1997.71811458	2007.86678426	0
20080000 	1983.074785	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1983.42310317	1992.13952148	1992.13952148	1992.13952148	1992.13952148	1992.13952148	1992.13952148	1992.13952148	1998.01303308	1998.01303308	1998.13769439	1998.13769439	1998.13769439	1998.13769439	1998.13769439	1998.13769439	2007.93280981	0
20100000 	1982.67808272	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1983.21625434	1992.254924	1992.254924	1992.254924	1992.254924	1992.254924	1992.254924	1992.254924	1998.08449688	1998.08449688	1998.22920332	1998.22920332	1998.22920332	1998.22920332	1998.22920332	1998.22920332	2007.63659247	0
20120000 	1982.35868585	1982.35868585	1982.35868585	1982.35868585	1982.35868585	1982.35868585	1982.65559626	1982.65559626	1982.65559626	1982.65559626	1982.65559626	1982.65559626	1982.65559626	1992.44551362	1992.44551362	1992.44551362	1992.44551362	1992.44551362	1992.44551362	1992.44551362	1997.97700324	1997.97700324	1997.97700324	1997.97700324	1997.97700324	1997.97700324	1997.97700324	1997.97700324	2007.85642796	0
20140000 	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1982.10209142	1992.54369085	1992.54369085	1992.54369085	1992.54369085	1992.54369085	1992.54369085	1992.54369085	1997.90616208	1997.90616208	1997.90616208	1997.90616208	1997.90616208	1997.90616208	1997.90616208	1997.90616208	2007.56163489	0
20160000 	1982.81170555	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1983.08899913	1992.38587748	1992.38587748	1992.38587748	1992.38587748	1992.38587748	1992.38587748	1992.38587748	1997.90239872	1997.90239872	1997.90239872	1997.90239872	1997.90239872	1997.90239872	1997.90239872	1997.90239872	2008.3744226	0
20180000 	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1982.99439172	1991.72799092	1991.72799092	1991.72799092	1991.72799092	1991.72799092	1991.72799092	1991.72799092	1998.05154502	1998.05154502	1998.05154502	1998.05154502	1998.05154502	1998.05154502	1998.05154502	1998.05154502	2007.69925498	0
