states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	timeTaken	exact indicator
0	305	188	256	0.727868852459	0.71928179414	166709.470806	44374.6798529	30155.0244764	0.223531704495	1.07406252352e+13	1.63559318335	0.435361731579	0.295852132689	0.223531704495	0.0101431913916	2.71943682712	0.257957039494	0.348919619765	0.111581312205	0.00297897305171	71	219	160	0.374670184697	0.379294285814	335342.766174	90933.903793	63946.7214136	0.230928829886	1.00832212042e+14	3.29006108523	0.892156111227	0.627383802108	0.230928829886	0.0952235463749	5.42474052537	0.515578872692	0.697527035827	0.111812344097	0.0238414873788	-40792.6443413	-7113.02928117	-2924.07369051	0.123025892704	-10604836093.1	-0.400218240108	-0.0697862103994	-0.028688202132	0.123025892704	-1.00149553506e-05	3.14806719725	0.501210092063	0.456563656604	0.15212091875	0.0166340612293	0.058067	0
1	305	180	245	0.696721311475	0.688524590164	193384.380252	48212.4569115	56672.6270092	0.271182925385	3.86050236962e+13	1.89730177042	0.473014313438	0.556017375441	0.271182925385	0.0364576675428	2.93951651181	0.307491607836	0.504191037664	0.138063971105	0.00817675290177	75	234	160	0.380710659898	0.387608545591	387361.660243	95219.2384158	115823.354787	0.272410275543	3.13996678166e+14	3.80042050353	0.934199697975	1.13634749512	0.272410275543	0.296531005711	5.88235106828	0.61745021688	1.02682619546	0.139763539549	0.0683355719369	-96516.6440008	-21086.8850876	34131.6242775	-0.0675776666551	-5.36706138725e+12	-0.946928595264	-0.206884260028	0.334866709942	-0.0675776666551	-0.00506852531105	3.36806139592	0.524873825371	0.67173522375	0.177640622966	0.0369084728424	4.909431	0
2	297	203	262	0.782828282828	0.776501350329	194313.638659	37728.327194	51840.7907617	0.230475633553	1.96867964178e+13	1.90641876125	0.370154103899	0.508612039731	0.230475633553	0.0185917429926	2.7669859313	0.282196458897	0.470810289563	0.136069854917	0.00637952083474	74	221	145	0.404371584699	0.413382018719	390138.703056	77237.5060465	106059.344357	0.234912415723	1.72002723909e+14	3.82766617994	0.757780213552	1.04055240427	0.234912415723	0.162435287544	5.55253813659	0.591254590926	0.97940828886	0.141436478341	0.0603927842599	-31755.6114724	-83.2588685543	14187.8039667	-0.222079570258	-43941096.3054	-0.31155555474	-0.000816856038246	0.139197103455	-0.222079570258	-4.14969277877e-08	3.34568031551	0.465454868697	0.678949705139	0.171027185193	0.0298501090307	6.39211533333	0
3	302	203	283	0.804635761589	0.793659636502	171418.357355	34758.2639979	74484.1639673	0.318642733634	3.91008970276e+13	1.68179225472	0.341014696917	0.730767065982	0.318642733634	0.0369259585403	2.42064192443	0.235592713471	0.56142655658	0.164629733545	0.00722734957317	80	224	130	0.45197740113	0.468807230938	343993.223829	71319.795878	149460.124994	0.320907369068	3.30309433864e+14	3.37493106595	0.699721326041	1.46635917228	0.320907369068	0.311936384778	4.84127673839	0.48733352813	1.11144035858	0.165119035029	0.0605989361618	-31645.9328356	13293.9743557	5152.85192615	-0.29145651003	-1.48281543e+11	-0.310479493315	0.130427705941	0.0505548331746	-0.29145651003	-0.000140033567651	2.93113203363	0.393425423272	0.920143734424	0.22407198697	0.0447096022311	7.164477	0
4	305	216	252	0.767213114754	0.764939885714	185511.928087	26124.5638729	66119.3391812	0.248619870445	1.60836001495e+13	1.8200648322	0.256309124982	0.648699440586	0.248619870445	0.0151889700096	2.85785762803	0.228714132077	0.383499873989	0.107110655209	0.0026920049993	75	210	153	0.413223140496	0.418413704378	374157.275421	54652.432541	131129.231263	0.248266806512	1.3726626909e+14	3.67087176404	0.536197167955	1.28651405199	0.248266806512	0.129631004573	5.71008817713	0.500425459708	0.793366432246	0.113290009876	0.0276047374806	-53709.1714875	-10571.426624	45918.2108182	-0.329057246791	-4.38721241067e+12	-0.526942796612	-0.103716682927	0.450505374666	-0.329057246791	-0.00414317920814	3.3469863317	0.327486444671	0.604092728779	0.139166862533	0.0116933765378	7.6636684	0
5	297	202	268	0.791245791246	0.783405529181	183602.209988	33078.9753602	53801.1160579	0.236598708218	1.72507810226e+13	1.80132851272	0.324539129959	0.527844868413	0.236598708218	0.0162912279066	2.51903686969	0.190435084249	0.420751523268	0.121313549411	0.00254865349567	70	222	144	0.382513661202	0.391507698875	367502.188579	65896.2963264	108941.269293	0.237872822331	1.40231940619e+14	3.60557844494	0.646511158354	1.06882708331	0.237872822331	0.132431714333	5.03212288628	0.423467497755	0.85131517793	0.126664501692	0.0258267453254	-22488.1841176	16098.7236856	-4697.48558304	-0.253493969165	-2.54307644987e+11	-0.220632459996	0.157945212071	-0.0460872160493	-0.253493969165	-0.000240162100339	3.08895653566	0.341532543355	0.673444888584	0.164291310062	0.0171260224544	8.01028066667	0
6	294	205	263	0.795918367347	0.789782441716	191818.659205	37592.8484591	60366.8552728	0.255344563813	2.68482956769e+13	1.88194041957	0.368824916695	0.59226159442	0.255344563813	0.0253548928134	2.75602554507	0.17769855846	0.304565897631	0.0874927405797	0.0010627891644	73	227	155	0.38219895288	0.389174236832	380376.816039	75958.922201	120639.519276	0.258425899249	2.20761199273e+14	3.73189192197	0.745235977091	1.18359907458	0.258425899249	0.208481633706	5.50143841142	0.389626145451	0.641889792322	0.0937496578742	0.0113694869475	-59507.63138	-21203.8942498	33343.6668568	-0.102001813259	-8.40011654231e+12	-0.583831714969	-0.208032241526	0.327136028656	-0.102001813259	-0.00793287056705	3.28580539236	0.352606272405	0.580100164609	0.1419296528	0.0127333948559	8.25539971429	0
7	297	214	259	0.796296296296	0.792684414638	224326.98859	37795.3225523	87147.9589888	0.27848472965	4.83625315977e+13	2.20088091939	0.370811397998	0.855012057658	0.27848472965	0.0456724262725	2.58646105291	0.273087742325	0.491897709764	0.147882654415	0.00697666824719	73	211	151	0.403314917127	0.408971607773	448985.534208	75953.4858125	175192.028497	0.279681075642	3.9435899762e+14	4.40501475784	0.745182640469	1.71881589091	0.279681075642	0.372423271666	5.17351292112	0.58440548382	1.00511525139	0.153621026897	0.0666921552987	-6187.64755946	-8632.78233425	-26737.2719491	2.85811804433	-8.61013972971e+12	-0.0607072538848	-0.0846965674534	-0.262320428047	2.85811804433	-0.00813121147736	3.39558127997	0.452663781802	0.950892721941	0.206673966549	0.0545632726479	8.376939375	0
8	299	209	247	0.76254180602	0.759889478659	195637.190822	38881.1524663	68756.5289386	0.275095141554	3.65304252826e+13	1.91940418365	0.381464518045	0.674573013153	0.275095141554	0.0344984660708	2.52347105297	0.296653408007	0.537487165112	0.165276429887	0.0100748027644	78	216	153	0.422764227642	0.42906393529	393424.336513	77298.643344	139153.39586	0.275087252002	2.94083149494e+14	3.85990165918	0.758380033986	1.36523944685	0.275087252002	0.277725142161	5.07203203805	0.571035322243	1.0946578837	0.164203734662	0.0770372508648	-30941.9582713	1370.67357451	12486.346575	-0.223919572704	-9466535203.72	-0.303572771141	0.0134477324187	0.122504037978	-0.223919572704	-8.93997102436e-06	3.1559249275	0.483050288792	0.853776295884	0.211796322059	0.0538947192994	8.49202177778	0
9	301	186	239	0.705980066445	0.700469011461	210494.401982	30095.6028868	55606.0795541	0.203572355449	1.33048535455e+13	2.06516886744	0.295269145133	0.545553436357	0.203572355449	0.0125647877096	2.48767574814	0.209213077932	0.37260696123	0.11694048945	0.00244278820325	77	225	155	0.405263157895	0.412319255503	421398.651337	61527.2013329	110467.81467	0.204076372168	1.09625782374e+14	4.13435876358	0.603645795311	1.08380408012	0.204076372168	0.103527985356	4.9735748875	0.444808525759	0.769724364782	0.122098582812	0.0235693720553	-1153.85992424	3245.97161175	-36527.2819514	14.4217290334	-1.21834716965e+13	-0.0113205651574	0.0318463553142	-0.358370601725	14.4217290334	-0.0115057813232	3.23316020694	0.360471621211	0.555009019113	0.141576751804	0.0123798395457	8.6353816	0
