states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	timeTaken	exact indicator
0	296	204	251	0.768581081081	0.76446962379	718129.364352	33809.0983025	68204.401929	0.0710272447385	7.40439026243e+12	7.04559547468	0.3317023949	0.669156073318	0.0710272447385	0.00699253031597	6.44719846381	0.200076674566	0.884970889342	0.0841487639941	0.00486272658958	88	226	170	0.444444444444	0.448956219048	1437864.59658	68034.0490963	137537.327065	0.0714849564591	6.08941829129e+13	14.1069461823	0.667484734968	1.34938413226	0.0714849564591	0.0575070201587	12.8874545278	0.431589413616	1.77888338038	0.0857606437807	0.0457371791786	-547540.621939	22998.4863265	46381.9680243	-0.063356444774	-2.0781672959e+12	-5.37194260482	0.225639055064	0.455055314878	-0.063356444774	-0.00196257183957	7.89613932723	0.314871674365	1.01186362018	0.0840116441442	0.0128557183186	0.166069	0
1	297	172	254	0.717171717172	0.703760086669	714390.105843	43029.4977589	77806.1123545	0.0845725669527	1.56900582154e+13	7.00890946219	0.422164097079	0.763358832433	0.0845725669527	0.0148173183533	6.56420380845	0.260553215425	0.90104997482	0.0884801282945	0.0083966988059	81	235	153	0.417525773196	0.427174551702	1430805.44738	86811.4843107	156490.885313	0.0850228694858	1.28988761788e+14	14.0376885915	0.85171089134	1.53533823865	0.0850228694858	0.121813923261	13.1159210586	0.529330537984	1.80257266822	0.088895899716	0.069412976719	-552361.788181	35072.8898525	67815.0956328	-0.0931345973662	-1.02417043032e+13	-5.41924325668	0.344101503567	0.665336573915	-0.0931345973662	-0.00967202231234	7.92750818434	0.357357885284	0.97567156748	0.0840761953042	0.0153347725315	4.7200175	0
2	292	188	249	0.748287671233	0.74096167726	722437.644731	42790.3168612	64455.5805729	0.074225020122	1.05295954544e+13	7.08786418314	0.419817483872	0.632376239359	0.074225020122	0.00994389987837	6.49974710752	0.21844949301	0.531418172908	0.0576843724465	0.00207337771613	78	231	154	0.405194805195	0.413550216314	1446361.11014	85532.1680025	130944.113566	0.0748347974967	8.67269722227e+13	14.1903058115	0.839159468659	1.28469785497	0.0748347974967	0.0819028928765	12.9994483748	0.456275019634	1.08496424736	0.0592809487968	0.0188520818066	-539552.803483	19051.4866699	29509.856894	-0.0450014746013	-5.85811638677e+11	-5.29357380338	0.186914885995	0.28952236813	-0.0450014746013	-0.000553226599047	8.02886091102	0.434775489367	0.773616042332	0.075252987011	0.01409052273	5.99975466667	0
3	302	180	263	0.733443708609	0.720455537661	717012.120414	34901.2157397	87155.3850838	0.0851147402871	1.29045559752e+13	7.0346341504	0.342417202085	0.855084915368	0.0851147402871	0.0121867561909	6.41978965666	0.390115002341	0.963260359741	0.105406519097	0.0219964138538	79	238	153	0.404092071611	0.413992904139	1433345.97923	70950.0575389	174618.307563	0.085662627398	1.07086326504e+14	14.0626138495	0.696093808635	1.71318709224	0.085662627398	0.101129783543	12.8453779785	0.793655739332	1.92921438659	0.105986376208	0.182506534312	-521494.180445	-12960.6513827	-13828.1256286	0.0256846365845	-61592924408.5	-5.11639994157	-0.127157461126	-0.135668285115	0.0256846365845	-5.81668950326e-05	8.03257296909	0.503259610356	1.28087269061	0.111056090485	0.0517298723804	6.83081675	0
4	299	180	265	0.744147157191	0.730445808289	735763.508935	20642.8057776	79724.3455533	0.0682061220162	3.68112982179e+12	7.21860476164	0.202527380429	0.782178693888	0.0682061220162	0.00347637158005	6.63591058273	0.247475183963	1.27682960133	0.11485272189	0.0150462637804	78	242	149	0.398976982097	0.410765334694	1472738.07813	44597.8166413	161262.984888	0.069890500078	3.51213392138e+13	14.4490912832	0.437550935397	1.58215749551	0.069890500078	0.033167758652	13.2837529254	0.485686288667	2.56058009692	0.114661361239	0.116430732023	-562527.191999	3701.84658364	33581.9470723	-0.0331395479066	-27472934925.3	-5.51897643387	0.0363189626164	0.329473805235	-0.0331395479066	-2.5944787285e-05	8.10459518354	0.317714084446	1.46066572209	0.109714289626	0.0265731649711	7.2480996	0
5	289	182	269	0.780276816609	0.76562127178	758290.612643	51466.0693606	63534.3286017	0.0758287100255	1.41001330942e+13	7.43961906327	0.504935633308	0.623337799989	0.0758287100255	0.0133158308282	6.92251496036	0.342711707728	0.769993091722	0.080368537	0.0100592971346	84	230	160	0.430769230769	0.43788026952	1518105.12682	104635.64743	127579.76417	0.0764819930774	1.17387289506e+14	14.8941891845	1.02658445765	1.25169009056	0.0764819930774	0.110857768363	13.804479369	0.691518892159	1.53177777279	0.0805280882208	0.0812792323977	-582191.187358	-38901.6080388	38232.6979248	0.000574476330583	-3.79961305483e+12	-5.71190066674	-0.381665208473	0.375102505002	0.000574476330583	-0.00358826433146	8.40495900978	0.476175363746	0.91691738174	0.0828732623124	0.0226808149833	7.592707	0
6	282	201	265	0.826241134752	0.81841175266	744238.69819	40902.939947	44706.6260987	0.0575148579709	4.4930431837e+12	7.30175517719	0.40130035464	0.438618469269	0.0575148579709	0.00424312327679	6.57231079758	0.358561302583	0.492416164307	0.0647395941168	0.00474322081259	87	232	154	0.450777202073	0.460272364313	1487955.04503	82068.2826017	90923.1880574	0.058130610611	3.74205520726e+13	14.5983855447	0.805175152578	0.892050978724	0.058130610611	0.0353390806716	13.1430245866	0.728548530289	0.968029417117	0.064542903965	0.0378441506613	-534781.323983	-12870.3020777	11226.0911708	0.00153727405316	-39035377027.5	-5.2467606301	-0.126271040536	0.110139622577	0.00153727405316	-3.68640830083e-05	8.30556444668	0.52312886239	0.650176209957	0.0706336745611	0.0139286928095	7.78137485714	0
7	304	192	250	0.726973684211	0.720687575665	761693.170366	54806.0063344	74109.4565349	0.0846242738446	2.16582572852e+13	7.47300169109	0.53770388649	0.727090796606	0.0846242738446	0.0204535438153	6.82476635732	0.258778930156	1.03621316348	0.0948744635228	0.0105358177151	87	235	160	0.440506329114	0.448668242123	1522811.26274	110781.886794	149830.047659	0.0855693482276	1.8092112114e+14	14.9403612694	1.0868854541	1.46998849811	0.0855693482276	0.170857610084	13.6483799162	0.554485682872	2.08533608924	0.0967082462652	0.0979606570417	-562535.157315	-36120.2733205	1292.16758637	0.0309563813757	-3872487914.96	-5.5190545819	-0.354377424019	0.0126775070774	0.0309563813757	-3.65708561865e-06	8.48311420582	0.480113159145	1.26579541297	0.102904931477	0.0435370441398	7.88305675	0
8	299	193	264	0.764214046823	0.754934772606	726857.338409	39191.8797609	88353.6890613	0.0877376907974	1.64965217347e+13	7.13122597187	0.38451307577	0.866841522883	0.0877376907974	0.0155789233482	6.23372113863	0.382879335857	0.856581120349	0.0994157765996	0.0172549411096	82	236	158	0.416243654822	0.424648219444	1452822.59661	78549.1575524	176765.380677	0.0878684496047	1.32698160552e+14	14.2536997097	0.770648878131	1.73425211111	0.0878684496047	0.125316991358	12.4682951342	0.761597891468	1.70596345106	0.0989534381393	0.135389142381	-476806.410653	-13997.8019448	-77529.5289826	0.0959795515354	-2.47008497463e+12	-4.67796647228	-0.137332986135	-0.760645262078	0.0959795515354	-0.00233268958766	8.23591481138	0.52496337223	0.952136663935	0.0896743148754	0.0303350515705	8.01170488889	0
9	298	179	267	0.748322147651	0.733611080125	744743.379501	52249.4198097	68046.36472	0.0807632453277	1.6973294655e+13	7.30670662541	0.512621115414	0.667605564036	0.0807632453277	0.0160291763711	6.69226685894	0.354797033197	0.373120165931	0.0543849501575	0.00261869037854	77	238	151	0.39588688946	0.406175546053	1489907.71	104911.885899	132284.115753	0.0796009041566	1.29272282709e+14	14.6175432176	1.02929464414	1.2978446692	0.0796009041566	0.122081673686	13.37579845	0.72787187373	0.750032979295	0.0552454815521	0.0222818311767	-568227.276528	-45861.701584	53560.53866	-0.00677443462682	-1.06186210702e+13	-5.57490018766	-0.449950960344	0.525484554088	-0.00677443462682	-0.0100279735556	8.19114676457	0.431515325359	0.555681411216	0.0602599834278	0.00701939172103	8.1185393	0
