states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	AB_minTMRCA	AA_minTMRCA	BB_minTMRCA	Norm_minTMRCA_1	Norm_minTMRCA_2	AB_maxTMRCA	AA_maxTMRCA	BB_maxTMRCA	Norm_maxTMRCA_1	Norm_maxTMRCA_2	timeTaken	exact indicator
10	200	145	157	0.755	0.754403738061	152603.157472	45809.1680651	36891.3652986	0.270965996817	1.87150394148e+13	1.4971955877	0.449435551921	0.361942637782	0.270965996817	0.0176740387573	2.10721071381	0.291263971775	0.38261463975	0.159898250116	0.00589370963096	118	238	217	0.518681318681	0.519234644491	305834.144496	93549.8771754	73716.8310664	0.273459833135	1.55501215551e+14	3.00055083586	0.917821529104	0.723238732672	0.273459833135	0.146851654947	4.213216347	0.606371343255	0.769025576749	0.163224103241	0.0516113411792	50559.7995964	-26026.0877291	-28915.525019	-0.543332975869	1.12014591465e+13	0.496044184962	-0.255342971657	-0.283691354699	-0.543332975869	0.010578391993	2.53690200575	0.470772751345	0.443751789703	0.180244356892	0.0172028015226	0.00107889147193	4.62340376544e-05	0.000603401003218	0.301065981969	7.21369772728e-13	12.0329751896	1.71468164086	1.85609541675	0.148374653872	0.841772185179	3878.90421955	1
11	199	154	151	0.766331658291	0.766294586796	126236.550504	30766.3538108	62090.0124847	0.367787165938	2.89074934475e+13	1.23851176838	0.301849908864	0.609167557686	0.367787165938	0.0272995502839	1.97547187825	0.272715916768	0.329873813979	0.152517921764	0.00409680981682	111	228	218	0.497757847534	0.497883012327	256966.679935	62225.47196	124574.145521	0.363470504285	2.3383817832e+14	2.52111021658	0.610496555933	1.22220184763	0.363470504285	0.220831222151	3.92195608141	0.553238952271	0.67750704546	0.156904612416	0.0358220475449	-100.155845261	-190.009499128	39449.0840675	-195.989931821	-5.609810282e+11	-0.000982632942142	-0.00186419067881	0.38703651735	-195.989931821	-0.000529777160218	2.33160879579	0.406797079061	0.574547283279	0.210443613892	0.0234288794443	0.000822977435291	0.000384124493394	0.00256838224732	1.79379568266	1.18270216571e-09	11.5882063784	2.03898575645	1.81977998882	0.166495384155	1.18809162055	3562.98313008	1
12	204	150	149	0.732843137255	0.732839038614	157841.169176	40578.6269004	24974.9881379	0.207656897692	6.50706262728e+12	1.54858592681	0.398118506567	0.245030592173	0.207656897692	0.00614511540809	2.1144530027	0.213220420604	0.297294575543	0.120720345994	0.0019003496928	118	233	223	0.517543859649	0.517668352427	315809.305017	82267.7461092	55045.4189995	0.217398858943	6.49346703336e+13	3.09841752857	0.807132096905	0.540052773576	0.217398858943	0.0613227605208	4.24163299653	0.466462627474	0.58937635074	0.124461378327	0.0178191108861	41408.7211892	26136.1639316	-14310.9263163	0.14278680041	3.37852676399e+12	0.406262594325	0.256422933615	-0.140405061675	0.14278680041	0.00319060043882	2.58920462262	0.371764135105	0.358762420558	0.141071615059	0.00687040751158	0.000748230552063	0.00067076903224	7.02640090822e-06	0.452932208716	2.96876910917e-14	12.1200312797	2.07476721738	1.81693308111	0.160548277833	1.17250007268	3383.99878885	1
13	207	155	149	0.734299516908	0.734156482382	151601.09209	22132.4762244	20846.3804426	0.141749825395	1.40416777342e+12	1.48736428478	0.217142595848	0.204524659485	0.141749825395	0.00132606269744	2.068845816	0.261201742961	0.265515665971	0.12729740536	0.00232490020982	113	218	218	0.518348623853	0.518348623853	301918.073392	47546.9513164	46218.7388904	0.155283334239	1.59953011809e+13	2.96213010804	0.466485011836	0.453453867418	0.155283334239	0.0151055825607	4.13548933376	0.520807215164	0.525254682793	0.126473775354	0.0180953482375	49139.8210757	6891.65562373	-1000.03053323	0.059947563519	966585074.741	0.482112719774	0.0676143047282	-0.00981133894428	0.059947563519	9.12819989025e-07	2.50198778003	0.332874696024	0.335011407032	0.133471096139	0.00497044841893	0.000272027425126	0.000900757266663	0.000267012115955	2.14641847615	2.1264971001e-10	11.6946118234	2.63430455769	2.3719426115	0.214040758462	3.33852405613	3953.29507036	1
14	201	147	147	0.731343283582	0.731343283582	150709.396502	69642.7270939	144455.930232	0.710302948241	6.71555573562e+14	1.47861582425	0.683267538155	1.4172628204	0.710302948241	0.634201134808	2.17593149049	0.351084804223	0.848400321521	0.275625664454	0.0407737350583	116	236	232	0.495726495726	0.495744603465	300683.492411	140819.498917	289061.89728	0.71484036711	5.51058494154e+15	2.95001758541	1.38158564956	2.83599765791	0.71484036711	5.20406554716	4.34589009748	0.724387979446	1.70536283181	0.27954581878	0.35115375542	3543.99566437	-53072.896525	94367.8171209	5.82603994287	7.07783147122e+15	0.034770281031	-0.520700277897	0.92584637012	5.82603994287	6.68413594904	2.63054626163	0.564788711865	1.36792744931	0.367360230339	0.226909250381	0.00158087147543	0.000766700889926	0.000195230111558	0.304240735707	1.41725819305e-11	10.9237797643	2.24421086514	2.12289980437	0.19989009133	2.07784611022	4204.65399273	1
15	206	139	145	0.68932038835	0.689166535545	132569.479588	25634.7682508	48707.5314557	0.280389950754	1.17600042607e+13	1.30064438503	0.251503720844	0.477871509289	0.280389950754	0.0111058687338	2.12853975674	0.311552948848	0.249198808056	0.131722171298	0.00283187374807	113	243	230	0.477801268499	0.477981831121	266594.466467	54209.9472724	96077.7057195	0.2818656647	1.01754139641e+14	2.6155688094	0.53185592756	0.9426221545	0.2818656647	0.0960941929039	4.25258652127	0.624923412716	0.514371002804	0.13395311416	0.024297041112	19054.2217882	-3026.66745146	22930.4091137	0.522292169252	2.52791113767e+11	0.186941720348	-0.0296947535611	0.224971146849	0.522292169252	0.000238729924271	2.48745052323	0.399296360045	0.489744023355	0.178705139076	0.0153735633137	0.000290424197829	0.000864743148895	0.00027985321799	1.97055957362	2.01651785452e-10	11.1547001368	1.82130059772	2.35517576645	0.18720702094	1.64949881655	3949.93498875	1
16	208	153	151	0.730769230769	0.730753415821	121434.98604	94154.2653298	90737.5174658	0.76127889015	6.01049107733e+14	1.19140343033	0.923751205088	0.890229357238	0.76127889015	0.567616502946	1.97826760575	0.528718407278	0.550012247762	0.272645281131	0.0427472856028	112	234	224	0.489082969432	0.48919959047	246274.73824	190336.625425	181947.197381	0.755830308593	4.86985023062e+15	2.41621115555	1.86740012779	1.78509111886	0.755830308593	4.59897090307	3.95023645184	1.07980714295	1.10709344006	0.276806288646	0.361774418909	20258.4011349	61757.6540929	59241.6344567	2.9863977849	6.60739817617e+14	0.198755971341	0.605906776415	0.58122200868	2.9863977849	0.623986991758	2.30075659678	0.875063667049	0.87017398134	0.379274724418	0.252011764668	0.00329030401895	0.000577260849468	2.64047689598e-05	0.0917340183387	7.0611091345e-14	10.3024701931	1.66086311529	1.88649533508	0.172160578186	0.952879064307	3720.47553482	1
17	209	139	148	0.686602870813	0.686265192124	179034.97028	28304.6140689	23246.9611895	0.143970686782	2.41829338558e+12	1.75651914408	0.277697683308	0.228076851731	0.143970686782	0.00228377884097	1.85314175985	0.26081986183	0.274056291886	0.144316038121	0.00275709818666	105	235	222	0.459518599562	0.459704633027	358442.541754	58978.4090071	49080.0513141	0.150733308318	2.33763431478e+13	3.51669389316	0.578639493428	0.481526316289	0.150733308318	0.0220760633008	3.70944121007	0.532245320061	0.540486090841	0.144594744889	0.0223092132359	75821.6273619	3001.36611351	5083.3430107	0.0533140042328	3070037496.25	0.743888972018	0.029446521138	0.0498728784678	0.0533140042328	2.89927050072e-06	2.44256485747	0.379836683369	0.353041920189	0.150022342563	0.00736207536645	0.000310746124569	0.000499973180467	0.000346113785554	1.36137975525	9.63663679668e-11	12.0848180002	1.79550216265	2.45157401459	0.175719492721	1.60332575797	3564.32005906	1
18	206	150	146	0.718446601942	0.718380999366	152317.31402	57285.7203548	14914.0925522	0.237004615567	4.79222446814e+12	1.49439116634	0.562032458399	0.14632274937	0.237004615567	0.00452566297652	1.95315610488	0.299681651637	0.18430629137	0.123898940232	0.00156193757354	110	238	220	0.480349344978	0.480720747394	304678.165492	115375.950096	34732.0757818	0.246338666302	5.27048678366e+13	2.98920948033	1.13195799007	0.340757763296	0.246338666302	0.0497732254898	3.90889150691	0.626547276355	0.36212462658	0.126464485032	0.0131695276067	-24725.2885016	-47538.7841912	1567.91712644	0.929632571564	-2.2469891791e+11	-0.242580779208	-0.46640488385	0.0153828966744	0.929632571564	-0.000212200321669	2.44727977428	0.433769594304	0.234824450412	0.136599430057	0.00423956424404	0.000186869816616	8.34472350562e-05	0.000850413589205	2.49869358565	2.69491533707e-11	11.1312650658	1.60292472543	1.78435642758	0.152151670677	0.734928265348	3385.62627832	1
19	201	147	153	0.746268656716	0.746119388057	228995.152706	73395.7467247	56987.7126501	0.284686068317	7.63972891982e+13	2.24668046137	0.720088561551	0.559108693072	0.284686068317	0.0721477855491	1.75682568972	0.421969693807	0.297570460087	0.20478416217	0.00897456652022	113	229	219	0.504464285714	0.504590006396	457635.669348	146249.998555	114636.569157	0.285037405502	6.14211910464e+14	4.48988157436	1.43486449537	1.12470389456	0.285037405502	0.58004714124	3.52276128084	0.845889840103	0.613250890873	0.207101846343	0.0763872329972	108465.528737	51620.7418351	-14612.848733	0.170597486285	5.24597869551e+12	1.06415957397	0.506453131047	-0.143367234395	0.170597486285	0.00495417769258	2.64604875251	0.663393687807	0.616925072831	0.241930304463	0.0633008687237	0.000703193956724	6.21683916506e-05	5.91377829551e-06	0.0484092399367	1.9221806994e-16	11.9644097856	2.51314873167	1.98937243716	0.188163112495	2.08918691267	3789.79411635	1
20	200	150	151	0.7525	0.752495847165	125974.617643	76995.6659771	38036.9242475	0.456570507524	6.80863877844e+13	1.23594193477	0.755407511108	0.373181761744	0.456570507524	0.0642991676307	2.05226955234	0.500521609269	0.328689834338	0.202023034123	0.0131881478566	114	227	225	0.504424778761	0.504429716816	255210.998574	156348.912586	76158.1504931	0.455519284785	5.55549959857e+14	2.5038851576	1.53394533864	0.747190613711	0.455519284785	0.524648188258	4.08231717372	1.0041123611	0.67255675998	0.205357527322	0.111716100331	4039.60824621	-62538.2874739	-8046.13459405	-8.73654297222	6.26797571441e+13	0.0396327555895	-0.613565601258	-0.0789409433712	-8.73654297222	0.0591932740568	2.39536887061	0.666858037469	0.4909887595	0.241684446011	0.0447545791912	0.0005703163406	0.000226525556172	0.00046269111067	0.604240679933	1.92619790991e-11	11.4803764854	1.84936402863	2.12639849902	0.173154710244	1.34703225683	3889.639256	1
21	203	151	147	0.733990147783	0.733924022545	183326.713898	20147.07947	67387.1703941	0.238738392248	1.00543242352e+13	1.79862560973	0.197663790103	0.661138182545	0.238738392248	0.00949506502617	1.9125000649	0.150883985657	0.342808923296	0.129070037176	0.0013989077389	114	222	223	0.512359550562	0.512360844241	366420.146477	43241.594916	133575.488869	0.241276422005	9.10495091194e+13	3.59496248727	0.42424499064	1.3105143817	0.241276422005	0.0859849940652	3.83651732091	0.33499839661	0.688682181082	0.133412740262	0.0138734983217	78832.4219714	2671.27169831	-55910.6118782	-0.33767413742	2.82956546635e+11	0.773427996502	0.0262079518309	-0.548541214982	-0.33767413742	0.000267217442669	2.50888814347	0.247285451061	0.503710422541	0.149667069765	0.00618411712494	0.000908889650418	0.000376115155859	3.00088904623e-05	0.223417686699	1.40162032458e-13	12.4174821001	1.85841497643	1.85875771582	0.149674976871	0.960942539376	3747.08212068	1
22	201	148	151	0.743781094527	0.743743655358	184497.415535	41507.1373143	70107.7186021	0.302483521498	4.58972797352e+13	1.8101114096	0.407228158805	0.687829588153	0.302483521498	0.0433443009612	1.82293385763	0.200786872275	0.382343403413	0.159942795853	0.00323300905808	117	226	221	0.523489932886	0.523522685356	370328.294873	82057.943135	139935.806909	0.299725612541	3.56050885965e+14	3.63330548508	0.805073711663	1.37291571247	0.299725612541	0.336246000804	3.64340126667	0.446250189828	0.77886788805	0.168128348789	0.0331571672624	88498.8825976	28839.9745013	-56750.3986889	-0.15768800333	3.02684227317e+13	0.868266022385	0.282950125594	-0.556780396453	-0.15768800333	0.028584779579	2.41778933715	0.355090647339	0.556139919983	0.188442920424	0.0161297690645	0.000290457603114	0.000156736696681	0.000500142858755	1.13076667368	2.11566437968e-11	12.3456224425	1.73521862963	1.88849219791	0.146760960997	0.869812815559	3707.35793261	1
23	196	148	145	0.747448979592	0.747409799071	142607.934848	21588.1379491	39037.4321711	0.212560297521	4.98022728864e+12	1.39913206491	0.211802071592	0.382997784384	0.212560297521	0.00470320837529	1.93320114673	0.280765572753	0.262108751122	0.140408132075	0.00280139085104	114	222	223	0.512359550562	0.512360844241	284153.009399	48974.867075	77492.7980548	0.222534446138	5.0689377367e+13	2.78783636559	0.480494349577	0.760284893499	0.222534446138	0.0478698441565	3.86554796965	0.55721659096	0.534272208179	0.141181639409	0.0229277890894	2613.80083834	13527.9693422	17534.0794682	5.94193106735	2.1525768677e+13	0.0256441029604	0.132723439968	0.172027544181	5.94193106735	0.0203284247202	2.38624801493	0.325689902909	0.431039237543	0.15856045468	0.00825898392747	5.48579737369e-06	0.000650811820378	0.000550213919951	109.466833945	2.33740650935e-08	11.0816861868	2.0360905861	1.7303283728	0.169938892665	1.1200706121	3613.80371546	1
24	200	149	154	0.7575	0.757396857664	202886.760566	44042.0629605	97005.7148046	0.347602222471	8.99655499919e+13	1.9905299979	0.432098414149	0.95172688818	0.347602222471	0.0849613288083	1.97005851013	0.243327800853	0.662599726793	0.229924015705	0.013194922457	109	233	217	0.484444444444	0.484750951825	405038.763471	89689.5392372	195895.207962	0.352540019568	7.62139765293e+14	3.97385125945	0.879947601566	1.92193559997	0.352540019568	0.719746694182	3.94678322847	0.518322199534	1.34220589746	0.235701834797	0.122629407857	95421.9549005	-12207.824517	-77963.8920495	-0.472489358768	9.49325767274e+12	0.93618855739	-0.119771447099	-0.764906815234	-0.472489358768	0.00896520708947	2.63948691811	0.481219553466	0.871630673874	0.256271440116	0.0666548918645	0.00174747739061	0.00017217775553	0.000404621914186	0.165037806159	2.77741847165e-12	13.0541950774	2.19629890326	1.6733776016	0.148215821884	1.03471487909	3503.12137812	1
