states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	timeTaken	exact indicator
0	269	199	204	0.74907063197	0.749012976648	835166.109514	65596.756245	44202.4664523	0.0657349606542	1.00666477454e+13	8.19384759055	0.643572358819	0.433672139123	0.0657349606542	0.00950670305657	7.17740329208	0.40034684512	0.29444888966	0.0484016089458	0.00193608898134	112	233	217	0.497777777778	0.498092721141	1670450.56546	130701.849599	88124.1154898	0.0654990843828	7.94180795534e+13	16.3888562826	1.28232099365	0.864589167531	0.0654990843828	0.0750005482195	14.3617852205	0.803443486893	0.613092024986	0.0493161361952	0.0168948202393	-458649.042511	51114.949195	-39120.1181362	-0.0130762630541	-8.71797643903e+12	-4.49982381836	0.501490779536	-0.383809019644	-0.0130762630541	-0.00823304990461	9.91997187284	0.568304474268	0.357018640008	0.0466394021141	0.00414986044721	0.085542	0
1	286	199	216	0.725524475524	0.724915491322	799246.967544	56012.2508059	35374.0866522	0.0571702747518	4.91196793451e+12	7.84144347413	0.549538398504	0.347056557229	0.0571702747518	0.00463874586236	6.83490889873	0.23709688564	0.384479262538	0.0454706973704	0.00121580747552	113	224	204	0.528037383178	0.528614839424	1598266.82414	111874.303241	73914.7267435	0.058122031684	4.27832087563e+13	15.6806587538	1.09760319487	0.725180294954	0.058122031684	0.0404034462853	13.6727535689	0.494166319657	0.756539143382	0.0457371463888	0.0102224055145	-429083.326281	32402.6685947	-25314.6531874	-0.00825948594729	-1.5680643568e+12	-4.2097534121	0.317903857649	-0.248363059351	-0.00825948594729	-0.00148084273839	9.51221276156	0.507094194309	0.454519909341	0.0505462886373	0.00558472179979	4.887687	0
2	273	198	201	0.730769230769	0.730748574442	823236.844383	34444.8554135	32355.9704731	0.0405720579335	1.50880388537e+12	8.07680910055	0.337939832952	0.317445700539	0.0405720579335	0.00142487855656	7.0904443719	0.167480332475	0.287530130216	0.0320861739283	0.000327055078079	111	225	219	0.5	0.500045660016	1647988.33123	69770.8089722	68210.4046661	0.0418635287106	1.37434142425e+13	16.1684784179	0.684524154506	0.669214966408	0.0418635287106	0.0129789540164	14.1825391607	0.386559983484	0.575727293201	0.03392507032	0.003492315193	-469096.783268	-20268.2680791	16751.4380874	0.00374851215906	-2.45739526969e+11	-4.60232701438	-0.198852776319	0.164349018772	0.00374851215906	-0.000232070573168	9.71225167973	0.320484891706	0.395518329033	0.0368608250872	0.00165435391002	6.34104266667	0
3	277	212	222	0.783393501805	0.783185518649	817902.697241	50083.4480724	40063.88136	0.0551088349118	4.92258068941e+12	8.02447557288	0.4913706814	0.393068317799	0.0551088349118	0.00464876829604	7.08771017028	0.237101454598	0.229919602919	0.0329458348534	0.000419289983958	107	218	203	0.508313539192	0.508636488039	1635367.96709	100311.891636	81420.0910574	0.0555630250654	4.07898887851e+13	16.0446595284	0.984163919276	0.79881571981	0.0555630250654	0.0385210022441	14.1676110454	0.505473814981	0.490229639995	0.0351401323691	0.0043341090248	-459765.397558	-26131.9959485	-17280.0446581	0.04721107856	-4.43505084117e+11	-4.5107764217	-0.256382041368	-0.169535198655	0.04721107856	-0.000418835668578	9.70982696813	0.481591626978	0.422638785112	0.0465626429316	0.00426663078961	7.0889065	0
4	274	196	217	0.753649635036	0.752674737508	827688.088325	38313.82182	70957.0758608	0.0660097077765	8.92967525409e+12	8.12048043016	0.375898414732	0.696162665667	0.0660097077765	0.00843297323789	7.18699465416	0.189217735615	0.467317293867	0.0456752134288	0.00108792777948	111	231	206	0.508009153318	0.508842501133	1654978.59014	77140.499055	141282.505958	0.0659896769404	7.17710479381e+13	16.2370601234	0.756828474138	1.38612822987	0.0659896769404	0.0677788731724	14.3835918267	0.413929438756	0.942030887238	0.0471356648022	0.0105709876207	-415833.830285	-21585.7128034	-47468.2647218	0.0830307354718	-2.52475756274e+12	-4.07976208509	-0.211778278392	-0.465713014558	0.0830307354718	-0.00238432108144	10.0474193654	0.363665960011	0.697236902557	0.0527947935675	0.00639899107194	7.5212486	0
5	274	193	231	0.773722627737	0.770609008456	804748.307083	36337.6022275	111428.85879	0.0918091157926	2.03726641954e+13	7.895417333	0.356509646483	1.09323292183	0.0918091157926	0.019239460233	6.94901086852	0.176988627284	0.798153580274	0.0701641014821	0.00287171054594	121	234	195	0.564102564103	0.566448115027	1607648.86041	73556.5383941	222066.550257	0.0919426797514	1.65965439684e+14	15.7727062811	0.721666094952	2.17870366988	0.0919426797514	0.156733819702	13.9087587376	0.380197690446	1.58358689568	0.0705952494821	0.0260623980457	-367956.292279	-12686.0658437	-103941.362091	0.158480002084	-4.72535559335e+12	-3.61003367422	-0.124463491589	-1.01977279684	0.158480002084	-0.00446251359925	9.87896876116	0.378064731872	0.890095950951	0.0641848715935	0.0114628964729	7.78650683333	0
6	285	202	219	0.738596491228	0.737994086962	806754.616979	66335.8682487	50267.8164219	0.0722671319238	1.37827353446e+13	7.91510131839	0.650823815795	0.493179526538	0.0722671319238	0.0130160879314	6.91811426649	0.441375881367	0.494596135426	0.0676464698861	0.00688859896209	117	232	199	0.542923433875	0.544521874753	1613051.61167	131413.709045	99731.6388785	0.0716484662521	1.0648758903e+14	15.8257128865	1.28930507471	0.97847103662	0.0716484662521	0.100564350092	13.8314753294	0.885764018351	0.977527422046	0.0673569303352	0.0542032666414	-420540.809794	52298.6688277	-39795.2191445	-0.0148659171619	-1.02999454393e+13	-4.12594244642	0.513104299469	-0.390432462222	-0.0148659171619	-0.00972702385811	9.66880203611	0.595909628823	0.57914926834	0.0607654853608	0.0123188214756	7.96035742857	0
7	270	193	208	0.742592592593	0.742072876229	934902.18133	123971.526193	34322.0394619	0.084657822399	1.9365285096e+13	9.17236211889	1.21628952566	0.336734880815	0.084657822399	0.0182881153359	7.74219028269	0.873471665154	0.252551508931	0.0727199366698	0.00628541180705	110	223	213	0.504587155963	0.504719927385	1871941.17864	249599.673307	70434.1044623	0.0854817932909	1.65105606721e+14	18.3656886235	2.44883222443	0.691031772681	0.0854817932909	0.155921813872	15.4876034115	1.77081994701	0.532650855326	0.0743649853732	0.0574446845597	-571317.511006	-109872.517037	19806.7640516	0.078822853536	-8.28948725504e+12	-5.60521859983	-1.07796359159	0.19432494213	0.078822853536	-0.0078283948955	10.6139182992	1.0393783985	0.373377103592	0.0665520245336	0.0141894969078	8.11860825	0
8	279	206	215	0.754480286738	0.754307866455	866382.848679	67066.855453	31546.2700557	0.056910825081	5.16656711997e+12	8.50011624786	0.657995560043	0.309501697856	0.056910825081	0.0048791832866	7.27939353462	0.304662184286	0.315683055322	0.0426096787224	0.00127070414547	99	227	203	0.460465116279	0.46118401622	1731634.14642	133969.84613	69304.0848467	0.058694248839	4.97823784621e+13	16.9891308049	1.31438343632	0.67994510573	0.058694248839	0.0470132959311	14.5545972799	0.625285155979	0.635246064443	0.0433035416982	0.0108402677878	-498796.958359	-49087.6155322	-9400.61254429	0.0586292950431	-4.26906121892e+11	-4.89371660184	-0.48160052913	-0.0922297798824	0.0586292950431	-0.000403160002863	10.0644465461	0.542068384903	0.432366465046	0.0484097583251	0.00545785839757	8.256592	0
9	266	186	207	0.738721804511	0.737666410185	793650.282597	92612.6533841	41540.9881709	0.0845168486024	1.86494112264e+13	7.78653417771	0.908626389578	0.407560270892	0.0845168486024	0.0176120610548	7.06535131235	0.579641105227	0.242729458398	0.058197429064	0.00280175118429	112	224	209	0.517321016166	0.517631706653	1587511.59028	186890.600912	81700.9579522	0.0845951489451	1.46862972325e+14	15.5751387309	1.83359104558	0.801571315977	0.0845951489451	0.138693903195	14.1273427507	1.1639560549	0.4979479443	0.0588187045692	0.0237782874798	-416477.042957	63320.3925245	-16229.3406639	-0.0565349911321	-2.53570006921e+12	-4.08607266994	0.621238864711	-0.15922670039	-0.0565349911321	-0.00239465492467	9.68779199836	0.880708805268	0.44684429309	0.0685168043752	0.0159864598934	8.3706341	0
