states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	timeTaken	exact indicator
0	281	200	199	0.709964412811	0.709962183034	718807.580063	65272.9482605	26877.7759752	0.0640997165247	4.28193894204e+12	7.05224947573	0.640395465931	0.26369891858	0.0640997165247	0.00404376144451	6.08510696165	0.343143128352	0.15002973872	0.0405229415176	0.000435549081261	89	232	221	0.39293598234	0.393051879523	1436778.71426	130783.000984	54810.9937074	0.0645868402871	3.57641628201e+13	14.0962925481	1.28311717308	0.537752817803	0.0645868402871	0.0337748259994	12.1742094135	0.715023136687	0.318578512452	0.0424504628611	0.00426218584089	-511060.100449	-60551.6981452	6137.64844029	0.0532364487632	-2.70261819349e+11	-5.01403077183	-0.59407509512	0.0602167105576	0.0532364487632	-0.000255228843709	7.8499837466	0.418244355226	0.297354989751	0.0455796704857	0.00197034320331	0.070764	0
1	269	193	184	0.700743494424	0.700543787424	701160.003274	98546.6539767	24887.4882814	0.0880213800571	8.57884396155e+12	6.87910840486	0.966845103081	0.244172127636	0.0880213800571	0.00810165649716	6.16271391859	0.59492439195	0.192056387138	0.0638501794407	0.00211840529314	95	226	232	0.414847161572	0.414882764489	1402559.39026	196646.842993	50614.8861276	0.0881466164064	7.06332557838e+13	13.7605654127	1.92930992085	0.496584641089	0.0881466164064	0.0667043692835	12.3315281734	1.19271552509	0.404630837215	0.0647667645015	0.0188875140481	-495541.70019	-63530.8639423	9473.65550544	0.054543551447	-7.31011976803e+11	-4.86177913575	-0.62330380808	0.0929464072508	0.054543551447	-0.00069035034999	7.85266062704	0.948797580268	0.296423091432	0.0792865457226	0.0100728965268	4.809498	0
2	259	179	195	0.722007722008	0.721346712883	673754.167576	25469.9594755	41182.962806	0.0494638293083	1.63301516808e+12	6.61022867155	0.249886775459	0.404047669937	0.0494638293083	0.00154218074204	5.82148024987	0.313961660982	0.307266561612	0.0533565515926	0.00159863901871	98	231	218	0.436525612472	0.436708695004	1348714.9268	54733.0229484	85372.0926881	0.0519402257853	1.61886472852e+13	13.2322952613	0.536987843616	0.837588963445	0.0519402257853	0.0152881740298	11.6624959341	0.622102938505	0.62390530424	0.0534194502527	0.0129172586524	-455866.310938	-5482.62875249	20480.9599987	-0.0164503615274	-27659275417.6	-4.47252232932	-0.0537902866049	0.200939505118	-0.0164503615274	-2.61207628205e-05	7.58823427442	0.397645483041	0.466144371144	0.0569163933892	0.00452785244199	6.14920666667	0
3	273	201	213	0.758241758242	0.757923169254	687158.565458	32103.4300181	32067.9325663	0.0466932712551	1.54236737838e+12	6.74173974705	0.31496801619	0.314619749292	0.0466932712551	0.00145657512225	5.94444568249	0.216652778102	0.349188836665	0.0475941446007	0.000962803951117	98	226	211	0.448512585812	0.448777038664	1375273.8298	64988.1076648	69097.6754717	0.0487487583312	1.46624140255e+13	13.4928657046	0.637600883629	0.677920015224	0.0487487583312	0.013846835586	11.8911023426	0.471665829258	0.722256154073	0.05020232561	0.00975953696203	-471168.544875	-20043.2182047	16417.0551006	0.0038480530412	-2.29799527494e+11	-4.6226531491	-0.196644803138	0.161068374121	0.0038480530412	-0.000217017216225	7.70834399545	0.327832424998	0.441560198788	0.0499064795396	0.002718457611	6.82242425	0
4	271	192	199	0.721402214022	0.721286596184	685663.139058	32677.4964342	23715.2664501	0.0411227902391	8.75876282096e+11	6.72706805975	0.320600204405	0.232671413085	0.0411227902391	0.000827156759507	5.97029914867	0.269011255617	0.147658479728	0.034895214207	0.000264278355667	104	239	221	0.452173913043	0.452520493401	1371134.21334	67716.3390572	49590.1742747	0.04277718118	8.22428672886e+12	13.4522517644	0.664367669262	0.486531152745	0.04277718118	0.00776682106703	11.9543051466	0.565061676886	0.328117695433	0.0373580631149	0.00287558808607	-485820.28443	-15357.9086658	-6044.81686579	0.0220274103589	-17740048916.3	-4.76640194288	-0.150677046738	-0.0593059363243	0.0220274103589	-1.67532808857e-05	7.62753755311	0.39044586603	0.26911302276	0.0432353747325	0.00144746053726	7.231077	0
5	278	191	184	0.674460431655	0.674342915422	645664.056003	49576.5543304	42443.0001863	0.0712596230665	6.85738004417e+12	6.33463548067	0.486397526935	0.416409946297	0.0712596230665	0.00647594685686	5.65977838829	0.221276034267	0.244856223497	0.0411793736243	0.000518670593662	96	233	229	0.415584415584	0.415599992796	1291431.29535	100203.985472	84954.4512894	0.0716872966559	5.61139657204e+13	12.6702832972	0.983105247649	0.833491467235	0.0716872966559	0.0529926965682	11.3330137048	0.472597059309	0.52618786234	0.0440652834129	0.00545655161656	-427116.911915	31841.0340999	2712.23032277	-0.0404494219953	-17461465651.4	-4.1904608433	0.312393639503	0.0266097985084	-0.0404494219953	-1.64901934665e-05	7.38923108302	0.433538754379	0.482331558354	0.0619733164684	0.00591763206466	7.52203783333	0
6	267	192	187	0.709737827715	0.709676061862	676846.807597	27988.2846366	30565.2733488	0.0432546606767	1.08123164327e+12	6.64057068459	0.274594162791	0.299877100532	0.0432546606767	0.00102108948559	5.9988566015	0.224552655915	0.259857721781	0.0403752256368	0.000567595789049	101	233	231	0.435344827586	0.435348871794	1353589.5017	56156.3546023	64042.7822233	0.0444001437195	9.55545165878e+12	13.2801199076	0.550952206526	0.628326258495	0.0444001437195	0.00902394161283	12.0040906507	0.468457029448	0.51414182703	0.0409276672873	0.0048325474492	-459214.426266	-13996.8266729	20944.4663784	-0.00756470105038	-1.87146731275e+11	-4.50537082065	-0.137323417704	0.205486984463	-0.00756470105038	-0.000176736928443	7.73208208122	0.327059823989	0.33945163162	0.0431003867139	0.00159409332296	7.76456657143	0
7	265	189	197	0.728301886792	0.728145451965	681783.649009	12341.5965315	21050.055483	0.0244884517713	98992569505.3	6.6890062301	0.121083889601	0.206522923327	0.0244884517713	9.34862316528e-05	5.96883490245	0.184570823738	0.19006866147	0.0313829659666	0.000206185237337	107	232	223	0.47032967033	0.470421707248	1365057.04193	31355.9284908	44923.7932755	0.0279401224357	1.45358814104e+12	13.3926283963	0.307634249267	0.440749104993	0.0279401224357	0.00137273411894	11.9519450867	0.372470030636	0.390518495313	0.0319190106889	0.00177022021061	-469891.72084	1794.90073036	1952.68079584	-0.00398770755047	-26142407.8372	-4.61012617821	0.0176098417515	0.0191578281875	-0.00398770755047	-2.46882691019e-08	7.68872753191	0.22003997539	0.280019269965	0.0325189859622	0.000493769821016	7.91961825	0
8	280	198	200	0.710714285714	0.710705312219	717459.982319	63112.5152542	18724.9558699	0.0570327775352	1.94659184916e+12	7.03902814119	0.619199372625	0.183711279457	0.0570327775352	0.00183831511247	6.31021795483	0.30280622716	0.205802077075	0.0403003753495	0.000615438628208	101	228	229	0.442013129103	0.442014187319	1435845.62953	128464.82635	42423.3571388	0.0595078537604	2.06857267697e+13	14.0871380171	1.26037347046	0.416217227585	0.0595078537604	0.0195351090931	12.6252360394	0.631715889603	0.420783231282	0.0416823541992	0.00559655716388	-498290.345757	-51492.106867	6016.34016536	0.0456317958886	-1.92603252905e+11	-4.88874620565	-0.505191088309	0.059026550295	0.0456317958886	-0.000181889937883	8.09116359659	0.468915172028	0.269481345344	0.0456298101353	0.00197349032209	8.06724588889	0
9	276	194	197	0.708333333333	0.708312483477	672429.449339	31030.8084535	32788.4226849	0.0474542208116	1.5395028806e+12	6.59723180875	0.304444483777	0.321688506219	0.0474542208116	0.00145386995858	5.75891484032	0.192350857911	0.224013114593	0.0361495163628	0.000322399594995	99	232	230	0.428571428571	0.428575444402	1345826.75995	63261.3928457	66579.0399687	0.0482381673028	1.31814563894e+13	13.2039593426	0.620660016538	0.653209583116	0.0482381673028	0.012448254366	11.5303373196	0.401207338897	0.454824704837	0.0371208586536	0.00288791108035	-453181.322784	18937.7575196	-12935.3292278	-0.00662254597666	-1.32415880848e+11	-4.4461798048	0.185799084823	-0.126909024467	-0.00662254597666	-0.000125050413111	7.54453794608	0.308486622596	0.370890105088	0.0450244092176	0.00173512400567	8.1759947	0
