states	VicCoreN	YamCoreN	NCN	VicCoreS	YamCoreS	NCS	VicCore_nt	YamCore_nt	NC_nt	VicCoreTime	YamCoreTime	NCTime
20000000	0.638997791007	0.505034807131	0.856784017448	3.02965386225	3.05496545098	3.591902227	0.00165192006963	0.00158540520315	0.00180477122778	223.787941074	201.966277492	30.34603759
20020000	0.620686556204	0.493999574737	0.716068129905	2.87656114324	2.94960911129	3.39354026781	0.0016964344891	0.00160740236738	0.00178805178657	233.612277486	208.502203782	32.119848712
20040000	0.619217178225	0.508135648161	0.756025683613	2.86548087303	3.07841402381	3.49661878671	0.0015846221043	0.00159207431124	0.00174183163426	234.166630221	202.701779284	31.7449532737
20060000	0.605967305454	0.52245823179	0.745303993675	2.82784742545	3.06011250048	3.41597663768	0.00166900510243	0.00159328797111	0.00184737554348	237.636583202	200.973003412	32.2016253819
20080000	0.607443881444	0.510333438244	0.743783878357	2.84317483398	2.98015470069	3.46021195584	0.00161276513725	0.00154769971513	0.00195902549436	237.058935646	207.707338098	30.9229611844
20100000	0.633973018882	0.511462105097	0.690576145741	2.92403882178	3.01959358202	3.27273042982	0.00163369973475	0.00161971889495	0.00184538798522	231.871066468	203.338622673	33.3055234268
20120000	0.617478673462	0.507292508177	0.742871344082	2.90002052847	2.96645333353	3.46673293905	0.00163238953249	0.00157463587708	0.00173412589689	234.825923925	206.981176161	32.3070746923
20140000	0.613642913279	0.531659839319	0.631941406238	2.86084558191	3.09668537989	2.3302839355	0.00152912411992	0.00159453072323	0.00142456782364	236.293774217	214.422816187	25.3188030442
20160000	0.598789355356	0.489210758381	0.73516791966	2.81514162206	2.96376226437	3.38816519496	0.00157840273304	0.00153498711905	0.00176288033747	240.48523694	210.543202976	31.2853694849
20180000	0.595792631083	0.493672005663	0.793086763782	2.76119067647	2.95723910188	3.26046780666	0.00150489319302	0.00144410500603	0.0016356831821	243.373268542	208.640552469	34.0441944476
20200000	0.591765511991	0.493555091116	0.710150576481	2.73028363808	2.9709141407	3.30374398624	0.00156204397126	0.00151752311028	0.00183946783033	245.029487292	208.689975758	32.3874974713
20220000	0.576284534887	0.495098215473	0.780037461221	2.6827038693	2.93250481472	3.66278460051	0.00146316264828	0.00146681802222	0.00182871999239	251.611818853	210.059331159	29.4857633683
20240000	0.579254262628	0.49363631222	0.811674431553	2.6830735637	2.9096063403	3.77605061635	0.00147692405693	0.00150147774187	0.00200964478721	248.595494743	210.681421576	28.3364845632
20260000	0.569571605459	0.482047442069	0.819435198966	2.64613475036	2.86910929462	3.65331526206	0.00148772954061	0.00154889812871	0.00184688085934	252.821591912	215.74639947	29.2884660438
20280000	0.584582287035	0.490298203718	0.817459033201	2.69714172432	2.84928012726	3.66221646874	0.00150645328594	0.0015002109134	0.00172005649002	248.040358416	216.194958897	30.5825723181
20300000	0.572448979626	0.49201382795	0.865188211781	2.64116115427	2.90004304359	3.85729744419	0.00161439496331	0.00160622684575	0.00196346214847	253.297682694	211.376172969	27.7396289885
20320000	0.5953063727	0.489445456696	0.789933938005	2.80290083813	2.89902308966	3.52178880694	0.00161681549332	0.00155528188777	0.00196113423362	241.892253474	212.485372123	30.3822874867
20340000	0.603709523499	0.487711951906	0.804362971792	2.82569596415	2.91220309744	3.65314849689	0.00159456320552	0.0015377522281	0.00193168008576	238.525307942	213.240622038	29.837276008
20360000	0.600929814274	0.50576412346	0.67081333462	2.78914320694	3.06217187476	2.36757647513	0.00157351742341	0.00163601911415	0.00157018031431	241.292737614	217.49269056	25.3423704072
20380000	0.591855581581	0.471879908771	0.657687840241	2.76755004345	2.82211673595	2.98489096725	0.00159054990533	0.00146972325907	0.00168692892663	239.923394185	218.275875038	39.5324322713
20400000	0.619825077936	0.515497873874	0.582607414775	2.82083657918	3.10227549322	2.18477780541	0.001588570867	0.00162144594671	0.00164687309098	237.163685744	215.325815344	27.4627469446
20420000	0.621676305974	0.502818233045	0.769414736328	2.87686069868	3.02179112868	3.46236631347	0.00174377298423	0.00167010300845	0.00188689038517	233.2403513	204.845395873	31.1925400786
20440000	0.649020874456	0.511283861338	0.772983239065	2.98102001647	3.03820602218	3.57504748068	0.00168928608025	0.00164178428169	0.00212821622697	223.413461272	203.409510576	31.0485386837
20460000	0.634341426646	0.554278896547	0.642010320993	2.96466513981	3.32067987571	2.40753870372	0.0016817135222	0.001733315797	0.00171434061453	227.007087904	200.260195168	24.9217177307
20480000	0.639460400841	0.522670059607	0.775753934121	2.96638574835	3.09078929479	3.64267064718	0.0016983268515	0.00162788786408	0.00195922666979	225.189862907	198.97830015	29.6485766792
20500000	0.65142836873	0.518883410902	0.828367030454	2.99835523142	3.07338635688	3.72765163704	0.00165909382429	0.0017126255735	0.00186382590358	224.122876756	200.430381498	28.9726644321
20520000	0.635269567617	0.528137334378	0.787398525087	2.99547247508	3.1739515532	3.73158431454	0.00165656372905	0.00172460403314	0.00192088783052	226.675426213	195.025030982	29.2101131348
20540000	0.660823073894	0.543757737737	0.795347774164	3.02540087572	3.16933081424	3.70009616676	0.00162814113264	0.00164745611136	0.00190599864998	222.449859588	193.100700391	28.9181673063
20560000	0.664762125771	0.524704082816	0.751448768181	3.04151438367	3.12275342492	3.4441401875	0.00166970160692	0.00159362224137	0.00202882288451	219.627434145	196.301121667	31.9383050665
20580000	0.662339273809	0.528290338327	0.793878320546	3.00080242419	3.18000009478	3.76229291041	0.00174523788308	0.00169376159159	0.00212774772208	221.940636488	194.968547648	28.971694282
20600000	0.660890094388	0.553019553377	0.712628974033	3.05832588507	3.30216483315	3.34625779111	0.00169268173788	0.00167879777344	0.00195976469579	219.401079289	188.05844995	32.2748594824
20620000	0.656582655576	0.542597705743	0.744842688812	3.04292099688	3.1981960925	3.6594445146	0.00167683715671	0.00167046919045	0.00198430920606	220.840436111	191.670548731	30.879003507
20640000	0.661248828217	0.588568574888	0.662840467008	3.00485862074	3.37546592948	2.4027966929	0.00166058058072	0.00174193123162	0.00162742412054	222.306632129	198.787371586	24.1385383005
20660000	0.649804936565	0.541067721367	0.760626807443	3.01150977498	3.21519088274	3.39112784985	0.0017088853717	0.00168581963168	0.00194711195523	223.14388802	192.212538085	31.5529242003
20680000	0.691207477295	0.541816825215	0.804182614275	3.15777662573	3.19413918865	3.77616184095	0.0017224544124	0.00168597143616	0.00206300662568	211.224566857	193.792431526	28.6004690871
